sr
0.52
0.49
0.55
0.5
0.53
0.31000000000000005
0.5
0.48
0.51
0.45999999999999996
0.31999999999999995
0.5900000000000001
0.42000000000000004
0.51
0.44999999999999996
0.5
0.48
0.48
0.5
0.5
0.47
0.5
0.53
0.53
0.5
0.47
0.56
0.49
0.47
0.5
