sr
0.47
0.5
0.56
0.54
0.55
0.56
0.54
0.5900000000000001
0.5800000000000001
0.53
0.53
0.52
0.51
0.51
0.61
0.5700000000000001
0.54
0.5700000000000001
0.5800000000000001
0.61
0.5800000000000001
0.54
0.51
0.5700000000000001
0.62
0.5800000000000001
0.5900000000000001
0.48
0.54
0.51
