sr
0.71
0.85
0.54
0.33999999999999997
0.8200000000000001
0.8200000000000001
0.83
0.84
0.8200000000000001
0.83
0.71
0.63
0.84
0.8200000000000001
0.86
0.84
0.8200000000000001
0.52
0.83
0.84
0.8200000000000001
0.83
0.6699999999999999
0.81
0.8
0.86
0.83
0.31000000000000005
0.83
0.32999999999999996
