sr
0.44
0.42
0.48
0.44
0.45
0.46
0.43
0.46
0.45
0.47
0.42
0.44
0.46
0.46
0.44
0.43
0.45
0.45
0.45
0.43
0.45
0.43
0.46
0.44
0.45
0.43
0.46
0.42
0.44
0.46
