sr
0.4
0.42
0.41
0.42
0.41
0.4
0.4
0.41
0.4
0.41
0.4
0.41
0.4
0.41
0.42
0.4
0.41
0.42
0.41
0.41
0.4
0.41
0.4
0.41
0.41
0.42
0.41
0.41
0.4
0.41
