sr
0.20999999999999996
0.15000000000000002
0.17000000000000004
0.19999999999999996
0.43000000000000005
0.31000000000000005
0.29000000000000004
0.29000000000000004
0.18999999999999995
0.37
0.14
0.17000000000000004
0.20999999999999996
0.18000000000000005
0.39
0.31000000000000005
0.25
0.14
0.19999999999999996
0.09999999999999998
0.18000000000000005
0.22999999999999998
0.22999999999999998
0.31999999999999995
0.28
0.29000000000000004
0.18000000000000005
0.12
0.10999999999999999
0.18999999999999995
