0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
17.23838592822723,9.25465955114103,2.433865614848774,0.0,0.0,15.41915265251294,4.788069374987397,12.38333175736568,3.865560452842753e-09,13.68424959165375,1.0035116491912937,2.858447473007594e-09,15.000938145371359,18.918985461817467,14.076991842315032,0.36071328371903233,17.170625328298158,8.11299265825251,2.4181899850362076,13.301282025087474,4.986190673945419,3.4244623113783473e-09,1.4042826307257173e-11,3.6822516067839745e-12,3.3106044813534416e-12,3.3106044813534416e-12,4.942655854565824e-13,4.942655854565824e-13,21.27163863863192,7.56866181963935,6.425312663929818,9.977514938572234,0.5215360822289544,0.524262927293129,9.890336306082086e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.913049768457935,1.2958724203120011,5.566093454242023,9.044495874270611,9.44485851161667,3.0569175372733505e-09,16.75735698457606,1.8924090513876466,7.025113642733463,4.868734267384711,11.910364527081255,8.859667296518926e-09,21.436060704113974,13.628932596739947,14.952677643762144,5.70618453863808,1.1266420960290717e-08,3.737749004684433e-11,2.7745489924606085e-12,16.95980707105627,3.3061904456675504,5.359146149931156,5.732148406796414,1.0735767850154175e-08,1.4952478156552765e-11,2.5216922725411075e-12,1.1450605263887717e-12,1.1450605263887717e-12,1.1450605263887717e-12,8.073938820056596e-13,7.314137432023394e-13,7.314137432023394e-13,7.314137432023394e-13,7.314137432023394e-13,7.314137432023394e-13,5.331221477557915e-09,1.1146709810057688e-11,3.666363393756892e-12,3.0893605856417347e-12,2.1391651640314434e-12,2.1391651640314434e-12,1.522642367417868e-12,1.522642367417868e-12,1.522642367417868e-12,4.5011236757116146e-09,2.0484267841681267e-11,4.37125665712647e-12,13.96050285073372,6.489868869947187
18.61568455949506,9.261292395206628,2.4356865795608145,0.0,0.0,18.761147126570624,4.812131667524498,13.247496769804481,6.420895542847813e-09,13.890667053148878,0.9621109513669278,3.807825816215044e-09,14.64580869643373,17.77495255672305,12.99526975189585,0.3814710827150418,16.84083042575669,7.930590274990224,2.422543339703148,11.667672317419754,5.04390239305071,8.891750940015982e-09,2.8668953717980053e-11,4.548741538088346e-12,2.5676198779682357e-12,8.595217965890761e-09,3.329262583432268e-11,5.27739541390761e-12,19.107248642033095,7.544305784533777,6.198226082270325,10.003409121111623,0.3408867065796057,0.5329830014910024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.842530450863123,1.4952714635888107,5.509556247625034,8.924938347876507,9.624240462757353,3.801595350636106e-09,17.512470114139745,1.7959017572160976,7.0414822010406235,4.7018675094835265,11.68475333387914,1.0914120542874442e-08,22.556541928165704,16.979044314646043,0.5343664522600003,5.846055192880419,6.607009172036084e-09,2.2855729756102025e-11,3.368043734286948e-12,16.168348621154216,2.9800463182628625,5.368562521667219,5.782059572010387,4.736486158134146e-09,3.095301144839691e-11,5.835394083049886e-12,5.835394083049886e-12,1.5862920126177935e-13,1.5862920126177935e-13,1.5862920126177935e-13,1.5862920126177935e-13,1.5862920126177935e-13,1.5862920126177935e-13,1.27529170687331e-13,1.27529170687331e-13,1.27529170687331e-13,1.27529170687331e-13,1.27529170687331e-13,1.27529170687331e-13,3.7591619383156645e-14,3.7591619383156645e-14,3.7591619383156645e-14,3.7591619383156645e-14,3.649012369021278e-09,1.4031834638761819e-11,1.4187343236446524e-13,1.4187343236446524e-13,16.7618237823874,6.546056043117876
15.015896096758942,9.267829612960231,2.41242168408095,0.0,0.0,14.837528625010746,4.815388205176176,13.412351581064899,5.729209708252373e-09,13.518027868378942,0.9804755261251386,4.5873991634144424e-09,13.375892085198377,15.84892073426345,12.659850220005662,0.3744846924258107,17.162582308169096,8.060731260445094,2.423198053161482,13.167387159302029,4.962685159300565,4.926059177348005e-09,2.9348353815700044e-11,3.7828297929053864e-12,1.8018724988369856e-12,1.3116940958112355e-13,1.3116940958112355e-13,1.3116940958112355e-13,18.57116291198342,7.574005068663045,6.331123479764359,10.147582718390101,0.5288587526521158,0.5495787412159804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249250227198212,1.668972524422131,5.536797565534578,10.82736741538623,9.427383067938294,4.169498344171854e-10,13.046994809230805,1.8289269271989916,7.022801722601268,5.052408180361973,11.733755770107908,4.4054012989241707e-10,19.99754877173706,16.321285238648034,15.094855918652021,5.849388977113463,5.364250465573015e-09,2.790265317096258e-12,2.360992644303684e-12,18.731901728284132,3.1173033357971236,5.213246582816996,5.714702700583267,3.5793817640660026e-10,4.955888300749932e-09,1.786239976280557e-11,4.9800247810975214e-12,2.1904283613134816e-12,1.6425813577855213e-12,6.301197673576452e-13,6.301197673576452e-13,6.301197673576452e-13,6.301197673576452e-13,6.301197673576452e-13,6.301197673576452e-13,3.937501755043591e-13,3.937501755043591e-13,3.937501755043591e-13,3.937501755043591e-13,3.937501755043591e-13,3.937501755043591e-13,3.549148447328258e-13,3.549148447328258e-13,3.549148447328258e-13,3.549148447328258e-13,3.549148447328258e-13,3.549148447328258e-13,13.535752733719097,6.624687690180466
19.393894680236354,9.255551458271503,2.4209497579048227,0.0,0.0,19.52769599415079,4.802845497879892,13.198070859405059,5.285497504075136e-09,11.276489078091728,0.9790280578408229,3.351868178900559e-09,14.059732184909985,18.960848081755284,13.255876543698317,0.3612193638195698,16.296872691889785,8.056124245601184,2.4107744827527653,15.168898731712346,4.995006304604321,1.2095569238643008e-09,1.6256564057219974e-11,9.198318047835478e-12,9.198318047835478e-12,4.406876892707261e-12,4.331090706055845e-12,8.930868510719883e-13,18.84280879709547,7.557251080060348,6.4719257903812,10.060620688155678,0.43247591524166873,0.555259948542069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83319759174171,1.7717707726859198,5.6054742458500755,10.464354523837732,9.642359550713758,1.6101040634513412e-08,15.773633158034512,1.7682976022060486,7.0446545062075145,4.841142928820139,11.984310669544906,6.282877001528705e-09,19.500562720262447,12.898719464291617,15.367830937270671,5.847612121420977,9.277450704925663e-09,3.0790308197565344e-11,6.7946612859782886e-12,16.281591223379824,3.0242319221075347,5.299746400818675,5.790455492720795,4.965927899839903e-09,2.256964869814374e-11,3.677444907155319e-12,1.2466387155846721e-12,1.2466387155846721e-12,1.1116469078639835e-12,1.1116469078639835e-12,1.1116469078639835e-12,9.162375029375095e-13,9.162375029375095e-13,9.162375029375095e-13,9.162375029375095e-13,9.162375029375095e-13,9.162375029375095e-13,8.031506877305538e-13,7.495490097842664e-13,7.495490097842664e-13,7.495490097842664e-13,7.495490097842664e-13,7.495490097842664e-13,7.495490097842664e-13,7.182260683621154e-13,7.182260683621154e-13,7.182260683621154e-13,13.504584135444391,6.597600807070379
18.680736774374164,9.292160055233131,2.453523259733821,0.0,0.0,18.374566424829144,4.797297096566779,11.780861581665901,2.8994910841675863e-09,13.643029773003411,0.9913225775620347,2.9355415795962767e-09,14.284076968513276,19.272365502919627,12.62539717457463,0.3590851594250044,13.419122317439502,8.138376488992156,2.3973192579285834,14.921959432529118,5.060452224001158,5.680111154410967e-09,3.197591136374971e-11,5.535167790698421e-12,6.0153732058773534e-09,7.098696101825729e-09,3.402079383727071e-11,4.538742536100668e-12,19.587445214295045,7.51103771659225,6.368543671106987,10.057411084048528,0.3611387454666646,0.6076403869753649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249250227198212,1.4672786597175704,5.544689257139824,12.798020485733026,9.444705463082808,3.9971139784928765e-09,16.46671796029469,1.8926494444054023,7.021114280647003,4.8100533905935965,11.925281156767118,7.47782929112892e-09,22.37916073502152,13.71951928684711,15.941257706311195,5.7491039975931635,5.593606355299478e-09,1.2923811179821721e-11,6.4105061216122415e-12,17.09449900423885,3.0967027759371946,5.006821584436111,5.787320845915172,9.97849071059726e-09,1.9488376958152848e-11,4.3323124881736065e-12,4.3323124881736065e-12,3.815711339761089e-12,3.815711339761089e-12,3.1033402244459814e-12,3.1033402244459814e-12,2.5125266278948055e-12,2.5125266278948055e-12,1.4376631446639164e-12,1.4376631446639164e-12,1.4376631446639164e-12,1.4376631446639164e-12,1.4376631446639164e-12,1.4376631446639164e-12,1.4376631446639164e-12,4.963040550847866e-14,4.963040550847866e-14,4.963040550847866e-14,4.963040550847866e-14,4.963040550847866e-14,4.963040550847866e-14,3.49533942585334e-14,17.295778244114768,6.535563724536569
19.05795690867009,9.298336353594637,2.580571622549408,0.0,0.0,18.650417291511445,4.782556788092613,11.163790729491764,2.046388591565391e-10,14.474998804937123,0.986402719977607,4.2655519095827015e-09,14.559280087136155,17.12563693761899,13.940255579711119,0.35535783932797016,15.931491052337002,8.00287470085516,2.3535330548312485,12.054190746619664,5.053073346676187,2.107798997792776e-09,1.0274687704997068e-11,4.520068725996877e-12,4.520068725996877e-12,2.7220131343932363e-12,1.9129949342592782e-10,1.1004690735923612e-11,20.89561209943345,7.798095983055973,6.5874285064896405,10.049274318417106,0.2875050831538271,0.5093832996137059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249250227198212,1.6911458922103315,5.580412445870903,11.739924821996787,9.530493793017556,3.2194354222401264e-09,15.98645181027298,1.8338321846661363,7.05350124635178,4.940349204854055,11.954936756601965,7.12195358315157e-09,18.47042310036398,13.653950582861794,13.736538779312768,5.713849582797203,5.624546650290839e-09,2.662815269087077e-11,3.4608934118283974e-13,15.506265952254186,3.164640678535445,5.246248699206394,5.688046306687533,6.469416430866106e-09,8.602651169757445e-13,8.602651169757445e-13,8.602651169757445e-13,8.602651169757445e-13,8.602651169757445e-13,8.602651169757445e-13,9.958814759292587e-14,9.958814759292587e-14,9.958814759292587e-14,9.958814759292587e-14,9.958814759292587e-14,9.958814759292587e-14,4.417526180283648e-14,4.417526180283648e-14,4.417526180283648e-14,6.014411174428233e-09,2.0820432462893343e-11,1.807754002746993e-12,1.0913862202734328e-13,1.0913862202734328e-13,1.0913862202734328e-13,1.0913862202734328e-13,1.0913862202734328e-13,14.48435522177072,6.573188108558375
19.000157419653327,9.269354178898157,2.339747259506155,0.0,0.0,18.879968594765764,4.794853730296671,13.0461510091876,6.435045132968578e-09,14.364161851334954,0.9916456229350753,8.61225586949583e-09,13.09230345534785,16.098389240104563,13.317913895481011,0.38127091891598525,14.822646873309152,8.012250659702136,2.4135965120782186,15.083381520521431,5.035087813120536,1.103671468674669e-08,2.6083831219583523e-12,2.6083831219583523e-12,2.0179817637808234e-12,2.0179817637808234e-12,7.303087625923326e-09,2.5570416811768018e-11,16.80540098880496,7.639778983990028,6.636693952902441,10.018920769820028,0.5006142469267857,0.5401920488516102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8226266669744,2.0783383905812634,5.5410113036352495,9.218067688710896,9.570901525964109,5.229234407876471e-09,14.48233921429238,1.9027644138679758,7.014056890808559,5.255916919571539,11.736851138947165,3.695479007323712e-09,21.75448777909498,14.066488559545741,0.5654926408332588,5.739109291214683,6.6036916025904295e-09,3.177918681065852e-11,5.440940427663783e-12,18.335300277824906,2.9774105949316616,5.261096487785046,5.639417989089326,7.415121344506018e-09,2.7108340717739278e-11,7.853404188470847e-12,5.282490991777129e-13,5.282490991777129e-13,5.282490991777129e-13,5.282490991777129e-13,5.282490991777129e-13,5.282490991777129e-13,4.980105329779474e-13,4.980105329779474e-13,4.980105329779474e-13,4.980105329779474e-13,4.980105329779474e-13,4.980105329779474e-13,4.377362386252775e-13,4.377362386252775e-13,4.377362386252775e-13,4.377362386252775e-13,4.377362386252775e-13,4.377362386252775e-13,2.763912104399403e-13,2.763912104399403e-13,2.763912104399403e-13,13.981746637720969,6.5154619691596745
18.228692093967233,9.260692507840334,2.4891247872295224,0.0,0.0,17.94924800486108,4.783950968195284,13.404241381693506,7.506292605733042e-09,12.806365851859677,0.9861176407847438,6.940410644128594e-09,14.556213238087258,17.71002796204162,13.983169189765679,0.38835175074786,16.955750942548324,8.203192887288228,2.4164014267592515,14.930896370342273,5.008689651978604,6.8742714909093774e-09,2.196618946904235e-11,8.233706566326292e-12,1.4833584706282818e-12,1.4833584706282818e-12,1.4833584706282818e-12,1.4833584706282818e-12,17.73156689440236,7.580644316946143,11.581532086697463,10.009028621515723,0.4202192114094715,0.5840378458086123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249250227198212,1.6869270594309478,5.539282699295,9.158435435218584,9.571768017161672,8.171730559730463e-09,13.97243475542858,1.8119078471202887,7.045196616481044,5.063070173440175,11.738621701971022,7.202076099405059e-09,20.54761491903346,16.38629545259379,15.928788628990217,5.714892399731869,4.10668435021708e-09,3.240824644505861e-11,1.2484453679908199e-11,17.74916619765166,3.2282478719920302,5.379234511477458,5.6724054466548575,9.809544623763872e-09,2.1581523080040066e-11,4.180115644177566e-12,1.754844819313397e-12,1.754844819313397e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,1.1284171295136228e-12,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,9.83053379460563e-13,13.427589679962749,6.619679219444297
19.2102511716111,9.273188566299325,2.4181568743482993,0.0,0.0,19.40401464374314,4.7952079532353356,13.389562373269813,6.859699346279263e-09,15.559598313676249,1.0003169153587745,4.915091331481574e-09,13.522652707034172,16.876280532749277,12.826925810578857,0.39551027880234757,17.096703104595832,8.200593996083937,2.3882849642196238,14.727498708028918,4.986854388615667,6.319779950791829e-09,1.7284981205790203e-11,1.883297824896183e-12,1.883297824896183e-12,1.8702323966844113e-12,1.1160834462699353e-12,1.1160834462699353e-12,17.47437792868854,7.52022706322985,6.485089784812946,10.037057300980926,0.32070540066664643,0.5676696038043259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.550993957993962,1.3694663503339892,5.5397006992461195,8.917710799717964,9.33546240111225,4.681906700038984e-09,12.645936970238015,1.7481056058594597,7.045360771726231,4.828840182955259,11.807988422630725,1.0914222798498857e-08,20.07955467477076,16.05660617481143,13.983582310487954,5.665839941636819,5.323318639087527e-09,1.6166664834908128e-11,3.7788783640985245e-12,16.767610666464012,3.1492285737446117,5.360327649228738,5.785145354851304,5.453651555366286e-09,1.6524686110408842e-11,9.835399255680382e-14,9.835399255680382e-14,9.835399255680382e-14,2.966160925391377e-09,9.80919454570453e-12,9.655883984996572e-12,2.74481904623573e-13,2.74481904623573e-13,2.74481904623573e-13,4.8597618862104595e-09,1.5548084599361656e-11,4.810213564447799e-12,8.471530144578445e-14,8.471530144578445e-14,8.471530144578445e-14,8.471530144578445e-14,8.471530144578445e-14,8.471530144578445e-14,4.7172174995067324e-14,4.7172174995067324e-14,4.7172174995067324e-14,4.7172174995067324e-14,15.376079892529479,6.489691320681231
18.034663341955643,9.280966813587833,2.454062486928118,0.0,0.0,20.490909844023353,4.785557727782347,13.15524718354781,4.841576508270405e-09,14.416481352808447,0.9902429538107685,1.466419082767861e-10,11.454321076237422,14.511526981341907,11.998667587382931,0.39402689776215427,17.94537076326519,8.173446710217588,2.397846570878669,15.759054521758848,4.981565953965119,4.172245978803368e-09,2.3778504337642405e-11,2.0548754444905093e-13,2.0548754444905093e-13,2.0548754444905093e-13,2.0548754444905093e-13,2.0548754444905093e-13,19.137693123188843,7.476280481681217,6.465247469100246,10.060958064664975,0.44779897767524385,0.5711908493402511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348450870003525,1.5188411443562513,5.515469767302105,14.65761752362468,9.636241054106797,2.447988928607667e-09,15.426482368946418,1.816333034695043,7.034694510097282,4.7762330490619735,11.999373158783362,3.837829575935853e-09,19.90087724092877,17.035411700296986,0.5363296420895063,5.807572952784325,6.498450837636215e-09,1.698001081800527e-11,3.5134329668302146e-12,16.25438856690594,3.0307274507021504,5.363975075557089,5.786782986364245,3.8813534609344256e-09,1.3328004884258828e-11,4.645961218031803e-12,4.645961218031803e-12,2.768085240710999e-13,2.768085240710999e-13,2.768085240710999e-13,2.768085240710999e-13,2.768085240710999e-13,2.768085240710999e-13,1.7506876329473028e-13,1.7506876329473028e-13,1.7506876329473028e-13,6.887161124034076e-09,2.396801228917505e-11,8.283306595306122e-12,3.6544631566751207e-13,3.6544631566751207e-13,3.6544631566751207e-13,3.6544631566751207e-13,3.6544631566751207e-13,3.6544631566751207e-13,2.5751711984765307e-13,2.5751711984765307e-13,15.88557108485116,6.514611229288988
