fitness,sum_constraints
1.3935569116321977e-23,0
12.45077361209547,0
2.957896591388879e-24,0
764.9156511667976,0
6.789208129642711e-24,0
282.32535711787597,0
1.1315577937845802e-24,0
1.5137659556401895,0
4.463899421788638e-24,0
2.3752584140577433,0
3.9156566723292454e-23,0
111.64813153522665,0
1.0791723228433315e-23,0
1511.4251945093952,0
2.9045503246076253e-24,0
561.0768761254739,0
6.914360534718644e-24,0
26.11762615142081,0
2.1556190215915586e-24,0
548.6572296660465,0
1.4283877641853955e-24,0
761.4162864978455,0
5.417830839768175e-24,0
1596.8139999925247,0
6.1042540351392406e-24,0
1290.6608837270717,0
1.5381892711203905e-23,0
800.3185964464489,0
8.792433410954798e-24,0
774.7879758251947,0
3.6680043305491225e-24,0
527.7941939204743,0
9.380007602735325e-25,0
0.04440830841951018,0
1.0226515835438711e-24,0
0.49385683314974627,0
1.42301163843544e-24,0
159.80317908951454,0
9.767703755003346e-24,0
12.726514190077605,0
2.1593269845155614e-24,0
25.176836137701503,0
2.8462078953174705e-24,0
196.86300924962373,0
2.0610751380303068e-24,0
250.60893740208098,0
9.173252538498337e-25,0
690.1353977647101,0
1.6442152448490456e-23,0
1055.0194946508177,0
2.2775594332946617e-24,0
2191.44315365173,0
4.4831973715141056e-24,0
3792.598557078317,0
1.6268697458113183e-23,0
1941.8364364220631,0
3.33382462799164e-24,0
1783.36892701162,0
7.515211437080941e-24,0
3315.962371225847,0
7.156962859917708e-24,0
3094.9451014690962,0
1.0529536964552484e-23,0
475.92411843051207,0
2.499180978521762e-24,0
12.017303785045314,0
3.694894786919507e-24,0
340.42112214700484,0
5.4615740721385225e-24,0
193.95343054307784,0
5.6857495032282575e-24,0
36.26832198578493,0
6.900508891790633e-24,0
93.92216897307345,0
2.745260135701641e-24,0
1130.123782071324,0
4.9963595368710425e-24,0
1393.8186627287394,0
3.7745961226548535e-24,0
1268.5506865832392,0
1.166986289159007e-23,0
1098.4238128738311,0
2.7403894300650565e-23,0
33.57013125660216,0
1.6641327248507297e-24,0
18.950110436028186,0
1.8734141695915447e-24,0
0.15010815622806387,0
1.674874929862458e-23,0
22.970247072120877,0
7.354374843111718e-24,0
170.02026575306422,0
2.6914810665524207e-23,0
135.56885930260773,0
2.3142510186047404e-24,0
11.92891799442665,0
1.994439472843684e-24,0
89.08163168536082,0
1.372487893123205e-23,0
91.57087755075821,0
