mof
2.608955638070571
2.8225007644370415
3.046917221734522
2.553418796116075
2.791211457118674
2.5949866682593994
3.1026694286529533
2.7536276268860673
2.5584747065741573
3.2261579294959377
2.7541391875554098
2.704565426072023
2.605409146237849
2.6237998103452385
2.845934434428877
2.7139889032323583
3.1741358694494837
3.2593420315262223
2.741555622316777
2.7044480355211444
2.5243348287039855
2.7790008965006865
3.1654531782080375
2.9155614475075926
2.681842723809847
2.8556742780879416
2.8362310647895304
2.4774425007450045
2.637455597971405
2.6227983704136326
