fitness,sum_constraints
116.95139894523027,0.0
55.98664775615318,0.0
40.476125803225976,0.0
18.253996352046723,0.0
11.44963036643058,0.0
6.112726750402456,0.0
3.1678797063176525,0.0
2.3908283744514933,0.0
1.406265989689456,0.0
0.6770959301533775,0.0
31.20650658315745,0.0
96.52081426593273,0.0
148.50988226585787,0.0
214.02289802402984,0.0
273.96447299734547,0.0
181.0212542583703,0.0
117.9422973370681,0.0
86.84757649246511,0.0
129.47127707005143,0.0
165.71165834883175,0.0
112.50173807446816,0.0
191.78005116237006,0.0
234.5692785469272,0.0
219.8053166151621,0.0
132.26177707920442,0.0
203.31134191856287,0.0
263.4836001745455,0.0
188.47330839299815,0.0
206.10659109850278,0.0
163.87296911459316,0.0
89.71755375994591,0.0
161.3580780029297,0.0
122.6235018030586,0.0
58.69811248779297,0.0
51.88585662841797,0.0
40.19571304321289,0.0
36.0757942199707,0.0
103.83319854736328,0.0
51.80381393432617,0.0
33.45997619628906,0.0
23.72140121459961,0.0
18.178531646728516,0.0
9.270538330078125,0.0
5.157519340515137,0.0
2.7393882274627686,0.0
2.5007402896881104,0.0
1.3699127435684204,0.0
1.0692616701126099,0.0
0.6659538745880127,0.0
0.3919241726398468,0.0
0.26964491605758667,0.0
0.17349840700626373,0.0
0.08932849019765854,0.0
0.0702771320939064,0.0
0.04840070754289627,0.0
0.024295853450894356,0.0
0.01796814799308777,0.0
0.012639165855944157,0.0
0.008600116707384586,0.0
0.004490820225328207,0.0
0.004157903604209423,0.0
0.002102858619764447,0.0
0.0009522466571070254,0.0
0.0007947385311126709,0.0
0.0005146109033375978,0.0
0.0003924448392353952,0.0
0.00027384122950024903,0.0
0.0001468001282773912,0.0
0.00010001029295381159,0.0
7.040884520392865e-05,0.0
4.4766922655981034e-05,0.0
2.6800260457093827e-05,0.0
2.02856826945208e-05,0.0
1.2112380318285432e-05,0.0
6.454230060626287e-06,0.0
3.779478902288247e-06,0.0
2.9053403522993904e-06,0.0
1.826175889618753e-06,0.0
9.563408411850105e-07,0.0
8.357167189387837e-07,0.0
7.397630383820797e-07,0.0
3.9236266502484796e-07,0.0
2.0078381623989117e-07,0.0
1.67237288906108e-07,0.0
1.0297699049033326e-07,0.0
47.6829948425293,0.0
16.553300857543945,0.0
12.413630485534668,0.0
11.511418342590332,0.0
90.16622161865234,0.0
79.5913314819336,0.0
79.5913314819336,0.0
79.5913314819336,0.0
79.5913314819336,0.0
79.5913314819336,0.0
61.34851837158203,0.0
33.09959411621094,0.0
18.451637268066406,0.0
11.971735000610352,0.0
4.5996809005737305,0.0
