sr
0.39
0.4
0.4
0.41
0.39
0.42
0.4
0.4
0.4
0.41
0.4
0.4
0.4
0.42
0.41
0.4
0.41
0.42
0.41
0.41
0.4
0.39
0.4
0.39
0.4
0.41
0.39
0.41
0.4
0.39
