fitness,sum_constraints
116.1571918366771,0.0
102.0961699319355,0.0
99.65700856846544,0.0
103.54636138426812,0.0
96.31777868786187,0.0
68.45938086592975,0.0
68.45938086592975,0.0
68.45938086592975,0.0
62.929436385101205,0.0
62.929436385101205,0.0
171.22410779012074,0.0
183.68218712074355,0.0
230.06964876792864,0.0
251.93079862642216,0.0
311.53141083982274,0.0
234.3936010680416,0.0
192.68742087708776,0.0
179.23802231368083,0.0
166.63059081015598,0.0
224.314422825425,0.0
189.72314274837893,0.0
236.02838479373216,0.0
289.81392286836257,0.0
289.81392286836257,0.0
221.7129750847979,0.0
274.2626816587495,0.0
327.81018597372287,0.0
242.99556781623232,0.0
261.5401224835562,0.0
220.9649186750752,0.0
188.15961382382778,0.0
226.6942622764878,0.0
186.89640671739954,0.0
123.19582064179298,0.0
94.30054563615455,0.0
94.30054563615455,0.0
113.61790059336808,0.0
183.98694869431816,0.0
115.7379499619952,0.0
88.97462427493404,0.0
88.97462427493404,0.0
74.02008877421154,0.0
74.02008877421154,0.0
73.25601362027047,0.0
73.25601362027047,0.0
73.25601362027047,0.0
73.25601362027047,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
64.59266655072464,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
60.958745393995734,0.0
92.88301922158436,0.0
92.21959074627009,0.0
70.31021872268956,0.0
70.31021872268956,0.0
70.31021872268956,0.0
70.31021872268956,0.0
65.12209860557248,0.0
65.12209860557248,0.0
65.12209860557248,0.0
65.12209860557248,0.0
65.12209860557248,0.0
65.12209860557248,0.0
65.12209860557248,0.0
157.7838378825388,0.0
100.23586284591242,0.0
100.23586284591242,0.0
100.23586284591242,0.0
180.38465622533724,0.0
165.01281105529605,0.0
165.01281105529605,0.0
165.01281105529605,0.0
165.01281105529605,0.0
114.42890750211946,0.0
114.42890750211946,0.0
95.68108466813256,0.0
77.58267563049459,0.0
95.6436909103711,0.0
72.33464862604849,0.0
