sr
0.45
0.45
0.44
0.45
0.45
0.45
0.41
0.48
0.44
0.45
0.47
0.45
0.45
0.47
0.45
0.44
0.44
0.44
0.44
0.41
0.44
0.44
0.43
0.45
0.46
0.46
0.44
0.45
0.45
0.43
