sr
0.55
0.54
0.54
0.56
0.53
0.56
0.5700000000000001
0.5700000000000001
0.54
0.56
0.53
0.54
0.53
0.52
0.55
0.55
0.53
0.55
0.55
0.53
0.43000000000000005
0.52
0.54
0.56
0.53
0.55
0.53
0.52
0.56
0.51
