mof
24.859751924104128
31.162834335586485
28.20750671629373
22.454412488094427
18.840064653573606
30.01726949250447
17.5282467484862
11.772315529341283
16.70457911716063
18.187403557951193
20.664276360632766
14.730514233484103
15.743565461728737
25.262360225650383
29.356060152643163
25.157748829865014
28.852375643738526
11.119596183948563
19.7475667921143
15.101388277892873
29.980473169351956
30.968703137685146
26.085205434055208
28.285654796999598
14.132955511842646
9.803994982303372
9.827371864133493
6.75072807990763
13.894721642170984
13.425756772458383
