sr
0.99
0.98
0.5900000000000001
0.97
0.99
0.99
0.96
0.97
0.98
0.98
0.97
1.0
0.96
0.95
1.0
0.95
0.98
1.0
0.99
1.0
0.96
1.0
0.84
0.95
0.9299999999999999
0.94
1.0
0.95
0.95
0.96
