sr
0.86
0.83
0.9
0.73
0.8200000000000001
0.84
0.76
0.86
0.74
0.84
0.8
0.9
0.77
0.83
0.85
0.79
0.8200000000000001
0.81
0.74
0.76
0.8200000000000001
0.78
0.8
0.8200000000000001
0.77
0.87
0.77
0.77
0.85
0.84
