sr
0.52
0.53
0.53
0.53
0.55
0.54
0.52
0.53
0.53
0.54
0.53
0.53
0.52
0.53
0.52
0.53
0.52
0.52
0.53
0.51
0.5
0.52
0.56
0.53
0.53
0.53
0.53
0.52
0.53
0.53
