sr
0.63
0.63
0.63
0.61
0.61
0.61
0.63
0.63
0.6599999999999999
0.63
0.62
0.61
0.64
0.62
0.62
0.61
0.63
0.63
0.6
0.62
0.61
0.64
0.64
0.61
0.63
0.6
0.65
0.63
0.62
0.62
