0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
220.9899203564966,3840.258035617925,551.331535727239,72814.79746932564,615.7679859016447,25957.960486454493,653.0189612522554,7769.249461672669,652.6025486306302,20410.742811614182,652.5882844473822,752.5052283547587,652.4440972597058,509.15325505894407,652.2343456861859,934.1018093213835,652.2086982297311,2581.370195977492,652.3391207549812,617.3565562685031,652.197280431647,10552.017068410416,652.2143527636802,89288.91072466061,652.4465166115269,32123.1913406813,619.2173289983571,10140.185147150794,645.1002251400356,6331.549913751611,644.6529070616527,11592.171241763379,643.7874519458746,18836.260954248086,635.2341912570864,78614.64584705116,617.0751683934075,57735.58559357173,617.5105351790241,27708.704037439747,593.3541788380785,106249.60025236807,606.0640942031357,154865.11305480002,562.8576699902158,77448.42285977343,628.3700817097498,117518.57104609528,611.3244710842075,26396.160518624616,607.5505883892157,8473.468434215156,608.0746112062062,8563.32817046702,607.8447971755313,2713.6291444913827,608.2558962258423,1503.2809648832158,608.3459241172816,11340.611740604145,607.8587671385803,1462.0498900429718,607.456230877032,17020.24551984715,607.4769064076609,844.2231786922346,607.7098494527238,5467.07738321557,607.9235065150283,2864.445632062894,607.3414801127401,5757.3846709600075,607.3375396200477,1352.0498839175816,607.3541137645525,
206.26695371375638,3770.140027807348,600.8834493545004,73715.50253396481,634.2150389360716,25218.87556446437,624.7209017577482,8036.287884218061,623.7003919555182,20909.922910924546,623.6523012449288,609.3617194454193,623.6786126920672,440.3321318071049,623.3630498685932,939.9823161166645,623.3515885305975,2316.454141346527,623.7308199815384,582.4267293944598,623.4699484752111,10881.40406607958,623.473616580412,88012.39266687392,623.6208511621116,32790.74008274141,623.8025202803059,9627.074104160998,625.3125014436238,5918.705171886627,624.714460061416,11983.486879958728,623.8924813830531,18201.854518533302,616.9637860820519,79695.28510383122,587.2526457402793,56585.38958808021,598.1340526127242,28365.19277133639,589.1670715940076,104611.39064285423,584.4936087345789,157886.57224526603,584.3827039566709,77086.79411655017,588.6370834048931,117624.86724216433,548.1250400061977,25868.56446074721,569.515718669111,8661.75607969446,569.5155033904193,8224.498961707937,569.7771474271744,2497.914580571938,569.9652597419303,1333.3165569585904,569.7268732435361,11564.835687499295,569.4575561748325,1479.9443515418823,569.2753493041621,17308.270897521954,569.6080037654261,712.4107111297044,569.2527137701193,5181.920930509563,569.4134215304023,2933.249145066369,569.2180180188789,5894.854651470375,569.3824384637559,1365.6800734858987,569.1966951397972,
229.94121193448404,3775.4489770037144,570.322223250264,71210.50958035691,584.6691228808745,25759.786959553992,690.9960146037624,7960.730897466322,738.1176792715046,20656.32478602361,729.3442662181326,797.5763303285,729.4771381619466,574.8808848065141,728.9776298280465,1020.4126104192407,728.9474312700114,2593.3862840818306,729.0097393537553,692.383879450145,728.9343245816823,10728.467240498308,728.9392290307802,89038.51233173409,729.2203688314855,32399.097331551355,708.7257327786044,10064.691479764198,729.9472370241461,6287.556347633788,730.3345625740153,11816.06355675299,730.0292595016084,18775.22869622887,730.6782696622047,79159.43740480882,730.3874613806825,57459.06077158449,730.8457251567547,28146.710561716296,730.2549232741187,105981.79701809757,730.5285098416672,157381.84427177854,722.9180256643283,77546.50837622889,714.2797250851779,118622.51979502596,665.3560581673239,26221.555359612044,689.5240417966826,8670.22076478971,688.9821982550741,8499.302706317028,689.271547410973,2709.9458192999173,689.9329701465615,1521.0252666498761,689.9338280042061,11555.367561477933,689.3392948546295,1571.4945452096401,689.0310584503766,17262.66653981511,689.0913904496342,880.0473898716322,688.9566783808423,5429.763777256568,689.1683604752104,2998.0557701056373,688.9048930380392,5924.463770346795,688.9237924819647,1458.6998817484177,688.8172026383977,
233.82389982439042,3928.2103743535176,510.71063575641017,67237.93683765465,556.8456749639533,25229.300737091038,648.2112236435908,8052.514489182881,672.5871583055903,20902.216203857814,672.7895265758827,669.3798496895195,672.6643176849752,493.07151840889696,672.2146270977598,985.5093450135992,672.1056611157446,2389.0223204779486,672.234552140615,631.6495552795134,672.0959082947254,10899.270492898508,672.0972581846879,88189.17707724462,672.1152481881509,32775.63671150232,672.3229769568948,9722.2621536435,673.0293891598501,6003.700087056017,673.4578070307729,11992.956920290653,672.3246194030844,18293.738779255586,663.7403972148975,79578.3357847734,608.5699012282842,56443.3802418773,657.6724882721123,28551.365356385642,648.3760263718343,104504.75641109435,641.3793435755417,158654.71892907965,570.7961186771391,75809.29872788931,636.7676209689064,118208.42811643926,578.7354664968043,25891.727586270277,673.6012801785741,8787.905582749863,673.614967825106,8294.68046550734,674.1363422238292,2584.1292340716645,674.5003560660177,1423.386091699295,674.9649551050348,11712.074618907513,674.277361452522,1591.874892093573,673.8624886606924,17458.971005901258,673.8823703625244,805.9329567367929,674.3558352183193,5260.000155029452,674.3037991076985,3050.2436230387675,673.7620676814586,6021.37681430037,673.9320800562568,1476.269492597229,673.7862971185064,
222.56720493219473,3777.5924697378277,663.1767652358776,77231.1708526144,627.9987259494469,22813.03314193196,713.6035239598855,9240.855989316724,713.6873052464974,22959.509455296884,713.7253974422929,272.21017297361146,713.7249260447342,379.6543092519836,713.1501908787105,1160.679924025305,713.1550041260756,1525.7509989410155,713.4845940894475,648.9127544089436,713.1678837531922,12308.298639744055,713.1831574906895,83348.10579137685,713.7752184665441,35409.83252005561,713.5138371560959,8042.9603224862585,714.489158822544,4664.501961211748,715.045256714576,13506.852285858378,714.0909314940765,16076.019897135855,714.2002729901983,83925.36015018956,704.9469833914841,52880.42337674668,700.2788456166245,30806.654020482387,690.905925511237,99832.80200242651,700.0322343634512,164236.1791198298,669.1563132138833,72619.46838247174,668.5422796558539,122802.49705827929,638.7150843462875,23699.684036732797,639.191700502111,9725.52922485785,638.3016835991907,6993.3662999077005,638.4285021528437,1808.7461524283058,638.8461443898002,835.9530677415712,639.2537963308299,12814.22852558271,638.7305660198779,1798.3358400454556,638.3359668571113,18866.10882818934,638.4470086523102,375.32410626874014,638.7535461175531,4197.061084363247,638.7827412065387,3473.869072774295,638.3200737662061,6737.950136134806,638.3026297254953,1660.2591022619472,638.2299365769437,
233.3638488539715,3765.6358724769248,570.7468809187255,69061.52431668107,634.8319201525342,27442.592995976036,693.1233676388536,7281.349279006224,693.0034376692954,19528.431900807693,692.977508103341,995.017386765227,693.0473200307638,620.8803145425685,692.637459023169,912.6439850451558,692.6387525616668,3040.1048471584136,692.828230359406,668.8188925499383,692.6262652395226,9959.87040205606,692.6293376807151,91608.12416786938,692.6441024042524,30978.750260980873,671.8311909151871,11046.228962174639,672.4375195032007,7065.730738285542,672.5340975448169,10874.632843414856,672.2718483330009,20108.331013030558,672.5786985062712,76104.78400855772,626.2360561376838,60080.55069834536,609.4140278341196,26376.677026318306,610.0085781447361,108823.94006663507,618.2517008553443,153196.34972118004,629.3840990813537,80416.14571831012,629.3358979238242,115029.01340287941,608.3920202435731,27787.552140813445,570.438334772444,7702.55252316744,594.7566415318502,9557.996747261823,595.3638860000574,3288.214959457153,594.9798391211325,1928.6798236413845,595.3285511511594,10417.96895435843,594.6036449825888,1257.0513528795514,594.5357504914797,15853.34198889593,594.7622533940723,1144.8074372449319,595.003382509951,6269.276543782751,594.8966713085731,2488.974000301819,594.3276034330997,5147.472482938393,594.4301716874733,1164.6929236342385,594.3026168749072,
183.51293387601277,3802.4430313145012,552.8545822459772,67633.6546107289,604.587255142362,27489.093568344877,702.3010260853605,7127.601930432222,702.5849104822961,19253.924838401694,702.5453901161226,1065.0599428147325,702.2866446778455,651.7734356778091,702.1085514665863,903.401659851044,702.0752237571209,3175.2437038038906,702.1050171473305,681.5919770366788,702.0706287569785,9775.574186028945,702.0744582183745,92252.908661948,702.3628478048727,30650.728627285927,702.3347046429648,11191.77020415202,702.6893665808823,7189.431417146748,702.9547332419454,10801.571463502185,702.7416292029013,20306.50913929355,702.837178583022,76319.38001594103,693.8344534252421,60121.81827723692,693.8928717330241,26420.741780779626,693.9033509792544,109005.22973165155,683.6090752178195,153344.23664637722,697.8718219877309,80789.92541956644,697.8528178760292,114784.11449952728,688.6728988806469,27879.52446515783,656.735207093466,7901.2350907920045,656.8306311607744,9431.630789778821,657.1353785600937,3241.1121026736637,657.4659184376794,1908.310705297539,657.1467754926593,10641.791229755952,656.9444307280569,1354.498950159247,656.5713480836246,16120.68881637131,656.6576625272893,1148.3033094385783,656.6546721375215,6176.589008440125,657.1146901326442,2617.2707171693964,656.5160941402562,5318.779974972729,656.8730487262526,1259.1697337752453,656.5682510242139,
238.27127391851607,3738.420158070606,573.1080539635333,71357.80318442648,689.4350066155034,27181.591621125008,636.518432407169,7304.246020892954,636.363448318455,19558.826505777983,627.1156762954862,908.8800519550443,627.2784391406046,547.8843384261669,626.6780924647708,852.7105525103633,626.4608847030679,2930.2563289194773,626.5716093645731,601.5379686276586,626.4547436301843,9955.213992297799,626.464875383097,91237.4032777605,626.5966907500126,31028.730937159347,626.901143843505,10793.575159432516,627.0483071926299,6855.455454183676,627.5286735786193,10997.086160304754,627.0332638866774,19778.627484922385,627.166417072996,76611.39989284347,589.3291065431324,59363.34091037318,577.5949644438431,26625.228897496465,568.3736344582921,108534.13988499639,568.54684263682,153713.14819779072,553.0824856804699,79741.41919679737,527.2672826053096,114796.09482013328,556.8796571887187,27536.06683432582,524.1397107661905,7937.38396514705,523.5586756366101,9067.863137828315,523.9500343970317,2974.1600200142784,524.1825336507081,1677.0178014685216,523.9566913035867,10708.271345787456,523.5040737735029,1263.2104925572523,523.1274750604252,16234.827535228593,523.3155331203029,944.9612117762928,523.6199687736258,5859.92278300211,523.7248799622373,2565.100107367309,523.3570856696523,5317.966910675564,523.3500311619089,1164.7971161548749,523.3095390437466,
204.880823255845,3776.5520114740116,576.3701112243016,71744.98437942086,662.3758078207538,26326.792546033936,672.5800071883235,7629.876479658818,672.2921473004634,20148.329082635046,673.2295386388299,831.9714335359264,672.6837271905729,550.4414470571226,672.2356529068002,935.633602772318,672.1798538193559,2725.6149530812604,672.2159345188227,640.5449527700372,672.0525698106201,10378.134720800133,671.9893488697809,89951.10967707839,672.3656876742496,31794.206948191328,672.2839381034808,10363.844230814999,673.091465740261,6519.203164423927,673.4854433922787,11450.669030872225,672.9014346798722,19198.330872032806,673.052181593775,78140.71266626022,663.8647191119412,58247.7897862103,664.1628347928716,27497.926164218137,663.9075788821183,107013.74373075309,655.3137821998317,155954.48021320783,630.0703853182416,78344.38911504236,608.4420253592939,116818.67296296074,595.5590225468604,26698.515688640837,602.6220219665315,8383.20558082707,602.8120619548445,8668.910695788918,602.5202216687933,2773.9866322647954,602.4315420691298,1547.2240641388407,602.5359357464935,11220.5706972007,602.4022328153998,1434.1766294366817,602.196964233322,16874.526787848547,602.2759755319278,873.9978981951953,602.2836401035265,5552.122786100988,603.0209164221568,2819.282902475436,602.2365699185198,5684.754255270721,602.1964829404848,1327.09720771178,602.1190633045184,
193.89164352798974,3740.940358873198,608.0029275855543,73280.39247816507,642.881554805553,24612.810221967946,713.5282939058604,8441.365936689384,738.2136194281854,21536.236432400776,738.4605402897857,612.7601330784979,738.4438836199624,515.5530204384332,737.8499863551141,1088.6868272661204,737.7708452333951,2200.7410973372253,737.8895784128267,690.6223699706044,737.762634877831,11346.52492541459,737.7696050145473,86877.42765777523,737.9801834359994,33559.00642022104,729.1738253220834,9334.51538805381,730.1124726449291,5705.140455015135,730.5401846903543,12435.774012303784,729.959847591791,17800.022864905168,729.8437015299446,80871.43721707558,713.758062375852,55941.04828469053,714.1070854790606,29011.921947062187,713.7851811364243,103786.86141882134,704.9414932104128,159202.29681109465,648.1405352522011,75606.441465684,650.1509196313552,119657.01193998034,603.8020675826415,25377.179809384583,631.4587630296476,8950.518917762,631.1212962135435,7991.132395000799,631.2145175433993,2387.120993981272,631.5464168136859,1265.428564974632,631.739029020084,11899.096935471178,631.1484048830546,1598.274560900144,630.905386902627,17711.01453618231,630.86137022513,680.9817131363603,630.96589811155,5002.46186991945,631.5215457126671,3102.850133570273,630.7414815499736,6132.542963658049,630.9374377218609,1478.5046887387614,630.8147353790932,
210.0844768011481,3906.2223241585466,522.1600853356417,69627.7171578248,580.7046551008073,25313.994915129846,712.6196690260767,8116.40161723192,713.1974036645511,20959.706081134897,704.8607240015415,701.0738560667332,703.9644375594175,524.3881353904547,703.6098779159721,1016.8108293751551,703.5694365888265,2418.157041973843,703.7391424661067,663.1207010121843,703.5557479599954,10926.443679590742,703.565004641011,88211.81369944187,703.8472228820801,32787.4535989718,704.2406301616701,9755.1684046139,704.5882874378719,6034.598896574159,704.4553288559258,12014.148638933937,704.326015653482,18364.806207947036,704.2907879557422,79468.91106487213,680.4949761981833,57031.22359933175,671.5931270277752,28144.174930134202,649.1720323425002,105106.33172304221,641.8262379930359,157921.0018520966,616.7102021186474,76040.34389945518,586.6359797414186,116598.21026544351,561.861905725175,26273.421113303513,623.3606996103185,8257.028613867576,647.8206269852163,8935.828745107343,648.0903847191972,2947.665433936361,648.2520259279615,1688.2680323192303,648.5241111285745,11077.351034159288,647.98012448908,1437.8896055772586,647.6803639398443,16667.891765842818,647.9346400916334,988.7940894755914,647.8674585309686,5774.398922992316,648.0470724754941,2782.615906396314,648.0412077857306,5595.971209684651,648.2885136496658,1333.8819140441888,647.7124539424276,
230.39925703075113,3761.3000130472105,584.1925989748631,70109.82590643612,642.8569409780653,26048.084348388544,673.7048809262305,7969.241458199138,673.1339586889623,20747.675925172527,673.935133998461,699.7888426002487,672.9424650207957,504.26389062125634,672.7459334209111,976.6273935484081,672.7231879139372,2451.980666777687,672.8416909653793,633.9413681631443,672.7121067722092,10798.394247423013,672.7860376508852,88512.17426001478,672.852422812472,32570.341073832056,673.2917280766754,9844.769951233407,673.5710512664868,6100.203056970782,673.9460809533343,11887.599721105622,673.1166045471722,18490.52313022094,673.5967171931691,79353.30901412743,664.284150621041,56959.968167595856,665.6492152920522,28272.877254354808,665.4759887020546,105052.2823938387,647.6545621536692,156996.31189178507,571.62821545898,77395.56226459853,572.5435751589932,117515.99540588571,598.4908434415127,26335.708397249815,615.9411386683499,8504.974364605754,615.6856729940462,8534.405696191794,616.3072366417089,2700.682141997759,616.3802177801326,1494.43832829179,616.1859678707553,11368.483676354414,615.7684967559663,1475.748623480536,615.440764664873,17046.765992923487,615.7112410238642,840.9199308509012,615.6681703338659,5442.611035195902,616.0259050684282,2882.8977417442366,615.6490541224111,5782.08734257892,615.9322286869268,1365.7155451470144,615.6003210263566,
