fitness,sum_constraints
1.1434740561594754e-252,0.0
269.82911776546246,0.0
613.6933662639767,0.6808561290061057
621.583606054349,22.59396015079318
619.8378059296219,14.874278284221862
626.8431574777685,6.5834583053659514
78.67455231265224,0.0
189.47640571030237,0.0
2.0214258616767397e-257,0.0
2.0214258616767397e-257,0.0
1.0489644145688815,0.0
3.5758815813380796e-252,0.0
6.3551855224470485e-257,0.0
3.3841642102850154,0.0
217.68800203663295,0.0
2.561360045800102,0.0
1.5383336617697365,0.0
117.21272471541157,0.0
6.218168684213545,0.0
2.7473692106239563e-252,0.0
26.993398628407153,0.0
3.6820596021583534e-253,0.0
2.7342912904035995e-253,0.0
2.7342912904035995e-253,0.0
1.2521407175174237e-253,0.0
6.180808602764972e-254,0.0
6.180808602764972e-254,0.0
6.180808602764972e-254,0.0
4.8972618519858745e-254,0.0
274.8681161151806,0.0
572.1568059977618,0.0
305.10186571852,0.0
621.4326153920883,2.2925662018250925
625.5988817878778,2.204571775269123
625.5988817878778,9.429571775269121
651.5759149995805,23.739266450945905
651.5759149995805,34.822266450945904
640.3525191395396,21.016712889111716
608.1994713868152,17.887720238010015
607.5099052958474,3.5528051081021843
620.8206922032,24.978151569152484
620.8206922032,36.99515156915248
629.0499091038972,43.51771462002097
629.0499091038972,45.18371462002098
616.0595201856784,35.463702976971
639.546841698483,28.030980621733896
639.546841698483,24.96998062173389
639.546841698483,35.26398062173389
608.8415322258174,17.527530708269044
609.7463212512752,7.302184247160291
619.5577146949211,12.763690007504138
208.3432801228616,0.0
185.12877853953609,0.0
369.8093917572775,0.0
97.07560348855024,0.0
1.4905703061279494e-252,0.0
8.124505553695694e-253,0.0
69.70613349321331,0.0
100.83814462690826,0.0
298.69555711854304,0.0
150.38854666346765,0.0
1.4705165177667754e-253,0.0
1.4705165177667754e-253,0.0
473.2150533312719,0.0
34.41119062149805,0.0
35.656361510037314,0.0
3.996556050424198e-252,0.0
2.3266680077200453e-252,0.0
1.231705014031468e-252,0.0
1.231705014031468e-252,0.0
209.75817322614344,0.0
129.20934814242128,0.0
35.10937507599062,0.0
6.532351482403046e-253,0.0
2.2773149294527147e-253,0.0
1.847618204239513e-253,0.0
1.847618204239513e-253,0.0
1.847618204239513e-253,0.0
1.4505383119854773e-253,0.0
1.4505383119854773e-253,0.0
3.2741368881295042e-255,0.0
3.2741368881295042e-255,0.0
3.2741368881295042e-255,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
8.441039075958683e-256,0.0
45.496883276679014,0.0
9.232244599236498e-253,0.0
