sr
0.0
0.18999999999999995
0.050000000000000044
0.0
0.020000000000000018
0.0
0.07999999999999996
0.0
0.0
0.0
0.0
0.0
0.24
0.040000000000000036
0.0
0.010000000000000009
0.12
0.0
0.0
0.0
0.0
0.0
0.0
0.040000000000000036
0.020000000000000018
0.0
0.0
0.0
0.0
0.020000000000000018
