sr
0.15000000000000002
0.040000000000000036
0.0
0.14
0.17000000000000004
0.13
0.0
0.10999999999999999
0.040000000000000036
0.13
0.020000000000000018
0.09999999999999998
0.10999999999999999
0.030000000000000027
0.010000000000000009
0.14
0.0
0.18999999999999995
0.06000000000000005
0.030000000000000027
0.020000000000000018
0.050000000000000044
0.050000000000000044
0.18000000000000005
0.12
0.15000000000000002
0.09999999999999998
0.020000000000000018
0.13
0.14
