sr
0.12
0.17000000000000004
0.14
0.14
0.12
0.07999999999999996
0.10999999999999999
0.13
0.13
0.13
0.10999999999999999
0.12
0.12
0.07999999999999996
0.13
0.13
0.10999999999999999
0.14
0.14
0.27
0.15000000000000002
0.12
0.16000000000000003
0.12
0.16000000000000003
0.13
0.13
0.14
0.16000000000000003
0.12
