sr
0.53
0.51
0.54
0.53
1.0
0.53
0.54
0.53
0.52
1.0
0.51
0.5900000000000001
0.56
0.52
1.0
0.53
0.51
0.53
0.52
0.55
0.53
0.52
0.53
1.0
0.52
0.54
0.51
0.53
0.52
0.53
