sr
1.0
0.53
0.54
0.53
0.54
0.54
0.54
0.54
0.53
0.53
0.54
0.54
0.54
0.53
0.54
0.54
0.53
0.54
0.54
0.53
0.54
0.54
0.53
0.54
0.53
0.53
0.54
0.54
0.54
0.53
