0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
3.631911532912843e-06,3643.326853032058,113.28365833739373,55128.17152000002,749.9999999999975,38426.364830000006,750.0000000000007,2095.183470000001,25.000032977360327,10350.9169921875,1.1225781948939943e-05,0.3716256320476532,6.986683729337528e-06,0.12327108532190323,5.45643729310541e-07,0.00017910411406774074,2.9104270993229875e-07,926.0740356445312,3.9048832150001545e-06,0.000697898024662385,2.7293262760963444e-08,4044.8212890625,3.6695032576972153e-06,57424.92578125,5.04966465086909e-06,19182.96875,2.1682833448721794e-06,6876.587890625,4.352730229584267e-06,3737.0791015625,2.156647951778723e-06,4379.97119140625,6.358409336826298e-07,14497.56640625,4.087227353011258e-06,57822.828125,2.6451118628756376e-07,50167.1328125,5.463768388835888e-07,15849.767578125,2.467205320044741e-07,96164.546875,1.2832835238896223e-07,122878.1015625,4.00682807821795e-07,63515.83984375,4.662223886953143e-07,91902.015625,2.492333806003444e-07,18675.88671875,6.047826417443503e-08,1717.9886474609375,1.0608235356812656e-07,4111.4208984375,3.7815623272763332e-06,1060.8951416015625,5.839117420691764e-07,158.67735290527344,1.4214455177352647e-06,4405.19873046875,1.6360229437850649e-06,5.678347110748291,1.0467713309481042e-06,7954.083984375,2.066621846097405e-06,20.72956085205078,5.958322546462114e-08,3100.427734375,1.8364759171163314e-06,90.20272064208984,5.831844305248524e-07,1107.5333251953125,3.8680079228470277e-07,15.257545471191406,2.2411720124182466e-07,11668.716796875,1.0544671340539935e-06,33224.78125,1.206786635066237e-07,21684.09375,2.070137952614459e-06,14185.349609375,3.8210441744013224e-07,38157.63671875,8.166906013684638e-07,19963.0078125,1.4494222000394075e-07,710.9228515625,1.3129273668255337e-07,7854.64892578125,3.982049463502335e-07,22460.375,2.425251750537427e-07,49438.6171875,1.8797186385199893e-07,46864.40625,
2.7005808208154053e-07,3692.0967058157967,126.70129064011944,57726.330497288334,673.1511065186877,29045.168684779845,403.0924491143225,2095.183470000001,1.2807999707773223e-05,10350.9169921875,7.082360752974637e-06,0.3856549757010721,7.738194435085031e-06,1.596650242805481,6.603099791391287e-06,7.5424117341231395e-06,1.0871389122257824e-06,926.0742797851562,3.285202183178626e-06,0.00027527951169759035,7.88861669320795e-08,4034.598876953125,1.9565421098377556e-05,80016.4609375,2.424856319458599e-06,19182.974609375,8.011194950086065e-06,6876.587890625,7.291318411262182e-07,3815.70751953125,2.524475064547005e-07,4357.529296875,1.1000833183061332e-05,14497.56640625,2.5097665456996765e-06,57821.578125,1.0230910447717179e-05,50167.1328125,7.849178018659586e-08,15886.5625,7.496376838389551e-06,95975.4765625,2.685418166947784e-06,126847.53125,8.623278517916333e-07,69434.1171875,1.0103117347171064e-06,91902.015625,3.5347278526387527e-07,21309.291015625,1.0620744888001354e-06,2504.543701171875,4.993936499886331e-07,5613.9501953125,5.120205059938598e-07,1209.2789306640625,4.3503925439836166e-07,296.5420837402344,8.81359369486745e-07,4233.8740234375,1.4271947748056846e-06,15.0822172164917,1.592912894921028e-06,7954.083984375,3.6472492865868844e-06,20.468793869018555,1.2102187838536338e-06,3100.427734375,1.1282171641369132e-07,90.20272064208984,2.3120458081393735e-06,1245.7784423828125,3.303699429579865e-07,3.202601432800293,2.9847819860151503e-07,11875.72265625,2.587777032658778e-07,33500.34375,5.365988045014092e-07,21684.09375,2.1971288788336096e-06,14185.349609375,9.5022187451832e-07,38157.63671875,5.369698101276299e-06,19944.1640625,1.0583067933112034e-06,710.9228515625,4.7429546157218283e-07,7855.7119140625,1.5221962712530512e-06,20560.623046875,9.655944950281992e-07,47943.25,1.545392024127068e-06,,
1.0008658705365055e-05,3717.710652720974,76.01189098962008,56070.731520000016,749.9999999999976,37798.98483,750.0000000000007,2362.3232421875,2.9152502975193784e-05,10350.9169921875,4.375028288082752e-06,14.432604789733887,2.4512792184045143e-05,0.7722392082214355,6.694448319220218e-07,0.001382477581501007,8.131918320941622e-07,926.0740356445312,7.977051552643388e-08,1.0495728929527104e-05,3.803453637374332e-06,3747.564208984375,2.3286931991606252e-06,80016.1640625,5.529961526917759e-06,19182.96875,2.520981797715649e-05,6876.587890625,2.1386069875006797e-06,3825.91748046875,1.8774670706989127e-06,4491.00439453125,1.4195637731972965e-06,14497.56640625,4.722664357359463e-07,57821.578125,1.4403442492039176e-06,49489.828125,7.180799457273679e-07,15886.5615234375,2.279456339238095e-06,88629.8671875,3.5391828987485496e-06,126847.5234375,4.795157906301029e-07,69451.609375,5.714294388781127e-07,91902.015625,2.0921545740293368e-07,17270.142578125,5.152681978870532e-07,2334.448974609375,2.549275279761787e-07,4148.08447265625,1.2892569429823197e-06,1131.3323974609375,7.309636629315719e-08,296.5420837402344,1.211246967613988e-06,4343.29638671875,2.5551707949489355e-06,7.1496429443359375,1.9972073914686916e-06,7286.5439453125,1.4335124660647125e-06,122.7616958618164,3.214459525224811e-07,3100.427734375,2.984046659548767e-06,113.29022216796875,5.487257112690713e-06,1107.533203125,2.6474310743651586e-06,2.385838508605957,1.8957717884404701e-06,11668.716796875,2.527532956264622e-07,33224.8046875,2.949065560642339e-07,21684.09375,2.8508605964816525e-07,14185.349609375,3.228437890356872e-07,38157.63671875,5.054394023318309e-06,18575.818359375,6.608577791666903e-07,700.3478393554688,5.636044534185203e-06,5624.294921875,1.168371454696171e-06,20170.74609375,1.9066159211433842e-06,44803.6796875,6.153943559183972e-07,43497.9375,
3.1266617698543612e-06,3726.9980409770274,99.49939655759869,53771.512760710415,488.03442800528785,28204.064543883596,393.0151503601235,2095.183470000001,1.2158492428520792e-05,10507.2236328125,4.740656095986713e-06,0.370904803276062,6.751953605999006e-06,2.7747092247009277,8.328399181080493e-07,0.05016868934035301,1.1267914032941917e-06,926.0778198242188,7.137555257941131e-07,1.9578164938138798e-06,3.933276815359932e-08,3990.735107421875,3.7524335623059596e-06,80028.734375,1.6904394897210295e-06,19487.15234375,5.527747362066293e-07,6876.587890625,7.159393078381981e-08,3734.36072933032,3.67123448086204e-07,4403.5009765625,3.845882474706741e-06,14497.56640625,3.7725460515503073e-06,57821.56903461481,9.085223382498953e-07,50167.12410221859,1.0013890232585254e-06,14910.90625,2.53436360253545e-06,96164.546875,5.903822511754697e-06,121641.84375,6.348168426484335e-07,69451.609375,1.1711081242538057e-06,86866.9296875,1.0443213795952033e-06,21311.4765625,1.7016325273289112e-06,1557.057373046875,3.580876409614575e-06,4226.85595703125,1.5219608258121298e-06,1049.6168212890625,1.3019493962929118e-06,296.5420837402344,3.4545112725936633e-07,4363.3662109375,5.3071166803420056e-06,7.384748458862305,1.5575848237858736e-06,7954.083984375,9.566006156092044e-06,79.09391021728516,6.868802415738173e-08,3256.98583984375,2.245831865366199e-06,161.72789001464844,1.7493105133326026e-06,1107.5333251953125,2.0573427264025668e-06,2.6051814556121826,9.496637289885257e-07,11668.716796875,1.03973093246168e-06,33224.7578125,4.5640055645890243e-07,22878.6015625,2.6560103378869826e-06,14185.349609375,2.290840029672836e-06,38157.63671875,1.7439663224649848e-06,16931.943359375,9.7255622222292e-07,640.3906860351562,1.220239596477768e-06,7855.7119140625,2.4973917334136786e-06,22460.375,1.779319859451789e-06,41905.70703125,8.231222636823077e-07,45777.33203125,3.4883869375335053e-06
5.465589680768232e-06,3709.03201994762,68.82042502648456,55107.9612812466,719.0125785057609,32790.7215652072,465.6357294393018,2095.183470000001,5.085314754099523e-06,10350.9169921875,1.0503498673776437e-05,0.3700148878806454,2.0614917957573198e-05,0.0992056354880333,3.237725033568731e-06,0.0008462145495626216,5.396771598498162e-07,926.0740356445312,1.0578006595096667e-06,0.044202013972800755,1.2718166425862985e-06,3693.576416015625,2.127247142880151e-07,55473.80078125,1.5654590015401482e-06,19182.96875,4.300182354199933e-06,5852.97705078125,7.202928183061465e-07,3734.359375,1.5621101283613825e-06,4357.52099609375,2.041547986664227e-06,14497.56640625,4.9146997298521455e-06,57821.57757888381,1.7873304614113295e-06,48913.484375,5.652873369399458e-07,15886.5625,7.184210630839516e-07,96725.6640625,1.3706894606002606e-06,126847.5234375,4.520815650721488e-07,69451.609375,1.4939261063773301e-06,86595.9921875,1.04721812022035e-06,18736.0,1.4560025647369912e-06,2504.543701171875,3.9965530618246703e-07,5619.19921875,1.476009629186592e-06,1049.6168212890625,3.868183000577119e-07,250.3043670654297,3.907744030584581e-06,4197.26513671875,5.3051532944436985e-08,0.001158693339675665,2.632322775752982e-06,7954.083984375,7.413365210595657e-07,152.97088623046875,1.2892701306554954e-06,3100.427734375,1.711468939902261e-07,140.73541259765625,1.0592648322926834e-05,1107.5333251953125,4.328110208007274e-07,8.655637741088867,3.36546094104051e-07,11882.4794921875,8.265200222012936e-07,33224.7578125,5.726255039917305e-06,21684.09375,9.549445394441136e-07,10309.7421875,4.488244087497151e-07,38157.63671875,1.541666733828606e-06,19419.13671875,1.5477596662094584e-06,640.9810791015625,1.5356918083853088e-06,6667.51904296875,2.7083408440375933e-06,20160.875,1.4193992683431134e-06,41604.640625,8.684973522576911e-07,44987.03125,1.2321963822614634e-06
1.421514344300618e-05,3660.8411069345602,185.21986034785328,55980.3651291276,429.72887153311507,24237.285920107257,342.0610095622338,2095.183470000001,3.682344864986933e-06,10653.1796875,1.628149999246184e-05,1.4332163929449324,6.142107534029917e-06,0.3071843385696411,9.964803359560432e-07,1.4932036719983444e-05,1.0649846871046975e-07,989.5504760742188,2.4054356799751986e-06,2.2052047654597118e-07,2.820774960683581e-06,3707.9091796875,5.469469670060789e-06,67166.796875,1.2484724720707163e-06,19182.96875,1.2940090527990833e-05,6876.587890625,8.394701467295818e-07,3822.45263671875,1.2469249668356497e-06,4390.1435546875,1.144439465861069e-06,9892.37890625,1.943409870364121e-06,57821.578125,1.616115127944795e-06,50167.1328125,1.1114668723166687e-06,15886.5625,6.060014356989996e-07,95965.2578125,2.0832342215726385e-06,121150.046875,2.604946985229617e-06,69451.609375,2.5378173518220137e-07,83741.8828125,2.6470729608263355e-06,21311.4765625,7.6328444720275e-07,2292.648193359375,8.403430342696083e-07,5619.19921875,4.254242753631843e-07,1049.6168212890625,7.179421572800493e-07,296.5420837402344,1.53261703417229e-06,4235.8154296875,9.106622655963292e-07,34.56403350830078,1.4922994751032093e-06,8019.046875,5.666161086992361e-07,49.315818786621094,2.1984174054523464e-06,3100.51220703125,2.922978410424548e-06,107.41559600830078,1.5241704204527196e-05,703.5621337890625,1.378090018988587e-06,16.236011505126953,5.594325784841203e-07,11668.7236328125,3.2197829114011256e-07,33253.7109375,4.866157610194932e-07,21971.115234375,3.194919315774314e-07,14185.349609375,5.312982125360577e-07,38157.63671875,1.363082787975145e-06,19963.0078125,3.70357838619384e-06,710.9228515625,3.2892164654185763e-06,7855.7119140625,2.2474030458852212e-07,22460.375,7.044594951821637e-08,48453.09765625,1.6823202031446272e-06,44390.265625,
5.565785247976197e-06,3764.6740318485668,121.52752257171962,55801.3862944705,564.5096531090824,27116.86304395664,385.832821133805,2095.183470000001,2.8399462422649243e-06,10350.9169921875,1.1037812044191963e-05,2.227032594828823,1.3325508210161497e-05,0.9682056623046708,4.208317477605306e-06,0.00019736784452106804,1.3076571753552934e-06,926.0740356445312,7.475675530976433e-07,0.007569001987576485,6.215076808757658e-08,3985.2581037173277,6.042872428224655e-06,62716.4453125,1.4930057275350413e-05,19182.96875,1.0078747436637059e-05,6414.94384765625,2.7799590043287026e-06,3840.11962890625,3.5251056829110894e-07,4411.30419921875,2.139227945008315e-06,14590.7470703125,7.944851176944212e-08,57821.578125,6.753321031283122e-07,46502.9296875,6.99669669756986e-07,15775.205078125,6.393364060386375e-07,96164.546875,4.452873326954432e-06,120799.921875,3.5761703998105077e-07,69451.609375,1.2230706261107116e-06,91902.015625,8.156424087246705e-07,21311.4765625,9.519524155621184e-07,1477.6817626953125,8.384241141357052e-07,3712.49365234375,8.222888936870731e-06,1077.400634765625,3.9910770510687144e-07,296.5420837402344,2.702324763959041e-06,4389.060546875,7.000748155405745e-06,3.1011922359466553,2.4129508346959483e-06,8137.111328125,3.371148977748817e-07,63.80750274658203,2.5964809537981637e-06,3100.428955078125,8.334831136380672e-07,90.37966918945312,1.2115326626371825e-06,1154.1650390625,8.679581497972322e-09,1.2769753993779887e-05,6.498490847661742e-07,11668.716796875,3.0248395432863617e-06,33229.328125,1.2976909147255355e-06,21835.642578125,8.581989732192596e-07,14185.349609375,1.231565647685784e-06,38823.77734375,1.4221077435649931e-06,19963.017578125,2.9493577358152834e-07,710.9228515625,9.161871616925055e-07,7855.7119140625,4.428188276506262e-06,22462.873046875,1.8089082232108922e-07,49438.6171875,1.272649569727946e-06,46864.40625,2.7405158675719576e-07
6.1114584859606395e-06,3654.923034875374,72.32890327184572,53243.051520000015,749.999999999997,39681.12483000001,750.0000000000009,2095.183470000001,2.4562299233333952e-05,10350.9169921875,2.5869917938156932e-05,10.1958589553833,1.131374620195907e-06,2.005265235900879,2.2399085537472274e-06,0.49805963039398193,5.947737236056128e-07,966.9951171875,2.1716707578889327e-06,0.0001179580794996582,1.2067806892446242e-05,3697.005126953125,1.1429460755607579e-05,64318.234375,3.764752591450815e-06,19345.27734375,4.051582891406724e-06,6876.587890625,8.082029694378434e-07,3848.053955078125,2.1738878785981797e-06,4637.978515625,1.326334199802659e-06,14497.56640625,4.499578153627226e-06,57821.578125,3.4251636407134356e-06,42729.75390625,1.28050032799365e-06,15886.5625,5.661354975927679e-07,82127.1640625,1.6126138007166446e-06,126847.53125,1.0875667157961288e-06,68767.1484375,1.482107563788304e-06,79922.515625,4.359725096492184e-07,21311.474609375,1.254301423614379e-06,2504.543701171875,5.409057393990224e-06,5619.19921875,9.879383924271679e-07,1081.96728515625,1.1210361208213726e-06,296.5420837402344,2.5377701149409404e-06,4321.9609375,2.1854627902939683e-06,55.43440246582031,3.403336279461655e-07,8291.59765625,1.9885885649273405e-06,26.373353958129883,5.664425316354027e-06,3100.427734375,1.5461375824088464e-06,90.20272064208984,4.1202770262316335e-06,808.1906127929688,1.0782864592329133e-06,0.0057029579766094685,2.053191749951111e-08,11853.556640625,1.6134143834278802e-06,33224.7578125,1.9116641851724125e-06,21684.09375,1.2432100220394204e-06,14185.349609375,6.330657242870075e-07,38157.63671875,1.9680669538502116e-06,19963.0078125,1.962150236067828e-06,396.97760009765625,5.612908807961503e-06,7855.7119140625,1.733994849928422e-06,20781.376953125,8.929766863730038e-07,49438.6171875,3.922732048522448e-06,43094.37890625,2.4014095743041253e-06
1.7704016279698905e-06,3787.040540456467,102.40680198098622,57013.29152000001,749.9999999999978,37171.60483,750.0000000000007,2629.46337890625,25.000301361083984,10350.9169921875,1.4888175577551318e-05,25.920501996581354,7.704366908001248e-06,0.02528424933552742,7.733636664397636e-08,0.00010439520307580971,4.923676897305995e-07,926.0756443313649,3.5060799064012826e-07,2.0426991653721416e-08,1.7678766539575008e-07,4001.79931640625,3.512365992719424e-06,80016.1640625,3.375508867975441e-06,19182.96875,8.675259778101463e-06,6876.587890625,5.110056918056216e-06,3734.3671875,4.2243113966833334e-06,4357.52734375,1.3341302746994188e-06,14497.56640625,1.2092093584215036e-06,57821.569759967024,7.507950954277476e-07,48116.00390625,6.441420055125491e-07,15886.5625,2.8023686127198744e-07,95731.796875,7.642668720109214e-07,126847.53125,9.953002688689594e-08,64453.9765625,1.0152916019023905e-07,91902.015625,2.1296732484188396e-06,19349.759765625,1.8234276240036706e-06,2504.543701171875,4.7166830086098344e-07,5619.19921875,5.491314141181647e-07,1062.2332763671875,8.344055117959215e-07,296.5420837402344,9.618153171686572e-07,4445.20068359375,6.316760163826984e-07,3.2240772247314453,3.4493848488637013e-06,7954.08544921875,1.5499183518841164e-06,63.31110763549805,5.142110239830799e-07,3100.427734375,2.5940973955584923e-06,90.23335266113281,7.032824669295223e-07,1107.5333251953125,9.558794999975362e-07,1.4782304788241163e-05,1.7888726233650232e-07,11668.716796875,5.351922141016985e-07,33224.7578125,5.040354267293878e-07,21684.09375,4.0502297338207427e-07,14219.5654296875,1.4385777546976897e-07,38157.63671875,7.438792181346798e-06,18248.349609375,1.2794470194421592e-06,570.5862426757812,5.499226176652883e-07,5890.2373046875,4.805357889381412e-07,19937.8671875,1.5637090200470993e-06,45598.77734375,5.532716045308916e-07,42284.29296875,3.3461353723396314e-06
2.4224066251665835e-06,3731.233311727695,161.91836518007327,56295.24307492468,617.9030867176099,29083.218360914,501.49949656974195,2095.183470000001,1.3931721696280874e-06,10350.9169921875,4.058362977896756e-06,0.3785778211832029,5.9599956330202986e-06,0.47436062931147555,1.415399310644716e-06,0.007592302189394242,4.0576978221906757e-07,926.0740966796875,7.925876275294286e-07,1.1486088169476716e-07,7.750455405481638e-07,3687.704345703125,3.4394954582239734e-06,64300.453125,2.0856582523265388e-06,19304.439453125,6.10085817243089e-06,5677.87451171875,5.64180240303358e-08,3838.810546875,9.264106211048784e-07,4357.52099609375,6.309931450232398e-06,14497.56640625,5.797347057523439e-06,57821.6015625,3.7326749406929594e-06,48983.0625,9.259653097615228e-07,15799.7265625,1.0231879059574567e-06,96164.546875,2.0032666725455783e-06,126847.53125,3.98870412254837e-07,66914.5390625,4.802048536589609e-08,91902.015625,2.386698952250299e-06,17379.990234375,6.736393629580562e-07,2257.490478515625,2.276402028655866e-06,5619.19921875,6.461242264776956e-06,1104.0718994140625,5.50077515981684e-07,296.5420837402344,2.5279468900407664e-06,4196.33740234375,1.6808505733933998e-06,7.103608131408691,6.675155077573436e-07,8035.82080078125,9.045393198903184e-07,20.471450805664062,3.884817488142289e-06,3100.427734375,2.3314460122492164e-06,90.20272064208984,9.028063686855603e-06,1107.5333251953125,2.6270381567883305e-06,0.41395998001098633,2.8141041639173636e-06,11668.716796875,4.705259470938472e-06,33324.546875,8.635102858534083e-06,21684.126953125,6.877714895381359e-07,14185.349609375,1.1962279131694231e-06,38167.1171875,2.899498952046997e-08,18730.78515625,1.519756665402383e-06,710.9228515625,9.606810635887086e-07,7742.5615234375,3.8246488998083805e-07,22460.375,1.7716089928399015e-08,49438.6171875,2.230452309959219e-06,,
