0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
4.5860806027868426e-10,3841.682747598225,136.58016480901753,57009.20352773864,713.292281449944,35724.24383514349,642.5816437916719,3698.0234700000005,750.0000000000005,13179.918749999997,750.0000000000002,2453.6496300000003,750.0000000000019,1171.48803,750.0000000000023,541.69068,749.9999999999999,5992.95408,750.0000000000005,802.5552299999999,749.9999999999987,5618.08707,749.9999999999698,107205.78075000002,750.0000000000089,22817.41106999999,750.0000000000077,16543.788,750.0000000000014,11489.719470000002,750.0000000000229,6403.76112,749.9999999999902,27449.408669999997,749.9999999999911,63689.80812000001,749.9999999999761,72195.76346999999,750.0000000000447,19248.00432,749.999999999978,125740.70066999999,749.999999999988,135250.51875000002,749.999999999894,94946.79675,750.0000000000574,99143.79312000002,749.9999999999777,36504.912270000015,749.9999999999966,4200.983070000001,750.0000000000094,14588.47788,750.0000000000119,6288.816749999999,750.0000000000041,4205.66208,750.0,6215.577870000003,749.999999999977,
2.3598633705089785e-10,3645.4845997925195,25.120132948858515,54185.61152000001,749.9999999999973,39053.74483,750.0000000000009,2362.3234700000007,750.0000000000009,10822.418749999997,750.0000000000002,2964.7496300000003,750.000000000003,1351.5880299999994,750.0000000000034,385.09067999999996,749.9999999999998,7048.554080000001,750.0000000000007,830.4552299999999,749.9999999999981,4009.38707,749.9999999999529,112870.28075000002,750.0000000000138,19788.711069999994,750.0000000000118,18557.788,750.0000000000022,13105.41947,750.0000000000355,4698.56112,749.999999999985,30147.70867,749.9999999999861,58799.60812000001,749.9999999999628,76785.06346999996,750.0000000000696,16446.804319999996,749.9999999999659,131902.40066999997,749.9999999999814,128248.01875000002,749.9999999998353,100258.29675,750.0000000000894,93108.99312000001,749.9999999999654,39670.212270000025,749.9999999999947,2787.283070000001,750.0000000000147,16457.07788,750.0000000000185,7380.316749999999,750.0000000000065,5020.062080000001,750.0,4532.877870000002,749.9999999999641,
6.170491066213468e-10,3659.233264597804,87.63855162340808,56070.731520000016,749.9999999999976,37798.98483,750.0000000000007,2896.6034700000005,750.0000000000007,11765.418749999997,750.0000000000002,2760.30963,750.0000000000025,1279.5480299999995,750.000000000003,447.73067999999995,749.9999999999998,6626.314080000001,750.0000000000006,819.29523,749.9999999999984,4652.86707,749.9999999999596,110604.48075000002,750.0000000000118,21000.19106999999,750.0000000000102,17752.188,750.0000000000018,12459.139470000002,750.0000000000305,5380.64112,749.999999999987,29068.388669999997,749.9999999999882,60755.688120000006,749.9999999999682,74949.34346999998,750.0000000000596,17567.28432,749.9999999999707,129437.72066999998,749.999999999984,131049.01875000002,749.9999999998588,98133.69674999999,750.0000000000766,95522.91312000001,749.9999999999703,38404.092270000016,749.9999999999955,3352.763070000001,750.0000000000125,15709.63788,750.0000000000159,6943.716749999999,750.0000000000055,4694.30208,750.0,5205.957870000003,749.9999999999693,
1.378951837109124e-10,3766.3533776194236,81.99412361306554,54185.61152000002,749.9999999862613,39053.74482987535,749.9999999771783,2362.3234700000007,750.0000000000008,10822.418749999997,750.0000000000002,2964.7496300000003,750.000000000003,1351.5880299999994,750.0000000000034,385.09067999999996,749.9999999999998,7048.554080000001,750.0000000000007,830.45523,749.999999999998,4009.3870700000007,749.9999999999529,112870.28075,750.0000000000136,19788.71106999999,750.0000000000119,18557.788,750.0000000000023,13105.41947,750.0000000000355,4698.56112,749.9999999999849,30147.70867,749.9999999999862,58799.60812000002,749.9999999999627,76785.06346999998,750.0000000000696,16446.804319999996,749.9999999999658,131902.40066999997,749.9999999999814,128248.01875000002,749.9999999998352,100258.29675,750.0000000000894,93108.99312000003,749.9999999999654,39670.212270000025,749.9999999999945,2787.2830700000013,750.0000000000148,16457.07788,750.0000000000186,7380.316749999999,750.0000000000064,5020.062080000001,750.0,4532.877870000003,749.9999999999642,
5.204401035783748e-10,3850.8164922040996,11.947795133358706,53243.051520000015,749.9999967180081,39642.91317164913,600.0000000000008,2640.728784069444,600.0000000000008,11370.925598243755,600.0000000000002,2480.1602240044926,600.0000000000026,1115.1213848544398,600.000000000003,284.0230114147694,599.9999999999999,6436.562125186123,600.0000000000006,668.99108372307,599.9999999999983,4354.164575175165,599.9999999999596,108818.14730303329,625.0000000000113,21177.220820691033,625.0000000000098,17415.759323914626,625.0000000000018,12140.710730893348,625.0000000000291,5374.9239131775785,624.9999999999876,28307.824224040676,624.9999999999886,60752.515953236725,624.9999999999694,73863.7822754667,625.0000000000572,17689.650806384634,624.9999999999719,128611.19104627069,624.9999999999847,130236.01876234362,624.9999999998647,97361.10280353302,625.0000000000733,95972.27760721225,624.9999999999716,37321.94639607736,624.9999999999956,3356.459234729522,625.000000000012,15323.998848910494,625.0000000000152,6706.630171419474,625.0000000000053,4480.430690777483,625.0008702098003,5067.112643433275,624.9999999999706,
1.209081083546673e-09,3683.605785050877,159.08889620079148,56070.73152000316,749.5634181071501,32770.165152903865,596.7509818980387,3965.1634700000004,750.0000000000005,13651.418749999997,750.0000000000002,2351.4296300000005,750.0000000000017,1135.46803,750.000000000002,573.01068,749.9999999999999,5781.8340800000005,750.0000000000005,796.9752299999999,749.999999999999,5939.827069999999,749.9999999999732,106072.88075000003,750.0000000000078,23423.151069999993,750.0000000000068,16140.988000000001,750.0000000000013,11166.57947,750.0000000000202,6744.80112,749.9999999999914,26909.748669999997,749.999999999992,64667.84812000002,749.9999999999787,71277.90346999999,750.0000000000398,19808.244319999998,749.9999999999804,124508.36067,749.9999999999893,136651.01875,749.9999999999059,93884.49674999999,750.000000000051,100350.75312000001,749.9999999999802,35871.85227000001,749.9999999999969,4483.723070000001,750.0000000000083,14214.757880000001,750.0000000000106,6070.516749999999,750.0000000000036,4042.782080000001,750.0,6552.117870000003,749.9999999999795,
5.382470316423884e-10,3642.6486012442606,204.86035037151106,55527.347147577515,297.46839079816664,23494.640226007185,445.87358794013954,4573.926282399006,486.0324244110049,13179.918749999997,750.0000000000002,2453.64963,750.0000000000019,1171.48803,750.0000000000022,541.69068,749.9999999999999,5992.95408,750.0000000000005,802.5552299999999,749.9999999999987,5618.08707,749.9999999999698,107205.78075000002,750.0000000000089,22817.41106999999,750.0000000000077,16543.788,750.0000000000014,11489.719470000002,750.0000000000229,6403.76112,749.9999999999902,27449.408669999997,749.9999999999911,63689.808120000016,749.9999999999761,72195.76346999999,750.0000000000448,19248.00432,749.999999999978,125740.70066999999,749.999999999988,135250.51875000002,749.999999999894,94946.79675,750.0000000000575,99143.79312000002,749.9999999999777,36504.912270000015,749.9999999999966,4200.98307,750.0000000000094,14588.47788,750.0000000000119,6288.816749999999,750.0000000000041,4205.66208,750.0,6215.577870000003,749.999999999977,
2.8750302692561094e-10,3720.335876090485,197.92269775010405,57955.85152000001,749.9999999987384,36544.22482934161,749.9999994247698,3430.8834700000007,750.0000000000006,12708.418749999997,750.0000000000002,2555.86963,750.0000000000022,1207.5080299999995,750.0000000000025,510.37067999999994,749.9999999999999,6204.074080000001,750.0000000000005,808.13523,749.9999999999986,5296.34707,749.9999999999663,108338.68075000003,750.0000000000098,22211.671069999993,750.0000000000085,16946.588,750.0000000000016,11812.859470000001,750.0000000000254,6062.72112,749.9999999999892,27989.068669999997,749.9999999999902,62711.76812000001,749.9999999999734,73113.62346999998,750.0000000000498,18687.76432,749.9999999999757,126973.04066999999,749.9999999999867,133850.01875000002,749.9999999998822,96009.09675,750.0000000000639,97936.83312000002,749.9999999999753,37137.97227000001,749.9999999999961,3918.2430700000014,750.0000000000105,14962.197879999998,750.0000000000132,6507.116749999999,750.0000000000045,4368.54208,750.0,5879.037870000003,749.9999999999744,
5.559354723252237e-10,3642.8194805077433,152.92034651312562,55128.17152440358,680.3370918349003,31064.339161850876,517.0572039757731,4232.303470000001,749.9999997359957,14122.918749999997,750.0000000000001,2249.20963,750.0000000000016,1099.44803,750.0000000000016,604.3306800000003,750.0,5570.714080000001,750.0000000000002,791.39523,749.9999999999989,6261.56707,749.9999999999764,104939.98075000002,750.0000000000067,24028.89106999999,750.0000000000061,15738.187999999998,750.0000000000013,10843.439470000001,750.0000000000177,7085.841120000001,749.9999999999923,26370.088669999997,749.9999999999933,65645.88812000002,749.9999999999814,70360.04346999999,750.0000000000348,20368.484320000003,749.9999999999827,123276.02067,749.9999999999906,138051.51875,749.9999999999175,92822.19675,750.0000000000447,101557.71312000003,749.9999999999826,35238.79227000001,749.9999999999973,4766.463069999999,750.0000000000075,13841.03788,750.0000000000093,5852.21675,750.0000000000032,3879.9020800000008,750.0,6888.657870000003,749.9999999999823,
1.955753516334667e-10,3643.0922439909255,197.04347460959409,58898.41152000001,749.9999999999982,35916.84483,750.0000000000006,3698.0234700000005,750.0000000000006,13179.918749999997,750.0000000000002,2453.6496300000003,750.0000000000018,1171.4880299999995,750.0000000000022,541.69068,750.0,5992.954080000001,750.0000000000005,802.5552299999999,749.9999999999987,5618.08707,749.9999999999698,107205.78075000003,750.0000000000088,22817.41106999999,750.0000000000077,16543.788,750.0000000000015,11489.71947,750.0000000000227,6403.76112,749.9999999999903,27449.408669999997,749.9999999999912,63689.808120000016,749.999999999976,72195.76346999999,750.0000000000448,19248.00432,749.9999999999781,125740.70066999999,749.999999999988,135250.51875000002,749.999999999894,94946.79675,750.0000000000575,99143.79312000002,749.9999999999777,36504.912270000015,749.9999999999965,4200.98307,750.0000000000094,14588.477879999999,750.0000000000118,6288.816749999999,750.0000000000041,4205.66208,750.0,6215.577870000003,749.999999999977,
2.2201776118269883e-10,3652.822697281588,99.23909535649301,56070.731520000016,749.9999999999976,37798.98483,750.0000000000007,2896.6034700000005,750.0000000000007,11765.418749999997,750.0000000000002,2760.30963,750.0000000000025,1279.5480299999995,750.000000000003,447.73067999999995,749.9999999999998,6626.314080000001,750.0000000000006,819.29523,749.9999999999984,4652.86707,749.9999999999596,110604.48075000002,750.0000000000118,21000.19106999999,750.0000000000102,17752.188000000002,750.0000000000018,12459.139470000002,750.0000000000305,5380.64112,749.999999999987,29068.388669999997,749.9999999999882,60755.688120000006,749.9999999999682,74949.34346999998,750.0000000000596,17567.284319999995,749.9999999999707,129437.72066999998,749.999999999984,131049.01875000002,749.9999999998588,98133.69674999999,750.0000000000766,95522.91312000001,749.9999999999703,38404.092270000016,749.9999999999955,3352.763070000001,750.0000000000125,15709.63788,750.0000000000159,6943.716749999999,750.0000000000055,4694.30208,750.0,5205.957870000003,749.9999999999693,
3.541451792308171e-10,3690.2912459635977,76.30513500828889,54230.339589383744,721.9720363374488,33195.75727598881,406.3504112103604,3698.02347,750.0000000000006,13179.918749999997,750.0000000000002,2453.6496300000003,750.0000000000019,1171.48803,750.0000000000023,541.69068,749.9999999999999,5992.954080000001,750.0000000000005,802.5552299999999,749.9999999999989,5618.08707,749.9999999999698,107205.78075000003,750.0000000000089,22817.411069999995,750.0000000000076,16543.788,750.0000000000014,11489.719470000002,750.0000000000229,6403.76112,749.9999999999903,27449.408669999997,749.9999999999911,63689.80812000001,749.9999999999761,72195.76346999999,750.0000000000448,19248.00432,749.9999999999782,125740.70066999999,749.999999999988,135250.51875000002,749.999999999894,94946.79675,750.0000000000575,99143.79312000002,749.9999999999777,36504.91227000002,749.9999999999966,4200.98307,750.0000000000093,14588.477879999999,750.0000000000118,6288.816749999999,750.0000000000041,4205.66208,750.0,6215.577870000003,749.9999999999769,
3.011210144840575e-10,3674.1415678202366,75.06744971209987,55979.200267339205,724.1193089891071,32661.845057561342,538.6744800549221,3841.5418399770033,725.0000000000006,13390.664225854403,725.0000000000002,2377.539593459795,725.0000000000018,1128.477383418026,725.000000000002,532.3398427954007,725.0,5862.392907658683,725.0000000000005,774.7650092815743,725.0000001307662,5753.966872417322,724.9999999999714,106614.31368556473,725.0000000000084,23095.263837079925,725.0000000000072,16317.38514826967,725.0000000000014,11303.147832045172,725.0000000005773,6546.04015192384,724.9999999999909,27154.554272642246,724.9999999999916,64153.79208095362,725.0000000746629,71711.16476182324,725.0000000000423,19503.12369559614,724.9999999999793,125097.73278979055,724.9999999999886,135924.75037898688,724.9999999999,94390.51997600234,725.000001039172,99722.37558402882,725.0000003105482,36163.3461520293,725.0000003020109,4317.3669785266975,725.0000000000089,14376.605993886584,725.0000000000111,6154.41647204664,725.0000000000039,4099.216043781467,725.0,6358.847804314097,724.9999999999782,
7.872333052340862e-10,3642.7499176608303,229.29591326978905,56350.17861978506,631.3362652345207,30074.352260784315,538.7314589878823,4764.515650709436,737.7404388830571,14594.418749999997,745.4768941287718,2044.76963,750.0000000000011,1027.40803,750.0000000000013,666.9706800000001,750.0,5148.474080000001,750.0000000000002,780.2352299999999,749.9999999999992,6905.0470700000005,749.9999999999832,102674.18075000003,750.0000000000048,25240.37106999999,750.0000000000043,14932.588,750.0000000000009,10197.15947,750.0000000000127,7767.92112,749.9999999999945,25290.768669999998,749.9999999999952,67601.96812,749.9999999999866,68524.32346999999,750.000000000025,21488.964320000003,749.9999999999877,120811.34066999999,749.9999999999934,140852.51875,749.9999999999411,90697.59675,750.000000000032,103971.63312000001,749.9999999999877,33972.67227000001,749.999999999998,5331.94307,750.0000000000053,13093.59788,750.0000000000066,5415.616749999999,750.0000000000023,3554.14208,750.0,7561.737870000003,749.9999999999873,
1.5523438141672227e-09,3642.553429318326,389.11392380807393,63241.64195036352,724.9483284990696,29010.858506344623,669.7296706597167,6602.333712223449,674.9999999999998,18519.949720539324,675.0,1186.8838562650383,674.9999999999995,682.2479015747537,674.9999999999994,826.8638815499266,675.0000000000001,3479.0250858703816,674.9999999999998,663.3810436628861,675.0000000000003,9239.952978670297,675.0000000000083,94059.67014467705,674.9999999999975,29706.147890433454,674.999999999998,11836.507363375289,674.9999999999997,7695.824219493268,674.9999999999936,10250.655011383675,675.0000000000026,21168.28332356074,675.0000000000026,74855.45912450932,675.0000000000066,61547.97158026022,674.9999999999877,25602.046955227524,675.000000000006,111479.26244794832,675.0000000000034,151276.2513416466,675.0000000000293,82652.48390175856,674.9999999999841,112928.64690532352,675.0000000000063,29119.986767703158,675.0000000000009,7372.663035291054,674.9999999999975,10214.164139555458,674.9999999999968,3687.692668183128,674.9999999999989,2257.52287785418,675.0,10003.910769195634,675.0000000000065,
7.401564238030432e-10,3659.086523212786,61.64250753609,53779.7341512996,724.5014918473292,33092.551113130394,474.081958016409,3163.7434700000003,750.0000000000007,12236.918749999997,750.0000000000002,2658.0896300000004,750.0000000000023,1243.5280299999995,750.0000000000027,479.05067999999994,749.9999999999998,6415.194080000001,750.0000000000006,813.7152299999999,749.9999999999986,4974.60707,749.999999999963,109471.58075000002,750.0000000000109,21605.93106999999,750.0000000000093,17349.388000000003,750.0000000000016,12135.999470000002,750.000000000028,5721.68112,749.9999999999882,28528.728669999997,749.9999999999891,61733.728120000014,749.9999999999709,74031.48346999998,750.0000000000546,18127.524319999997,749.9999999999732,128205.38066999998,749.9999999999853,132449.51875000002,749.9999999998706,97071.39674999999,750.0000000000703,96729.87312,749.9999999999728,37771.03227000001,749.9999999999959,3635.5030700000007,750.0000000000114,15335.91788,750.0000000000146,6725.4167499999985,750.000000000005,4531.42208,750.0,5542.497870000003,749.9999999999718,
2.754161642521145e-10,3643.8524508953938,70.33216735434317,53243.05152025735,710.7321583994419,33309.34960202379,699.9986662903701,4963.386990700627,650.0000000000002,14941.759392893026,650.0000000000001,1942.4589373747212,650.0000000000011,918.2548633214351,650.0000000000013,565.4046732989132,650.0,4986.423779870462,650.0000000000002,679.9447775549394,649.9999999999992,6777.23754997217,649.9999999999831,100809.00139654551,700.0000000000038,25796.097414546373,700.0000000000035,14479.733438413756,700.0000000000008,9823.768973763925,700.0000000000101,8058.959892086562,699.9999999999956,24575.481204129326,699.9999999999962,68529.99482059387,699.9999999999892,67556.46185963954,700.00000000002,21999.12364498956,700.0000009381566,118750.62926039942,724.9999999999952,142928.26855517857,724.9999999999586,89079.14666248922,725.0000000000223,105757.04598758559,724.9999999999912,32998.081648980966,725.0000000000648,5731.049529263288,725.0000000000039,12508.017738310444,725.0000000000048,5063.125356181702,725.0000000000016,3284.8114482865326,725.0,8041.547658381059,724.9999999999912,
1.8427012722698994e-10,3857.8749913165943,8.440518117711733,53243.051520000015,749.999999999997,39681.12483000001,750.0000000000009,2095.183470000001,750.0000000000009,10350.918749999997,750.0000000000002,3066.96963,750.0000000000032,1387.6080299999994,750.0000000000036,353.77067999999997,749.9999999999998,7259.674080000001,750.0000000000007,836.03523,749.9999999999978,3687.6470700000004,749.9999999999495,114003.18075000001,750.0000000000147,19182.971069999992,750.0000000000127,18960.588,750.0000000000024,13428.55947,750.000000000038,4357.521119999999,749.9999999999839,30687.36867,749.9999999999852,57821.56812000002,749.9999999999601,77702.92346999997,750.0000000000746,15886.564319999994,749.9999999999634,133134.74066999997,749.99999999998,126847.51875000002,749.9999999998234,101320.59675,750.0000000000957,91902.03312000002,749.9999999999629,40303.27227000003,749.9999999999942,2504.543070000001,750.0000000000158,16830.79788,750.0000000000199,7598.616749999999,750.0000000000069,5182.942080000001,750.0,4196.337870000002,749.9999999999616,
2.124829913825027e-09,3643.263321503008,128.3617551044971,57955.85152000001,749.999999999998,36544.22483,750.0000000000007,3430.88347,750.0000000000007,12708.418749999997,750.0000000000002,2555.86963,750.000000000002,1207.5080299999995,750.0000000000025,510.37067999999994,749.9999999999998,6204.074080000001,750.0000000000005,808.1352299999999,749.9999999999987,5296.34707,749.9999999999663,108338.68075000003,750.0000000000099,22211.671069999993,750.0000000000084,16946.588,750.0000000000015,11812.859470000003,750.0000000000255,6062.72112,749.9999999999893,27989.068669999997,749.9999999999901,62711.768120000015,749.9999999999735,73113.62346999998,750.0000000000497,18687.764319999995,749.9999999999757,126973.04066999999,749.9999999999866,133850.01875000002,749.9999999998823,96009.09675,750.0000000000639,97936.83312000001,749.9999999999752,37137.97227000001,749.9999999999962,3918.243070000001,750.0000000000103,14962.19788,750.0000000000132,6507.116749999999,750.0000000000045,4368.54208,750.0,5879.037870000003,749.9999999999743,
