mof
37826452.827942334
38199702.26873883
38439471.62018315
37576848.60186985
39600388.62031877
38286382.14064152
35334143.25114073
35162207.88358478
37365023.26732233
37277140.15102473
34256373.58575284
37814219.19956793
37081902.80824999
39361476.069524825
38755211.318227306
38332045.59855046
38992979.68265568
37664330.51698138
36081354.30621463
39613273.95743339
37418067.68704331
36717357.85805532
38687411.44811125
37011497.21278609
38000446.11065351
36043687.92537604
33868584.36580155
39258471.822670706
36413877.78333427
38232372.66127951
