sr
0.22999999999999998
0.24
0.25
0.24
0.28
0.22999999999999998
0.25
0.25
0.25
0.28
0.25
0.26
0.25
0.24
0.26
0.26
0.26
0.22999999999999998
0.25
0.25
0.24
0.26
0.26
0.24
0.25
0.24
0.24
0.24
0.24
0.24
