sr
0.62
0.8200000000000001
0.84
0.89
0.88
0.5
0.89
0.84
0.84
0.92
0.89
0.85
0.89
0.43000000000000005
0.41000000000000003
0.85
0.89
0.26
0.20999999999999996
0.84
0.22999999999999998
0.43000000000000005
0.63
0.86
0.85
0.27
0.81
0.9
0.85
0.87
