0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
2.152132052926225e-06,5.624198440403559e-06,1.7218056929938387e-07,2.055932802464887e-06,3.269531587921965e-08,7.957137261956369e-06,2.5016884041717696e-07,7.291371866596142e-06,1.8850387120461898e-05,2.0937757827711242e-05,1.946477101777209e-06,1.8971906591351813e-06,3.860763172269799e-06,4.735270522360224e-06,1.4445362467085943e-05,4.481057658267673e-06,6.92750109010376e-06,9.004063940665219e-06,0.002582718152552843,7.959265481588742e-07,0.0003929125377908349,7.868050033721374e-08,0.00029561633709818125,1.884018274722621e-08,3.171575826854678e-06,1.4601658222090919e-05,1.5394558431580663e-05,2.7648097784549464e-06,2.7022574613511097e-06,4.6388613554881886e-06,5.6146121329875404e-06,1.676346619206015e-05,0.0021573356352746487,1.0023112930954232e-05,1.8853538676921744e-06,0.0008031303295865655,5.297156349115539e-07,0.0003595169400796294,5.63231878913939e-08,3.842132355202921e-05,1.0974258657370228e-06,1.7743632270139642e-05,9.320802746515255e-06,3.0800315471424256e-06,0.00968479085713625,1.2739749308821047e-06,0.00011389208520995453,3.05363528241287e-07,5.1153620006516576e-05,1.2473651622713078e-07,0.0010294322855770588,0.299999475479126,1.199997901916504,2.7000036239624023,4.046718120574951,5.968480587005615,8.490240097045898,11.612000465393066,15.333775520324707,19.655536651611328,24.57729721069336,30.099048614501953,36.22080993652344,42.94260025024414,50.26435470581055,56.33772659301758,62.066829681396484,70.5919418334961,78.52482604980469,87.7991943359375,88.62689208984375,87.21669006347656,87.56332397460938,83.1758041381836,89.52937316894531,87.57192993164062,87.31627655029297,75.8920669555664,79.2504653930664,79.72877502441406,86.26219177246094,92.25912475585938,100.34938049316406,109.03968811035156,118.32990264892578,115.88839721679688,118.65127563476562,118.6947021484375,100.69149780273438,94.83161926269531,89.51427459716797,,,,
2.6423500038627987e-06,1.1875153598994014e-06,0.0017283352822108774,2.5430395272852466e-05,1.121959677262149e-06,5.129581408455775e-06,0.0003984225346800856,1.2261533345971435e-06,0.0016629216349836706,2.872454274438496e-07,0.00016546872211620212,2.0096428736569349e-07,0.004232373624760281,1.0727794119702594e-07,0.0001687453332124278,1.4975406884332187e-05,1.1234390058234567e-06,0.00010524883029953666,6.086168014007853e-07,8.417586343725946e-05,5.703140573132259e-07,5.7318415222365574e-05,1.7105239749071188e-06,7.795305236868444e-07,8.66311092977412e-05,7.201821858870971e-07,8.231001629610546e-06,1.032216687235632e-06,8.885059287422337e-06,2.150560248992406e-05,1.0693680451367982e-05,2.3633913315279642e-06,7.784592526149936e-06,0.0003205726097803563,2.499548941159446e-07,0.0016128562856465578,1.1056627045036294e-06,7.373007974820212e-05,6.081063474994153e-08,0.000621398095972836,1.0320820820197696e-07,0.00014614735846407712,3.490868039079942e-07,3.472166554274736e-06,1.5402511053252965e-05,2.663562327143154e-06,3.323659984744154e-05,1.8827688563760603e-06,0.0001960152294486761,2.7722035156330094e-07,5.563833838095888e-10,0.299999475479126,1.199997901916504,2.7000036239624023,4.8000006675720215,7.5,9.765603065490723,12.92458724975586,16.052467346191406,19.27263069152832,18.610227584838867,19.49616241455078,20.61897850036621,21.509811401367188,22.278644561767578,23.647478103637695,23.853548049926758,22.56990623474121,23.83002471923828,25.465749740600586,26.244617462158203,27.623489379882812,28.62712287902832,29.37679672241211,30.36334991455078,31.86602020263672,31.823766708374023,32.49467849731445,29.5737247467041,29.873966217041016,28.783353805541992,29.847461700439453,25.06353759765625,26.187049865722656,26.275379180908203,27.23468780517578,28.490013122558594,29.02553939819336,30.16106605529785,31.515316009521484,32.17854690551758,31.240615844726562,28.48978042602539,,
5.385647205939769e-06,3.239405883412401e-06,3.488479191806985e-06,1.8930103675532037e-06,2.1056807361786177e-05,5.560735431985249e-05,4.736099363458814e-08,0.0004937256617427055,6.615096789056039e-08,0.00023028465841075057,3.782665645714516e-07,4.101255558720747e-05,2.5372133904966176e-07,0.0030546889174729586,3.477468412706411e-07,0.0011863623839538575,1.298244853842334e-07,0.000733979744836688,1.0187760324242845e-07,0.0002310433192178607,2.9067643936286913e-07,6.275828491197899e-05,9.408711889591359e-07,1.7689167037560575e-05,6.700113885926839e-07,2.7936890546698123e-05,0.006613371428102255,1.5494182662223466e-05,1.2548623544716975e-06,1.6941197827691212e-05,1.484475978941191e-05,4.743251338368282e-06,6.846458290965529e-06,1.9875347788911313e-05,0.001941571943461895,1.2387758943077642e-06,1.1799271305790171e-05,1.2493517715483904e-05,1.5291720956156496e-06,0.004158428870141506,6.767072591173928e-07,8.967393659986556e-05,1.2613963917829096e-07,0.0007851409609429538,7.339394869632088e-08,0.00013943968224339187,1.3541368844016688e-06,2.0808456611121073e-05,9.141861028183484e-07,9.503394721832592e-06,0.002003947738558054,0.299999475479126,1.199997901916504,2.7000036239624023,3.6027135848999023,5.2264628410339355,7.450211524963379,9.957868576049805,12.4210844039917,14.797422409057617,17.465190887451172,20.732959747314453,24.600727081298828,29.06851577758789,34.13628387451172,37.61465072631836,43.18185806274414,43.36045837402344,43.741050720214844,44.89433670043945,44.72441864013672,39.29737854003906,38.137996673583984,35.3600959777832,35.48081970214844,35.32418441772461,36.68142318725586,37.55318832397461,38.47181701660156,38.22055435180664,37.54706573486328,37.473575592041016,35.432315826416016,36.87360382080078,35.73383712768555,34.28440856933594,32.289424896240234,32.543914794921875,34.913307189941406,37.25376892089844,40.108558654785156,43.5633544921875,47.61811447143555,,
2.8257296931982357e-06,1.173792545144588e-05,8.473040231652783e-07,2.0708126498832806e-06,7.36298479808458e-07,4.0199248015363834e-07,4.251850759003446e-07,3.096891193075058e-05,6.095124831517751e-07,0.007283955398213651,4.0961019139958643e-08,0.00011177277669497566,3.2713935940039005e-07,3.2503503632242624e-06,1.0264521733915899e-05,4.692632046499057e-06,8.400087608606555e-06,1.885196252260357e-05,4.93535790557375e-07,0.00010613035556161776,1.4290183116827393e-06,0.00028452719561755657,1.2030966445308877e-07,6.956681318115443e-05,7.91270394984167e-06,0.005802562460303307,1.8121556877304101e-07,0.0015067578060552478,1.0955562856906909e-07,0.0014500179095193744,1.9779179183387896e-08,0.0018178175669163465,1.0190007060373318e-07,0.00014771534188184887,0.005856270901858807,0.000169998369528912,1.3614560430141864e-06,0.00012093382247257978,1.0089780744237942e-07,0.0012562219053506851,8.818773267194047e-08,0.0008633462130092084,1.1389709015929839e-06,1.4516308510792442e-05,1.1805818758148234e-06,4.90240563522093e-06,2.8432379622245207e-05,9.719071840663673e-07,6.896872218931094e-05,6.226514415175188e-08,2.9558577807620168e-12,0.299999475479126,1.199997901916504,2.7000036239624023,4.8000006675720215,7.5,10.799995422363281,14.699992179870605,19.200002670288086,24.30000114440918,30.0,36.299991607666016,43.199981689453125,48.8809928894043,56.67364501953125,65.0662841796875,71.68946075439453,81.09423828125,90.64879608154297,98.21593475341797,109.1888656616211,120.76178741455078,125.93435668945312,138.3176727294922,151.30093383789062,162.2329864501953,176.2322998046875,190.83157348632812,202.59536743164062,216.51255798339844,232.70712280273438,249.50177001953125,265.4658508300781,283.3982238769531,285.55767822265625,304.2188415527344,322.507568359375,342.2730407714844,362.63861083984375,380.6873779296875,388.0342102050781,,,,
2.9827871190481848e-06,1.8613889717415393e-05,2.728203957701152e-07,3.8690212392984955e-06,1.7887259687286236e-06,1.9726208083192835e-07,5.953473964745295e-07,6.088142890985426e-06,3.049056431336794e-05,2.2013828123812353e-06,1.5058610785072979e-06,7.225917009716042e-05,2.5311087731503704e-07,6.861604572823421e-05,4.5842720787633244e-07,3.907516656909138e-05,5.043605142418528e-07,0.007003847509622574,9.398800541761059e-07,0.00020554424554575235,1.1229957849810656e-07,0.0005437299842014909,1.1229292938339326e-07,0.0004901335923932493,6.717810787913196e-08,1.2824732039007358e-05,2.9608463592012413e-06,8.3463504249189e-06,0.00010035886225523427,3.9744918467476964e-07,8.334602898685262e-05,1.5305022316169925e-07,0.00031688035232946277,3.2850664410943864e-08,0.010432098992168903,1.8501481235944084e-07,0.0001524493272881955,1.0801114513014909e-05,5.224129381531384e-06,6.511329047498293e-06,5.397107997850981e-06,6.962525731069036e-06,4.5335218601394445e-05,8.402214916714001e-06,3.3515489121782593e-06,0.003227280220016837,6.704499355691951e-06,3.7959168821544154e-06,7.01493490851135e-07,1.2055814295308664e-05,0.0,0.299999475479126,1.199997901916504,2.366201639175415,3.0710787773132324,4.375954627990723,4.06719970703125,5.688371658325195,7.844109058380127,9.069231033325195,10.173590660095215,11.877949714660645,13.230039596557617,14.626202583312988,16.622360229492188,15.075594902038574,16.16999053955078,17.424339294433594,19.086360931396484,17.19769287109375,17.382959365844727,18.494539260864258,20.764436721801758,23.634347915649414,27.1042423248291,31.17413902282715,35.84403610229492,41.11392593383789,46.983848571777344,45.87672805786133,48.796180725097656,45.562191009521484,40.48088073730469,35.71885299682617,32.23760986328125,27.458459854125977,26.883697509765625,28.72348403930664,30.992143630981445,26.763057708740234,27.61200714111328,,,,
4.170341568813191e-08,2.852234333079512e-05,4.945752777251096e-08,1.7084734767738848e-05,7.84253501920357e-08,3.7787707295380046e-07,5.486026015635439e-07,5.739828600313692e-06,2.4188688795005058e-05,3.837250481964609e-07,0.0014644790676159884,2.1431227865237254e-05,5.720371160318131e-07,3.873239256790839e-05,5.366994173527928e-07,0.0010092603962010525,2.933244900304999e-07,1.1986187928414438e-05,2.01598959392868e-06,1.0747621672635432e-06,2.738174043770414e-05,0.00081970717292279,4.795718950845185e-07,0.00045661599142476916,1.97933900381031e-06,2.6408940811961656e-06,2.567229967098683e-05,9.292006325267721e-06,5.495578079717234e-05,3.204962922609411e-05,1.2981581676285714e-06,2.6452878955751657e-05,6.81173987686634e-05,1.357192331852275e-07,4.5215081627247855e-05,1.123285755966208e-06,0.003008238971233368,1.978052523554652e-06,0.003300846554338932,1.220624653797131e-06,0.0008131156791932881,7.831135917513166e-08,3.327285230625421e-05,1.0464441402291413e-07,0.0002690033579710871,2.656890956131974e-07,3.470611045486294e-05,0.0016853677807375789,1.534954208182171e-08,0.011973789893090725,0.0,0.299999475479126,1.199997901916504,2.6975812911987305,3.983448028564453,5.0574727058410645,6.753851890563965,8.699197769165039,10.411490440368652,12.723774909973145,12.211149215698242,14.864958763122559,18.11876678466797,21.972599029541016,26.339359283447266,30.713497161865234,35.6876335144043,41.26176452636719,47.43592834472656,49.96245193481445,53.291908264160156,51.09505844116211,45.526039123535156,38.33804702758789,36.06291961669922,38.08253479003906,37.85287094116211,36.61982727050781,36.91474151611328,37.809654235839844,39.3045654296875,38.23726272583008,37.95303726196289,38.2688102722168,39.184574127197266,39.71459197998047,37.38450241088867,36.368106842041016,38.20557403564453,38.13426971435547,,,,,
1.972414228656316e-06,1.920769055077454e-06,1.4468896360627637e-05,2.6482037322170774e-07,0.00032505729507767244,1.0154095461208986e-08,6.5111880847599325e-06,9.357623851726895e-07,8.20575805569786e-06,1.723276000120677e-06,0.0015560089377686381,1.4099227109970974e-06,1.3269794052560383e-05,4.049540710281276e-06,3.007344093930442e-05,2.3779359253239818e-05,5.222941581450868e-06,4.848242497246247e-06,4.78720608043659e-07,0.0004463873337954283,2.864660757495585e-07,0.0002291809350511778,1.8452590211381903e-07,0.00035416000173427165,1.7307058897131355e-08,0.007197703929924061,7.498283594031818e-08,0.00183737778570503,3.425867589612608e-08,0.0008259896421805024,1.1709664704540046e-07,0.00031702732667326927,1.2776337143804994e-07,0.006523594260215759,1.2229553249198943e-05,4.125872510485351e-05,0.009181316010653973,0.0004137499490752816,3.065033524762839e-07,0.00016820599557831883,1.2251412044861354e-06,2.12597988138441e-05,2.5417739379918203e-07,0.002182102296501398,1.662604063312756e-07,4.2488180042710155e-05,1.5701798474765383e-06,7.101741175574716e-06,1.459413851989666e-06,0.0013785036280751228,6.684786058031023e-10,0.299999475479126,1.199997901916504,2.7000036239624023,3.9870309829711914,5.718259334564209,7.568775177001953,9.312664985656738,11.656567573547363,14.600458145141602,17.331823348999023,21.145606994628906,25.559396743774414,30.573205947875977,36.18699645996094,39.7598876953125,42.19807052612305,37.84785461425781,37.62063980102539,26.368797302246094,29.04163932800293,31.483732223510742,31.317684173583984,31.75164031982422,32.78559112548828,29.77157974243164,28.60787010192871,23.134279251098633,23.49810028076172,23.091930389404297,23.05049705505371,23.165334701538086,22.686279296875,22.797454833984375,22.449583053588867,20.465595245361328,20.604381561279297,20.332040786743164,21.04140853881836,22.350772857666016,24.26014518737793,26.7695255279541,,,
9.694413453211044e-07,1.4022251970259994e-06,3.061775639455832e-08,1.7591196760884074e-06,2.742376930722405e-07,8.005722314343981e-07,1.851389897355879e-07,4.5454489736584947e-05,3.769337126868777e-07,0.00011885141877621435,8.331495564561919e-07,1.2196437713029835e-05,0.001548329833894968,8.224878702104879e-07,0.003380183708260264,4.376131983008236e-06,6.658079314547649e-07,0.0010345998452976346,5.09046223132944e-08,0.002367288221583016,1.779454237293976e-07,5.3983592466406753e-05,1.2719733777757157e-06,0.00440707802772522,2.7482049063110026e-06,0.00027472461806610227,0.003283220110461116,0.00024219471379183233,5.65689106224454e-07,2.9147931900789406e-05,5.945844350208063e-06,4.464010999072343e-06,2.7167243388248608e-05,3.100386675214395e-05,3.9454371290048584e-06,4.8263078497257084e-05,6.040405651219771e-07,0.00042896016384474933,4.7930257096595597e-08,0.003776014083996415,1.5745335986139253e-06,0.0025061932392418385,8.26701580081135e-07,1.4237650248105638e-05,9.995326308853691e-07,0.0002100328856613487,7.68352492741542e-08,0.00921065453439951,5.078254616819322e-08,0.01105603575706482,0.01739933155477047,0.299999475479126,1.199997901916504,2.7000036239624023,3.1699705123901367,4.621090888977051,6.078991889953613,7.75958251953125,9.959468841552734,12.759347915649414,14.36986255645752,9.222633361816406,11.948202133178711,12.828533172607422,14.693268775939941,12.177716255187988,11.599164962768555,12.359245300292969,13.71933364868164,14.519405364990234,14.293997764587402,12.867700576782227,13.584790229797363,14.390460968017578,16.311798095703125,18.8331356048584,17.15679931640625,19.04393768310547,17.646116256713867,15.307219505310059,16.83763885498047,13.836551666259766,14.220529556274414,13.926547050476074,14.2071533203125,13.248689651489258,12.586623191833496,12.52456283569336,13.062500953674316,13.131181716918945,12.76413345336914,13.96628189086914,15.76841926574707,18.17057228088379,
2.069180395192184e-06,1.6685987274813846e-05,7.6920372779715e-07,9.986363259911233e-06,9.843385743846264e-07,3.312701758568599e-06,8.990667318399085e-06,3.062141869496043e-05,3.611338039728209e-07,1.2282092073839782e-05,3.124904701370033e-06,1.0044609119888663e-06,5.677419903804548e-05,6.7664103653442e-07,0.0009459595894441009,2.446542794132256e-06,1.6989939467748627e-05,8.779450581641868e-06,4.372373228713837e-06,1.605382567504421e-05,1.714693098620046e-08,0.002784531097859144,7.70674546402006e-08,0.0006584166549146175,6.720148348904331e-08,0.0004087633456290042,4.1824102936516283e-07,3.214589742128737e-05,0.0013285085349280105,1.5504922430409351e-06,4.6136021410347894e-05,5.4070897022029385e-05,1.6960486846073763e-06,9.354407666251063e-06,8.817340130917728e-06,1.6459860034956364e-06,0.0012960555031895638,9.786691634872113e-08,0.0024380700197070837,1.5248551790136844e-06,0.0006584953516721725,9.585694442648673e-07,0.0017335722222924232,4.0837562664819416e-07,0.0003137687162961811,1.636114802749944e-06,8.129095476760995e-06,4.1547345972503535e-06,0.0002662312181200832,3.4530830816947855e-07,1.0850271792151034e-09,0.299999475479126,1.199997901916504,2.333852529525757,3.2893834114074707,4.844914436340332,7.0004425048828125,7.931891441345215,7.596407413482666,9.087664604187012,10.298541069030762,11.11865234375,12.369250297546387,14.219861030578613,16.670461654663086,14.471646308898926,15.492835998535156,16.896869659423828,18.58208465576172,20.646833419799805,23.31157875061035,24.80590057373047,28.429241180419922,32.652591705322266,32.14958190917969,25.321826934814453,25.159944534301758,22.89176368713379,23.827112197875977,24.139558792114258,22.81623649597168,23.590728759765625,23.194631576538086,23.679637908935547,24.764636993408203,25.355567932128906,24.159311294555664,23.56305503845215,22.956342697143555,22.24406623840332,22.131786346435547,22.619508743286133,22.50682258605957,23.39309310913086,
4.278738957170174e-06,9.569196417668103e-07,1.3057149868104418e-06,1.6024411283312138e-07,4.489257104275272e-07,2.646227595851496e-06,0.003285924158690852,2.298459693159957e-07,0.005438351314602404,4.182673009178332e-08,0.00011754061415558681,7.641471597708005e-07,9.034541323658979e-06,5.595711263595149e-05,4.143411729273794e-07,1.61637035489548e-05,8.101300181806437e-07,0.002002980327233672,8.111068548554004e-07,0.000221900554606691,4.683834958996158e-06,8.002303729881532e-06,1.718901148706209e-05,1.9889539544237778e-05,5.606669333246828e-07,4.6412755182245746e-05,7.209295290522277e-06,3.712013494805433e-05,4.854128746956121e-06,3.827777163678547e-06,0.0020029344595968723,0.0021182952914386988,4.003345111414092e-06,2.1664698579115793e-05,2.3645845885766903e-06,1.8170840121456422e-05,2.0248919554433087e-06,1.518286126156454e-06,5.581615823757602e-06,2.5348226699861698e-06,0.0001715599646558985,6.671748451481108e-07,5.7436784118181095e-05,1.4692484455736121e-06,0.00019842655456159264,8.828255886328407e-07,0.0033688924740999937,3.870991349685937e-07,0.0003051647508982569,4.960561454936396e-07,1.8717662442213623e-06,0.299999475479126,1.199997901916504,2.7000036239624023,4.049806118011475,5.533936023712158,6.300899505615234,7.667861461639404,9.634834289550781,10.469305992126465,11.353363990783691,11.042524337768555,11.847919464111328,13.253321647644043,14.947600364685059,17.224735260009766,16.78754234313965,20.107494354248047,24.0274658203125,28.547414779663086,33.66736602783203,39.3873176574707,45.70726013183594,52.62725830078125,60.14720153808594,68.26715087890625,76.98709106445312,86.30705261230469,87.43972778320312,97.14092254638672,99.92488098144531,102.3693618774414,87.95414733886719,93.03572082519531,88.42642211914062,79.56997680664062,73.18598937988281,65.78706359863281,55.46370315551758,41.34664535522461,35.65818405151367,26.072607040405273,24.684635162353516,,
