sr
0.41000000000000003
0.37
0.38
0.37
0.36
0.35
0.37
0.36
0.35
0.37
0.32999999999999996
0.38
0.37
0.38
0.38
0.36
0.36
0.37
0.39
0.36
0.32999999999999996
0.38
0.4
0.36
0.39
0.4
0.39
0.37
0.38
0.39
