sr
0.92
0.88
0.9
0.9
0.88
0.9
0.87
0.89
0.87
0.88
0.87
0.86
0.91
0.92
0.87
0.92
0.88
0.92
0.91
0.87
0.9
0.88
0.9
0.86
0.85
0.87
0.91
0.92
0.94
0.89
