mof
0.23537411355722285
0.2023220035929545
0.19253651506575162
0.19570810123300397
0.14622769003565053
0.1856209039890428
0.1875870851579774
0.18207772045424797
0.23578696776179126
0.17819886935343737
0.21454395042655502
0.19953174708490046
0.2096459810618188
0.19628516771443583
0.2175110610641639
0.1852375578826625
0.19392312398815556
0.1955733902287506
0.17245529912250618
0.1927786722968518
0.2061050795725968
0.2465745224406567
0.20741659331072315
0.21250160181426878
0.21682194060204435
0.22386519382861111
0.20193021768648398
0.19948218696193518
0.21270320078167582
0.22366465187710585
