fitness,sum_constraints
4.492805530364176e-24,0
1.7414444589692564,0
4.6364581858869145e-24,0
1.5132960217105864,0
8.556527225651594e-24,0
2.3114312373638026,0
8.1789658276435015e-25,0
1.8284084683462238,0
2.684519339045261e-23,0
1.4945328468716421,0
6.95397186542133e-24,0
1.6210953412027251,0
8.687388620861381e-25,0
1.6510130847228557,0
2.611782192496447e-23,0
1.617477206085789,0
3.435124939317113e-24,0
1.1614855999556477,0
5.236305018034972e-24,0
1.5798600680741932,0
4.057997468584439e-24,0
1.6872896175753782,0
8.726120102353245e-24,0
1.7745258731630689,0
2.3111396549605405e-24,0
1.662085457118525,0
4.9375014235146166e-24,0
1.9728145159777268,0
2.813359741501842e-23,0
1.5267684627616187,0
6.3294483487859016e-24,0
1.2487074588923823,0
3.4764156316232616e-24,0
1.7290281536749856,0
5.870145921906265e-24,0
1.544208720406062,0
6.138574234032999e-24,0
1.6867864103236694,0
1.8224481305009376e-23,0
1.422786831058759,0
5.540791732998288e-24,0
1.624954232887559,0
2.9842860194224892e-24,0
1.6547146531048738,0
3.317493284093679e-24,0
1.874591795403109,0
2.2774571571744605e-23,0
1.68008545921044,0
3.4889094169971474e-23,0
1.7568241277923675,0
6.4920218580792624e-24,0
1.3575884490394006,0
2.8739936103970636e-24,0
1.506081094641291,0
2.5270677584196604e-24,0
1.2993714486764654,0
6.1468799425798635e-24,0
1.9629648496831875,0
8.544094489564372e-24,0
1.6415913055462126,0
9.810236977674429e-24,0
1.2526980652059823,0
1.121880720107207e-23,0
1.9731682619542288,0
3.289906827594078e-24,0
1.638941396260594,0
2.114055502705113e-24,0
1.6613216747479245,0
2.889708952518e-24,0
1.675928925017571,0
2.069613695646721e-24,0
1.7298799678040586,0
5.556796078920544e-24,0
1.4126997270947448,0
2.371710098988981e-24,0
1.7036373975516335,0
3.536826295761742e-24,0
2.1345803703213804,0
7.789936633643698e-25,0
1.8455168540013498,0
1.5374698620382421e-24,0
1.562321724090245,0
1.139761724037982e-23,0
1.4302390872758974,0
5.885767927583917e-25,0
1.637127056963662,0
3.760107393355285e-24,0
1.763094967351603,0
1.246949384212236e-23,0
1.8270012717013915,0
3.368417647861788e-24,0
1.8899202883043154,0
1.7668306613006154e-24,0
1.6320983422958895,0
2.087295518794794e-23,0
1.6984856920813898,0
2.0666018154518592e-24,0
1.8496980211257836,0
4.134578940066234e-24,0
1.202560835253086,0
