sr
0.53
0.5
0.53
0.51
0.52
0.52
0.5
0.49
0.52
0.51
0.54
0.53
0.53
0.5
0.47
0.51
0.54
0.53
0.49
0.48
0.56
0.5
0.44999999999999996
0.51
0.5
0.5
0.49
0.49
0.56
0.54
