fitness,sum_constraints
2.2816681076134697e-23,0.0
8.620333641932595e-24,0.0
5.742057919161049e-24,0.0
4.198651430817794e-24,0.0
4.198651430817794e-24,0.0
2.0603554217675735e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
1.2535868210445077e-24,0.0
2.451256145218816,0.0
5.703327967878216,0.0
6.849494787796797,0.0
19.315867145005118,0.0
36.04412128510869,0.0
38.21705012142903,0.0
33.64490625210252,0.0
22.894858444867733,0.0
20.633391739799833,0.0
17.88170370136388,0.0
7.409719277714653,0.0
3.578596871428252,0.0
0.7112734940374598,0.0
1.9819518695774044e-23,0.0
6.06953216379617e-24,0.0
3.872717816739005e-24,0.0
3.872717816739005e-24,0.0
3.872717816739005e-24,0.0
2.6610605354744723e-24,0.0
2.6610605354744723e-24,0.0
1.3592633736025424e-24,0.0
1.3592633736025424e-24,0.0
1.3592633736025424e-24,0.0
1.3592633736025424e-24,0.0
1.3592633736025424e-24,0.0
0.01878835847657101,0.0
7.0153583382574,0.0
12.888092299893657,0.0
19.132149844898414,0.0
19.132149844898414,0.0
25.73687734405202,0.0
23.536702913575176,0.0
22.403960316629398,0.0
21.28075821917781,0.0
8.848233114166376,0.0
1.2462220091487055,0.0
1.7218704720684612,0.0
0.2866633207465927,0.0
4.554149885030694e-24,0.0
4.554149885030694e-24,0.0
4.554149885030694e-24,0.0
4.524368558370794e-24,0.0
4.524368558370794e-24,0.0
4.232726575313317e-24,0.0
4.232726575313317e-24,0.0
1.970608130220257e-24,0.0
1.970608130220257e-24,0.0
1.970608130220257e-24,0.0
1.970608130220257e-24,0.0
1.2294846054611241e-24,0.0
0.694605334371502,0.0
8.710013486230597,0.0
8.530256642373562,0.0
23.47269162438635,0.0
33.46835481965678,0.0
29.217098763255397,0.0
19.416039461333927,0.0
32.719775915283805,0.0
15.882886319051202,0.0
11.145173066306892,0.0
6.161538764289663,0.0
1.5006805328748323,0.0
7.831588829132896e-24,0.0
4.635558577144463e-24,0.0
4.635558577144463e-24,0.0
4.635558577144463e-24,0.0
4.635558577144463e-24,0.0
4.635558577144463e-24,0.0
4.635558577144463e-24,0.0
8.609825702821605e-25,0.0
2.3910192046257135e-24,0.0
2.3910192046257135e-24,0.0
6.608627751093476e-25,0.0
6.608627751093476e-25,0.0
6.608627751093476e-25,0.0
2.989129916517033,0.0
13.035435840346626,0.0
13.905152607127683,0.0
25.947214984317178,0.0
23.342170742018663,0.0
32.355872063941916,0.0
24.580152744594564,0.0
23.515337205443252,0.0
18.269210270320585,0.0
12.658333064348518,0.0
7.015337934968434,0.0
0.4912467309965909,0.0
