sr
0.54
0.48
0.6
0.43000000000000005
0.6799999999999999
0.39
0.55
0.55
0.36
0.43999999999999995
0.41000000000000003
0.53
0.30000000000000004
0.42000000000000004
0.75
0.48
0.43000000000000005
0.42000000000000004
0.51
0.5800000000000001
0.43000000000000005
0.51
0.5800000000000001
0.43000000000000005
0.36
0.64
0.51
0.35
0.54
0.6
