0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
450.66822060894015,208.70233910461909,171.737209415466,123.83474546897338,115.44709585445418,117.99818971702535,117.59986142378526,101.34699722225389,102.98840451053664,105.22981179881933,96.66869610433892,100.19765329619145,101.52711682115225,105.64723727938537,98.37457423667624,102.17430419246566,86.68413880883222,90.31128531581425,94.05594455144325,94.60326338085093,99.62580893916896,105.24835449748693,110.94961595128558,103.21106914541855,110.81157505810768,110.50494020709158,96.55721510000956,103.39273885410645,103.05522896879245,108.99625251182371,112.7499813073444,114.7506076326051,105.33816298502478,106.93428548415636,108.56256385368471,114.93691935523091,117.35063524341098,125.3610073949259,135.31785938293854,145.9601939396295,157.2029924800336,169.04300071315268,181.47999876877438,194.5138138688876,208.1447072100283,222.37243513024742,237.19716540550314,252.61886001478615,268.6375000296548,285.25314475205363,302.46588199695793,320.27538327949884,338.6819567637735,357.6855695815052,377.2859066198094,397.48328299688467,418.27764781994296,439.6689224047974,461.65729600824545,484.2424000362706,507.42454678914197,531.2036457301806,555.5798251588589,580.5529710138678,606.1229150516899,632.289598574649,659.0534792352582,686.414337889377,714.3719384685885,742.9265896260279,772.0782641183006,801.8268374843661,832.1722467328714,863.1146746998661,894.6541652972687
221.15539524499835,193.1065992015972,141.46375541370924,141.880526683773,125.62620302525119,119.24302692702483,115.48823645213378,102.89726444288985,104.69986767293383,107.10247090297779,95.55178121386518,91.77402674607444,92.55945441548087,88.20112133443592,91.74826474943845,95.89540816444097,100.64255157944345,105.98969499444595,111.73307462229815,116.81725485853264,122.25677879166301,124.93352911264776,120.46145351001044,126.14611054168668,114.29169754054067,119.70097033532798,125.71024313011534,132.31951592490267,139.4205986065635,147.13705467736457,155.4535107481656,147.70125995406923,151.30969848965353,140.25275988738542,128.32298951732662,126.1619241277435,115.57893907702416,120.02733975748191,101.27326981643614,99.93060822214639,97.14360593384035,88.20422604998072,83.5469202971064,78.81788550807721,75.1516656505512,77.1361025381998,80.79854933658709,85.073222399381,89.94599156981388,95.41670079359193,101.48538276150242,108.15250603678723,115.41851049571599,123.2833976978676,131.7472027235672,140.80987018664572,150.47141304060648,160.73184742942036,171.59123976914987,183.04935826742354,195.10642530693605,207.76240752601268,221.0172410409697,234.87097202741165,249.32365300494325,264.37510207683636,280.0254498735298,296.274777268249,313.1228745579368,330.5698172124661,348.6156835861231,367.26045417467043,386.50409172340466,406.3465935481621,426.7880167951841
229.98782170287546,183.84789700650032,166.07686382481606,149.08928494028058,136.70918305961692,137.32164295331998,119.4916340792777,107.83770366345453,110.48604895794321,107.6218329241444,105.76390956844457,97.1463036818009,102.03797884384275,107.52965400588457,99.98089974222756,103.42082758024205,86.01311889838814,89.67132752085573,93.92953614332325,98.78774476579088,104.24595338825841,110.30416201072597,108.66135584791218,111.32937843917364,95.4325403613932,100.98864976889183,107.14475917639044,113.90086858388915,121.25697799138777,127.18574883823621,136.02988181295524,145.47401478767426,136.42327513422185,126.21038786463299,113.24623813563426,113.9744170726662,121.44469127608377,121.146166083644,119.95965303994956,105.14420283483864,106.90069158399737,96.358427972447,87.4310138451832,80.86585924752063,76.45768240466651,81.10587975140172,86.76680427446212,93.03203303642053,99.8952303306886,107.35614785192897,115.41489883710491,124.0716774230383,133.32686852706425,143.18037072214605,153.63171329758939,164.68134791557603,176.3294849722594,188.5758910135362,201.4205831364767,214.86362345980584,228.90481841869456,243.5443366492477,258.78210368174786,274.6182280046039,291.0525259217244,308.08515538710503,325.71600210419666,343.94516888130346,362.77258411878387,382.19830345120016,402.2223086657509,422.8446342458702,444.0650349034519,465.8837769342352,
214.64025046079735,121.16415073449161,123.55053044035725,109.90653669171706,112.23544950308744,103.33014542061005,103.54755196070022,104.10370214982402,102.82625778413652,102.79746847644654,90.54448759206522,92.69632911739731,94.36583189253949,98.8000121680615,88.82592474248824,93.36210588244003,95.84767038166478,80.92822049122887,79.9152930284634,86.3406230345918,73.20890071992412,78.74177691437819,84.77392615674125,91.40607539910434,97.75701265437576,104.68863590647001,103.37598322249954,111.53809071448435,111.14357168404442,115.00093788587384,116.841582503229,116.61101022614702,113.68875522216672,114.1833226613403,112.44941814836474,115.79691391859848,119.92775601466525,127.52326147543465,137.31498080223773,147.95046322327735,159.19288032332994,171.0328830521885,183.4698382981647,196.50369320184626,210.13457744619586,224.36232383220016,239.18719037218276,254.60883418309447,270.6276024258854,287.2431457103499,304.45571714962426,322.2652070865926,340.6718098050233,359.67551537855144,379.27616546267234,399.4735196062636,420.2677649710837,441.6591110701622,463.64712299998814,486.23225637130804,509.4145062716085,533.1935931091854,557.5696133336621,582.5426125176352,608.1126171476664,634.2795702602798,661.0433941727663,688.4041747374172,716.3619941238569,744.9167767025606,774.068317365824,803.8167159943713,834.1620710068147,865.1044507850226,896.6437816052061
204.79824957385213,190.66914450794957,168.48108842950884,131.41600652759098,130.75979676696272,130.70358700633454,129.01633346897304,120.12588159349548,122.4883236624691,113.80343327233797,113.78998786927397,107.00993725870671,107.92710173018057,109.44426620165441,108.35908724029858,106.05914913493555,106.64338717035056,102.56323744460948,96.64974309462784,100.06951557269312,97.65335956156673,96.57254805914567,101.36991568348924,106.76728330783283,112.76465093217632,105.205639482251,103.369396703463,104.78507631191331,111.80667756365173,109.9426471505482,105.74220941719216,107.39148254430003,103.09693232059124,109.0640517733724,104.67794732635039,103.70899943477531,99.35191495115598,99.01082710171224,100.24326753140969,101.51475883494518,101.07201435176947,101.21793259516573,108.21492902758916,117.21402160322666,126.86741316253446,137.11926627526708,147.96852820462558,159.41517050066676,171.45921465788197,184.1006103751132,197.33923394852434,211.17530658270536,225.60887578114233,240.63977961671222,256.26787420110014,272.49337692433494,289.31628854709226,306.73665386175566,324.7544056933393,343.3693109977331,362.5817281418922,382.391446277458,402.79851344932115,423.80297446978756,445.4047973267792,467.6039788599163,490.40056789852804,513.794475618452,537.7857308498579,562.3743267870752,587.5602351516127,613.3435005972296,639.7241518399323,666.7021471542529,694.2774949044133
242.0212734803619,171.0288378962518,155.94580246924758,135.9624923611531,131.17385204051914,131.43111178132014,125.02233200031176,114.26055311193977,116.78936155742556,103.42023242728018,105.00939811805986,107.09225939274083,109.23060970439937,104.8171281074545,100.9747713890315,94.09298270670669,92.60653010572321,96.92636416370831,101.8461982216935,99.37868599591437,103.04035186788698,107.30201773985951,111.15605759198513,116.9175021238284,116.2322290902961,116.59749892913214,119.65683895703927,117.39587244019572,123.77150075466224,128.83701545440192,126.93277519066902,134.00892081960345,137.785225849136,129.5180780866157,132.480234845159,131.74560591624072,132.39823394298077,137.3518703316751,141.31420850973973,132.13370932434117,126.84793383922405,129.6175656604317,121.97020753572619,121.60063438109464,124.3869729927955,132.83855204127204,142.0813836775384,151.93051695764365,162.3771289687033,173.42079601096322,185.06156935040968,197.29978345150673,210.13567102792734,223.56925355887802,237.60048816560618,252.22954041817383,267.4560504434296,283.28028576208146,299.7022646425747,316.7218062943055,334.3390812030655,352.55402724080096,371.36663374429975,390.77679287991896,410.7846590853921,431.39024962077144,452.59347509907445,474.39435723831286,496.79292583990673,519.7891127135097,543.3829754962348,567.5744848588033,592.3637428992861,617.7505005020787,643.7349440636584
204.87007660522346,188.5006870203185,159.49019875275954,149.7540090496235,143.61592287964183,117.62324707900089,106.28501458370607,93.58448710980156,95.3906717674173,97.79685642503307,100.80304108264872,100.34447830116702,104.02787083066366,108.31126336016038,105.05572561770626,102.34561279615585,88.35216276022192,92.22004596351556,98.0836538822625,97.68821724043971,104.52967738549893,111.97113753055814,104.92947164273468,112.2683958374653,120.06777587842342,111.49751111359078,117.72662812308599,113.70348893406083,120.21749312986017,127.33149732565963,111.80452053497672,117.85268704249464,120.71299284244631,123.26684407513076,124.6057138565507,123.33697163550977,113.82052211513701,117.03926087111594,123.16343442516236,120.28830480314534,127.55842252796202,130.73233481197386,125.54475294003123,127.8230006220223,133.9316680084949,142.79060244942724,152.23961307020505,162.28893529770218,172.93564610613416,184.1797854028787,196.02126291984064,208.460211212836,221.4968820338816,235.13124828353637,249.36335775865928,264.1928839643998,279.62019715689695,295.64520319560677,312.2678475122206,329.48831347522906,347.30643501459497,365.722349297478,384.73577042830186,404.34676935772535,424.55493496695334,445.3611973798131,466.7650954258554,488.76667485553696,511.3659935803953,534.5629597429858,558.3575050363052,582.7497945765992,607.7396366093573,633.327196630139,659.5124761416873
219.27647827170318,135.83820525358772,133.36614289856752,131.4940805435473,105.07816422930443,107.24916362580095,110.02016302229751,113.39116241879404,106.07620113596528,104.38711282345204,87.6022529347326,89.26543464169194,91.5286163486513,94.39179805561062,97.85497976256997,93.88927706082319,97.47588951714755,103.2204393251962,109.56498913324472,103.68398180667677,110.29514878858708,117.50631577049745,120.21946470681377,121.39351478119735,129.82790497696357,126.50066131645048,124.3363063465213,124.32467089909142,131.91391893494855,129.388623401639,129.71327192517188,124.5043553124276,127.20805055691523,128.67012565104164,112.94807991993551,116.27720121707713,112.31787029398308,114.70244078424486,114.47828104459262,112.14421002142598,109.9022210233922,113.25187838488134,120.57764623875556,129.40394927539873,138.84884037812122,148.89187308810492,159.53200364637638,170.7693548096612,182.60388545552848,195.03554368489512,208.0644521978225,221.69057014682457,235.91406794134912,250.73474932745302,266.1524142457432,282.16759351340056,298.7799159321122,315.98941529736123,333.7962574429356,352.2004220883497,371.2018477155858,390.800620765312,410.9967667596263,431.79025914427115,453.18064994527197,475.16822732841104,497.75342233362903,520.9351933021917,544.7144680261906,569.0911918941399,594.0651788366554,619.6365037314682,645.8048915549439,672.5705437125575,699.9335217528218
227.25948201089034,165.7066590287828,133.29942945868626,117.29936085093973,113.61538703202481,112.83302124650166,109.30338236476416,88.49344583747495,89.75077582588233,91.60810581428967,94.06543580269704,97.12276579110443,96.55798497614003,98.31530281325655,91.89179999380761,95.84071938377954,95.34966816918592,87.1571470895172,92.45667941347449,94.38274806640644,98.51486019774043,95.0658689833069,97.03685827550015,98.68507848606399,105.23657004196514,97.54666390670101,105.11272218641918,103.8562399969183,111.80710875075854,117.66223352377929,118.8290773922462,106.92650739890979,111.04549980067034,119.87457256987116,124.61213600687341,125.86490811952211,129.80610213980046,129.99499658387072,127.49000286999456,131.06048192165287,137.58386491579463,147.56274710056255,158.39732519483385,169.83877435011334,181.87773797129196,194.51359663954844,207.7465880183908,221.5764442480467,236.0030735589935,251.02686572460294,266.64754717761286,282.8653086409811,299.6797942681492,317.0913744289834,335.09983213301524,353.705367110882,372.9078769339241,392.7073167033757,413.1036900045642,434.0971474970227,455.68758143972235,477.87474839721654,500.6592805778435,524.0403808346387,548.0178665362791,572.5928299172358,597.7649224474712,623.5337939755863,649.8996866433619,676.8626540696797,704.4222152706163,732.5788213905371,761.3324378608129,790.6830283825549,820.6305503176412
208.4489086802123,189.26871152635383,171.62172176358945,171.35090206564308,153.62698263547915,154.27619462919975,150.46818714701269,128.2769304007598,122.02519315917934,119.78829556781494,117.41266828591424,98.49013043883042,102.21334678829604,106.53656313776168,111.45977948722728,108.51839540952557,109.90494843045738,111.89150145138916,114.47805447232096,106.71932005921948,112.73516964367889,119.35101922813831,126.56686881259776,109.03831015158471,112.73458299774177,118.72500498535743,117.46432142734736,123.83710261188773,130.73807981267103,124.80022573411784,131.3548801343141,134.70619177819404,128.68058283758168,135.653001536583,137.50189337807086,133.5394040744058,136.08166954498873,134.6663680811914,124.80748744357192,121.94290514338255,117.62597162749191,120.6432235925715,87.04171545071256,75.70859497777101,66.33180643368456,64.32717865632765,67.67318301732715,72.73545281423543,78.40438562601514,84.6713146994125,91.53607346897059,98.99890130333989,107.06008980409408,115.71966818598202,124.97767273081809,134.83406618251547,145.28881451689134,156.34197978107127,167.99352946599757,180.24340076746367,193.0916947503192,206.53832405087192,220.5833932334909,235.22679320343394,250.46860814566497,266.3087568133377,282.7472808600693,299.7842916851993,317.41952930727626,335.6531824002879,354.48521831236724,373.9155757852209,393.9443644688079,414.57145086389824,435.79698930213874
