mof
491.8461432458974
597.441520626968
592.0319060839952
508.6228603447048
471.78608297692597
550.839222514745
576.1191266946133
502.67547445215456
637.4900800517951
511.2084366840964
670.7244295291617
528.9701169738761
466.1629106087176
487.70948825586333
574.0337857952286
609.7715183602608
638.2174999403475
538.9841876240312
527.1580128498593
514.4832312747178
529.4432180181227
475.2838153951049
534.1312041652807
565.9231929484222
642.7190911000147
490.6571507897569
510.96143024271237
534.8016154817119
534.1669905403846
438.42412481994376
