sr
0.55
0.5
0.53
0.54
0.52
0.49
0.5800000000000001
0.5
0.51
0.49
0.51
0.51
0.98
0.49
0.5
0.51
0.56
0.5
0.51
0.51
0.5
0.51
0.51
0.5
0.53
0.98
0.51
0.51
0.52
0.51
