fitness,sum_constraints
5.0145122135750265e-24,0
0.01821765124645023,0
0.06246139438525167,0
0.17839820446415722,0
0.2532318456719014,0
0.3981924103774253,0
0.6239571616584078,0
0.8011096882749518,0
1.0263154126283078,0
1.1192291345016105,0
1.479268329126934,0
2.3792736618560517,0
2.620693143038394,0
2.766849785551198,0
2.6218206430310826,0
3.5362234609913745,0
4.545173630878662,0
5.418629218117778,0
4.651626387071749,0
5.592019512892463,0
6.9528692434365755,0
7.05907849282622,0
5.604976771866654,0
7.013794069237684,0
8.184038342665705,0
9.733131607109193,0
11.88222487155269,0
9.553336388850166,0
11.68803570429657,0
14.422735019742984,0
13.715912817687965,0
13.576327462874866,0
15.429464016062878,0
15.834143087904327,0
18.437310859803148,0
20.282315364364568,0
17.972307434367774,0
20.245268240940163,0
16.532036890453586,0
19.032407684432197,0
22.132778478410803,0
23.631928331555912,0
27.233753050065282,0
25.96176369041657,0
26.267141075425226,0
29.5377511601402,0
33.408361244855215,0
37.878971329570184,0
42.949581414285205,0
48.62019149900017,0
54.89080158371515,0
61.76141166843017,0
62.36194540108747,0
69.91947815299554,0
78.07701090490349,0
81.83921462556751,0
90.87424556301431,0
100.50927650046104,0
110.7443074379079,0
121.57933837535465,0
133.0143693128014,0
139.49857355061627,0
151.7530879873398,0
155.3487261960116,0
167.9856203465163,0
181.22251449702097,0
195.05940864752577,0
209.4963027980304,0
221.6834239597322,0
230.05283992789495,0
246.39524570757388,0
263.33765148725297,0
258.464035704768,0
275.70542627836056,0
293.54681685195305,0
311.98820742554545,0
331.0295979991381,0
350.67098857273066,0
370.9123791463233,0
391.75376971991574,0
413.19516029350814,0
435.2365508671006,0
457.87794144069346,0
481.11933201428593,0
504.9607225878783,0
529.4021131614708,0
554.4435037350632,0
580.0848943086562,0
606.3262848822486,0
633.167675455841,0
660.6090660294334,0
688.6504566030258,0
717.2918471766188,0
746.5332377502114,0
776.3746283238037,0
806.8160188973962,0
837.8574094709891,0
869.4988000445816,0
901.7401906181738,0
934.5815811917663,0
