sr
0.45999999999999996
0.45999999999999996
0.45999999999999996
0.48
0.47
0.48
0.49
0.49
0.47
0.47
0.47
0.48
0.47
0.47
0.49
0.45999999999999996
0.49
0.47
0.48
0.47
