sr
0.81
0.86
0.87
0.89
0.85
0.86
0.9
0.87
0.87
0.88
0.9
0.85
0.86
0.92
0.85
0.86
0.88
0.84
0.88
0.92
0.86
0.86
0.88
0.89
0.91
0.87
0.87
0.87
0.87
0.88
