0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
195370.89837695094,3394.203857329474,283.4245066171819,256.53007856202504,215.33393364384227,174.50285100339283,182.41213976295333,128.51881041260356,100.0476034371949,37.50858432619533,11.846217444242177,19.33460043358063,40.57849726587796,61.95484580111862,56.848503088647654,56.319098543322156,59.98260324712916,71.79473626106316,87.36993315184557,98.13908725668763,112.2560389828021,117.62076317170464,140.25877926327402,139.05847478246835,124.1091123555657,91.30356835793063,77.26942215769644,84.53373577249714,76.71270877950039,83.20875246580356,100.80128446702443,125.04278749489555,142.94767042515457,146.4979901203831,156.09886709125908,180.83655406048794,202.46238929456544,218.4234791591644,156.41294340204948,103.94162260533342,86.82226556079257,72.1009233985003,61.81803654847587,72.34240982073379,83.29110522716299,90.28077006197843,72.2173451708802,71.3591100493748,72.20134795867779,87.25380627942958,105.09112824488486,99.9694996297437,99.10307457968678,106.64721888920654,134.29547834944572,158.3424666926637,127.47232374901657,83.00914538231986,97.98665106916432,104.91977866680287,136.2962673449215,170.0473288865907,200.25858873732278,400.7156062659261,828.4875700807551,1509.8602003893118,2500.769506934896,3827.217326891994,5595.048486480949,7948.498152307162,10965.550504562707,14719.498522225287,19153.017698961557,24503.64154063836,31059.136400174677,38860.083429689395,48048.30841614975,58739.62017741799
2936.1565639446253,318.1953633843274,164.33435962040627,121.31003740123948,85.86300466221695,83.56429406786573,79.66779739758823,80.9794459200443,82.50471377734294,85.20599024596521,83.5057288754903,58.104905148849824,43.351719758492806,51.32597691951165,56.219880739003756,63.01693698211239,90.75821671350307,123.40542882400366,101.2786315279375,118.09566187371226,143.74820997079289,129.46475368901258,120.8073605791851,104.16576881010148,65.91741996097429,69.35417756334436,66.25360406018241,74.54632790504424,83.43524310734341,94.37209129442034,99.12372465908437,107.47107533252813,109.45783101783722,85.75761094042629,90.07798602665297,69.04870714057475,78.2369678513214,80.67762302157625,75.1673089976823,88.91022299508279,92.62112770165169,97.86815698789553,101.43530494768797,106.34922444882417,100.36641395991916,93.18061482963996,59.31669147237517,53.67319311192447,49.17187065954788,54.02947542425541,54.80694869910654,61.79862465410914,60.744103756387915,59.848138176893926,67.06309344347812,84.28586856565843,79.48126554919227,78.62499475807502,92.38789597876605,100.29629444854328,95.5865387020221,116.08040249809905,160.11464356086694,399.5719876714222,827.0715020171209,1507.6721539517262,2545.045815453347,4009.7178596691324,5984.955647239339,8557.775920737477,11750.816056096262,15658.953629169344,20442.83733143926,25432.338078737263,31688.876359951828,39021.124069977755,,
2744.0919804944806,335.21412553762036,165.63709192205678,141.12574081262858,113.70194760770418,100.082033824545,101.49856382633456,99.32244132463735,63.769450830044676,32.16570351840325,26.854629383462708,32.03169583060572,65.80728829154293,90.25844539580434,111.88763015339026,144.23106747360356,155.7737398159105,120.30483459861773,82.71362561783056,95.88536420669581,97.65057067880893,89.70460517174237,76.70430374441978,78.44072605081777,98.3107145968422,91.5484890377216,72.12532963900716,80.1639912760117,85.6110921290174,107.2723755313071,85.05923493577404,77.72690533946991,80.77115828895914,92.20882118318222,78.30520057170656,78.12343369624072,92.07137561988796,82.72207457382875,97.90910749230774,95.73968765491989,86.55724533488274,86.76343778062818,95.55768246447042,77.52319761908389,118.08726630656317,139.31380223172548,126.53544409376363,85.0937135576379,96.96040427391502,106.93181577673127,143.5922315536116,129.8763611972822,106.49297464484032,89.49183100229878,99.87127498598107,100.13195840722804,104.08588740200592,95.81149588153527,90.69368934666115,75.39594041244057,70.93868529045093,76.36356592796994,155.95192099581243,400.4959969679717,828.9533471471337,1494.8299072349218,2510.9197562767727,3955.2615654988153,5870.359908771003,8110.120385154354,10862.657125843307,14532.605840541475,19070.730188767167,24539.59615906238,31034.74134286486,38791.01873887399,,
3940.0448968834635,872.9576615814409,209.37677225220332,96.57534913522659,47.200437067605506,31.82712477552509,30.301229499864352,27.575008838239267,27.53732825560249,26.52193841319461,26.636649645426544,24.99508615208522,26.029244420160133,25.583194673017232,25.520404034254007,27.165719047309718,29.326783653279993,29.535279513493812,29.47840971361213,25.57838181392313,29.05721625706545,30.932727618725075,34.80362193782349,28.046939473127335,27.605215145661347,34.26463615139067,45.732438298239565,65.15034633896923,58.152194020093674,49.3346855746652,38.92923234912394,30.822606932975464,37.325264585387714,43.26918535881974,56.82555190397132,38.09193169750978,34.06696619179444,41.604717548209514,57.43587109561872,74.49575181682256,62.423684748905906,57.300780567250804,56.078917857745395,52.53124155756238,39.756775377133586,46.223615747662606,60.199521835290945,70.75476116713347,79.02889785985046,106.51348274373058,156.10104160820887,226.14732917367013,152.41455459782568,115.06607552955873,84.37025296454044,86.3112118457492,87.55523676080267,119.57001856836563,114.22941793783008,94.89500553768725,84.39160240302131,88.84101418074599,167.7137985273878,404.3244716647065,836.7415643053953,1508.754384162312,2484.763442049782,3831.6109319690268,5628.26059394502,7956.647375926517,10914.559277044658,14606.888859292338,19128.212272309043,24592.48653384277,31097.775131635528,38761.042110827366,,
3212.5537815209777,459.35499488918305,218.7305459935262,182.12035149353733,175.37683813586753,190.04434897075834,168.27349637730478,136.36398029122594,121.21171208539113,101.86114549533298,41.7739812682387,26.45818623255307,27.969772913793175,32.93771368028886,57.95545479351021,75.97428869385995,80.16174144491875,84.278030367766,102.31041622368359,147.8668666461146,140.3424567961115,110.17513663375398,121.96153242364504,122.49224259800218,126.79533740260857,168.829653416984,189.77078450348193,149.04754919755274,141.32290523315226,154.73753151371423,88.82392865660061,84.78049799535313,91.1518999460263,62.25754126079719,80.00454414034519,85.79573168780942,95.51650953745087,101.14720442343761,116.65282528363609,133.90921678427696,139.3658075103658,99.77125255723342,102.42526026130682,84.98439787939542,84.37628143031637,75.44091003649828,73.09754939016207,73.1698305934482,94.79457307257805,106.16070154718295,101.97519778742486,109.69889197294262,108.03954720223963,105.26552625589643,107.60748564443169,86.5931874037093,64.23588939016031,89.20740307291543,102.17117249851292,120.45988891980366,104.5034188433978,101.39140080849026,158.51212613422834,399.53953517668907,826.9325208645906,1491.427778645025,2460.081958437382,3812.074900183197,5652.8475299932015,8091.81574282777,11158.94554502782,14770.64121020341,19264.53897889144,24634.709903425424,31141.827959460752,38795.75411501896,,
2777.554411471883,495.94443416487155,202.87581725825282,118.73666181974512,86.24990178523753,57.232398475155165,43.96643515935343,50.51457753370501,60.556384002366656,50.678866482953616,33.89096429291324,22.994290543029244,23.05503546284389,24.400265999442684,26.59969950781305,35.60227449455698,40.7866122917097,56.78691792716309,54.9201307753587,54.12659370578242,71.88114810538538,102.64174765941175,113.44136434002796,133.2167439207726,133.09085823178495,96.06559378242696,122.97965151150045,112.48910207200304,71.12089849335445,76.35765282751757,93.75318842964369,129.18934699747047,94.83614476850835,65.95985358404448,78.28691457076222,78.9333419594722,84.82438983954758,90.12425693020526,74.45441265368494,75.38457960907714,78.44898304261903,99.29011037283476,83.25216220104011,86.11957175495331,82.11020137766025,97.81319598004883,114.40937771634862,87.44771450727255,74.33746447785188,87.06583062772522,95.29453700188976,97.07147865759322,117.73491114296851,111.61458528264083,170.07214707558285,206.46521788511672,184.69951519626994,193.8819100424187,161.45531655893427,152.02502168863916,133.07055685273983,103.73866689337817,172.67855864413005,404.4106229741989,828.9278556578977,1493.7245877273765,2462.8547390927424,3812.777461983512,5659.092124728038,8068.762320024206,10952.912932525385,14532.606182173964,19042.451532386847,24534.575083611235,31155.19345520984,39035.50541994354,48313.14960304238,
6413.821224978996,532.9316880696674,312.8545288870293,243.4448792985031,197.97949670597242,162.91696369668475,118.49036783568053,98.50049440228578,56.04087283980793,30.096070550851184,37.31882938101739,45.2922463765777,67.20461774078386,79.72764122818066,107.93968601221749,105.10210309499321,88.48154207132704,99.15925252133059,69.7736638452929,79.69639598194257,84.00391118273765,99.71843537816218,113.50831920289745,140.44198107657962,119.13659591463063,76.9659893109072,59.560479244056395,61.6401443599111,78.76749416748531,124.84200595944947,112.14559592430201,123.36279205286935,108.69333426924005,142.8231389401242,191.71371171066443,135.2865436904947,100.80908297034249,129.6913926321978,109.99435580647254,90.41267195957953,79.43011353232886,72.66765285891823,72.01774843236541,105.38306988787062,80.62214418786084,63.800276916157365,67.3547713406391,71.68993117000758,81.88326045659781,99.84412500624002,88.00602061316627,105.10546201975036,112.03674686698223,141.7634517026222,166.71874777522905,213.80249820262873,231.7194150955343,114.26078498216879,76.17164397086434,79.8823228406305,81.02608931239585,92.71987967043313,173.2336052613139,433.05682898191014,900.869329840607,1627.8700124522454,2713.0376885115083,4146.56651786206,6037.78058881659,8214.206719241562,11214.413690816385,14610.089934022555,19042.45164632765,24529.40044304882,31126.48321015442,38912.01084919918,48036.315152453906,
3701.92256028459,322.740387838211,92.44254581917805,41.870546827710314,31.796765372927354,27.887410959892097,26.16770967636009,26.380871458347702,28.983828056701988,29.449829902768574,33.286365848370366,36.016137496909295,37.334373099658976,33.58115073069299,31.753443818329885,34.16527055045341,31.918221997296524,32.352157146012516,36.31628467988376,38.45441970653734,36.39755406037038,35.18553464366657,31.019070724195544,31.097318883042465,39.87714663959379,52.143328215101675,53.913180600219,64.09044702618452,66.51759767758588,71.12780479836506,100.55872005076193,89.54884274236467,93.65973866630225,76.60988058029088,75.9051552792977,71.81428032609368,63.98768178272142,62.687514187202375,55.968414056728484,54.73608853106894,46.38923422922814,59.21089590407461,84.15136136754582,68.53120958504464,72.03319259554829,77.30343947642812,81.75093350224836,96.88012759084033,93.33924545548884,79.94628833697425,77.04389174151723,83.68965937808156,70.62902700646416,71.18400703826784,58.46356503669697,56.94746701890288,72.9697810061449,89.76200262021827,105.15802600899191,125.40180091382092,157.94784024449018,193.8844194772659,214.51340298308497,403.72321377123416,830.4320352005099,1499.8490486292767,2473.1768888100855,3820.2002605584016,5619.421348883532,7942.899650894788,10888.732589870056,14558.211953056936,19066.081095974463,24521.847109182145,31053.23665804149,38762.449160873555,47814.53310942055,
5031.937720764668,679.6913387734327,314.8577290203786,178.31970981309703,154.26649278404975,121.26010552269425,102.32274061264145,104.84628022930625,85.46175162749657,73.53306814047728,70.16826634092304,98.56480866565785,83.97619643249038,101.55123372020175,114.38018347112937,119.44064875476863,144.02150229610442,176.94666492305936,192.16577451828323,230.5927847421525,295.8899685177816,371.58131221565924,269.60074624176696,178.3972453295998,59.41771591747727,37.02899458169017,30.35889974439774,28.833306728807813,29.992709228423386,40.370315246531604,58.23079985263157,74.41472499713744,98.43654756061791,96.43610923560888,72.55349838776841,66.4990022936112,55.44244638461606,61.395125018080584,75.07588805467758,103.96524916900493,107.84506336164235,105.98651225064141,109.3260342096628,82.42305883451296,80.54836997512983,85.81312605045613,96.60236622681668,112.32428581147546,89.40755705958165,70.30379928403029,80.21297358035787,83.1624355187807,74.46443240725553,62.68012139483865,48.96024275387036,59.10794745881637,53.43072887212232,67.24355144163665,93.33347781609116,91.05008155406995,92.84343693090132,75.74584488756226,154.4839378251947,402.3382969887637,838.1414145602927,1521.6919460190386,2510.836210707135,3861.185783479966,5638.804684668261,7969.528643140115,10933.188491327817,14627.083376798606,19156.315666158087,24644.43010200363,31169.935179872187,38808.3905269169,,
2967.5766623121535,606.4500983884344,274.6699475774486,192.30304663873514,204.04800872426517,188.76296736614347,187.50052250408842,190.98523715036956,129.03596250199485,62.21754445364448,23.739591145993682,17.959692147878194,32.44643355226478,43.805125014891985,63.54929927327794,78.1556050840061,78.27444407875089,84.57127596917886,121.75054446625198,129.0371616599363,157.80984786406992,160.9019482511259,115.24647765826204,105.46563292794698,76.95365455236647,60.86474261589725,63.1270785808346,88.1323632044403,103.90954943525924,118.16509441485474,152.31180091319186,199.457273032,211.23636468899207,149.34634741814668,86.9236794593308,67.30998343338413,80.58333638152247,111.96677054895738,124.54944672168772,98.17995727185577,105.79258516000951,104.43547137807307,89.99419510362539,134.37752341192848,96.00109824777812,94.60297916496859,98.10785742492935,111.62623426910564,110.8111281246916,80.06362374846795,67.11202897369508,71.93677530799988,65.44156463824638,67.32482968997273,90.65083222865042,103.63836633853217,114.92544057201842,113.06279916149785,83.57677667424481,69.6462762890335,59.97036682063018,79.03699792660326,205.49588985564898,539.8240647889675,1125.6555500196175,2027.7706714781245,3229.0735522751484,4887.132909427701,6754.875104808034,7963.489804531538,10894.704401678284,14560.984686783833,19108.860489364448,24503.641537347186,31036.696498550165,38763.21878737423,,
