sr
0.26
0.62
0.45999999999999996
0.78
0.77
0.8
0.84
0.28
0.81
0.26
0.84
0.48
0.85
0.79
0.8
0.83
0.30000000000000004
0.83
0.78
0.84
0.28
0.84
0.9
0.8
0.25
0.84
0.87
0.77
0.6
0.6
