sr
0.75
0.8
0.76
0.8
0.77
0.79
0.75
0.77
0.79
0.78
0.8
0.78
0.77
0.83
0.84
0.81
0.81
0.81
0.8
0.79
0.76
0.78
0.73
0.77
0.75
0.78
0.79
0.79
0.79
0.79
