sr
0.30000000000000004
0.5
0.47
0.49
0.48
0.49
0.49
0.48
0.48
0.51
0.49
0.49
0.47
0.44999999999999996
0.45999999999999996
0.5
0.47
0.49
0.48
0.51
0.49
0.47
0.48
0.5
0.5
0.5
0.49
0.48
0.49
0.47
