sr
0.7
0.74
0.76
0.72
0.74
0.77
0.73
0.72
0.71
0.76
0.75
0.74
0.75
0.74
0.7
0.72
0.72
0.69
0.73
0.73
0.79
0.78
0.74
0.75
0.69
0.75
0.73
0.74
0.76
0.78
