fitness,sum_constraints
25.44798019634182,0
24.335277822558034,0
25.32836072747241,0
24.566960020397296,0
26.662802484510784,0
23.81215460660038,0
24.418875210616562,0
24.253765658064268,0
22.635955134001332,0
25.65970271128167,0
25.147569026385963,0
24.421471268722534,0
25.03104838782384,0
25.605710482761115,0
25.437872767481654,0
25.08519045023405,0
25.58537976245053,0
22.61287937862006,0
25.482668114789526,0
25.304289634188088,0
22.974417324115862,0
25.282034567839972,0
25.29527039767714,0
26.078590766496834,0
23.401860111550867,0
25.848552822169196,0
24.557891816726812,0
22.647675762665095,0
22.076339771342887,0
25.4844197050807,0
25.340861492005082,0
24.88884069554585,0
25.73607351724515,0
24.87887539566412,0
23.173893839153557,0
25.178512402685254,0
25.796934446002588,0
23.91840659986341,0
24.52821133775408,0
25.315608223391518,0
20.480969590970094,0
21.272982858080017,0
26.234548019314865,0
26.44712449585413,0
24.82744732097776,0
25.473638957263425,0
25.147738236225738,0
25.338159396722958,0
36.19730453860931,0
25.052848597743417,0
26.965255373952814,0
29.90781042938725,0
39.33060169910718,0
0.05281965194525631,0
0.0010992987128714807,0
0.029600747276166652,0
0.16729690367690342,0
1.877531482369549,0
2.10463229261145,0
3.0206674779956355,0
0.0,0
31.51055252534627,0
150.54789887700738,0
398.9123243281275,0
828.1511407090499,0
1491.2662351823649,0
2460.05807980774,0
3802.821820362964,0
5595.042253455079,0
7918.683158483967,0
10864.97229929324,0
14532.605836032306,0
19042.451531139446,0
24503.64150238809,0
31034.741342801994,0
38761.03665026484,0
47814.533109292875,0
58333.95656639281,0
70464.75309937668,0
84359.0890809924,0
100175.85123722303,0
118080.6467005881,0
138245.803058774,0
160850.36839889848,0
186080.11134771106,0
214127.5211079997,0
245191.80749147726,0
279478.9009483936,0
317201.45259410853,0
358578.8342328555,0
403861.0,0
453336.5800000001,0
507254.4000000006,0
565868.5000000003,0
629439.8800000001,0
698236.5,0
772533.2800000013,0
852612.1000000008,0
938761.8000000007,0
1031278.1800000009,0
