sr
0.62
0.5900000000000001
0.5900000000000001
0.62
0.6
0.61
0.56
0.5900000000000001
0.64
0.63
0.61
0.61
0.6
0.6
0.61
0.61
0.61
0.6
0.62
0.64
0.6
0.5900000000000001
0.63
0.61
0.63
0.6
0.61
0.63
0.61
0.5900000000000001
