mof
1979.9818780323997
1941.3887893604103
2534.6624503004696
1961.4481664317416
1932.4622596905779
2024.9812650131055
1876.693259914586
2565.7900128623537
1821.6799705743208
1615.2885582491729
1865.7750825992614
2461.507192836468
1711.7581805809996
1542.5255505360706
2030.4426665980434
1825.3818091700055
2478.643781390872
2568.4685678256974
2644.1912776573886
1817.8730551874905
1844.3360274558875
1968.2511455520507
2247.862980939639
2126.887757254244
1321.4827501792147
2555.9973358590414
2208.6050669407987
2021.6668716713327
2028.033927929787
1910.86335114465
