sr
0.48
0.47
0.48
0.48
0.48
0.5
0.45999999999999996
0.45999999999999996
0.48
0.45999999999999996
0.45999999999999996
0.47
0.48
0.48
0.49
0.47
0.49
0.48
0.48
0.43999999999999995
