sr
0.42
0.42
0.43
0.42
0.43
0.44
0.45
0.43
0.42
0.41
0.42
0.44
0.44
0.44
0.44
0.44
0.43
0.43
0.42
0.43
0.44
0.42
0.45
0.42
0.42
0.43
0.42
0.44
0.45
0.43
