fitness,sum_constraints
2.117430028612244e-05,0.0
6.057739007201573e-07,0.0
2.2866285924460287e-07,0.0
2.2866285924460287e-07,0.0
2.2866285924460287e-07,0.0
1.706350206219774e-07,0.0
1.6073741167798648e-07,0.0
3.6818304984563587e-07,0.0
3.6818304984563587e-07,0.0
3.6818304984563587e-07,0.0
14.891407965046476,0.0
52.518306420487946,0.0
90.1483195053882,0.0
167.96142864126705,0.0
226.41323393311546,0.0
105.88383602566013,0.0
54.20790246510938,0.0
25.03048818499633,0.0
52.208662432402775,0.0
94.25875192735276,0.0
44.091023194694806,0.0
122.77453289204557,0.0
168.9234648636069,0.0
168.9234648636069,0.0
89.41485687843812,0.0
158.14862093760019,0.0
229.79549395515733,0.0
114.238213703698,0.0
136.234217649428,0.0
113.24779321157962,0.0
45.513131297510995,0.0
99.28084466386753,0.0
32.132450278099334,0.0
1.2755764089236597e-06,0.0
0.3780970579767354,0.0
3.3714972099435915e-07,0.0
4.10735755553205,0.0
51.93673995605079,0.0
2.486302606826365,0.0
3.528788915717333e-07,0.0
3.528788915717333e-07,0.0
3.1357458776387574e-07,0.0
3.1357458776387574e-07,0.0
3.1357458776387574e-07,0.0
2.46794743734247e-07,0.0
2.46794743734247e-07,0.0
2.46794743734247e-07,0.0
2.3896852383702495e-07,0.0
2.3896852383702495e-07,0.0
1.5655498274740083e-07,0.0
1.5655498274740083e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.403851284292015e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
1.32720997278603e-07,0.0
14.95315222950766,0.0
4.189713048643851e-07,0.0
0.1496770026242841,0.0
1.701794877649448,0.0
19.214470049377887,0.0
33.88777238314778,0.0
57.335697809905646,0.0
40.08435325075519,0.0
53.633384122035984,0.0
21.82895336111613,0.0
9.389030053533642,0.0
3.167997910332818e-07,0.0
2.696781993731948e-07,0.0
2.0079905202545458e-07,0.0
2.0079905202545458e-07,0.0
