sr
0.37
0.38
0.38
0.36
0.37
0.41000000000000003
0.38
0.37
0.27
0.35
0.36
0.33999999999999997
0.38
0.36
0.37
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.37
0.37
0.37
0.37
0.36
0.38
0.37
0.37
