mof
1.2679808174708653
1.336743557695785
1.3619307747432046
1.3303988061054883
1.1569396171816162
1.2649445586467032
1.3117714541215302
1.3259739635507173
1.518527006699206
1.3731382071368354
1.4761841948340815
1.4088394836519098
1.5481874605447044
1.42308228617874
1.4486578476602199
1.4678782226241591
1.2600876902092017
1.3072520746747422
1.4112824398095125
1.5372891781801747
