sr
0.52
0.54
0.45999999999999996
0.56
0.53
0.51
0.5700000000000001
0.53
0.56
0.52
0.54
0.52
0.52
0.55
0.53
0.56
0.52
0.5800000000000001
0.53
0.52
0.54
0.56
0.48
0.55
0.56
0.54
0.53
0.55
0.52
0.55
