0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
253.04913968330024,3646.1912216371347,746.6665060862861,80712.68137309702,668.1143878172163,21448.325479740353,672.0916380738498,9714.47375404639,668.6302611300607,23814.32293606828,668.4693425703035,33.64574750677855,668.6497212000636,266.62490234518714,668.3783892996389,1175.2594178118834,668.2935103037819,1078.341104532306,668.716407089486,593.4485249613816,668.2425121342125,12864.314408603446,668.26243044785,80950.83655493555,682.4714370722741,36301.34654212617,620.753260363827,7503.350559930959,621.8848365514905,4214.36368384187,622.8255240727852,13795.532126405871,621.4427776959853,15373.155501764671,622.0354499993125,84436.65494246143,567.5943599675678,52205.346885101244,567.5602581483637,30230.129384216227,509.66239550596504,99789.55775519961,518.0265715290383,160143.3756169817,479.8214125001059,71796.80290370081,592.1833889917822,122635.15441532814,517.7812902234975,22999.30678186455,546.8010916956033,9738.103231158857,546.7840421203496,6748.0658873307,548.0509105760614,1628.9270611911202,548.3345968760278,678.512774691952,548.8895626090125,12866.471688257347,547.7366327843218,1736.596507759377,546.9312918520964,18944.29649858481,546.876728142073,236.96920101929825,547.3576730771636,3981.0601608068982,548.0831571120333,3438.008606482164,546.8533665577288,6736.399313831477,546.6252441810065,1594.7518762715067,546.5023895173744,13225.24977476199,546.7185985163364,52208.23864092573,519.7223708082633,23916.273069448784,526.0507994870012,27683.47890845658
182.2372154663632,3643.6226994577755,746.6760076690912,80165.349030428,620.9529907620549,21446.899033454843,646.5922578149773,9545.91056639926,645.3494143625104,23537.61074582305,645.2745896650815,61.612954458635585,645.8474306410933,261.4726987787095,645.1156450689753,1136.1432138260527,645.1083911486967,1160.8525242126207,645.586310922238,573.0421319326688,645.1175916134714,12680.724189731814,645.1173659223593,81640.46365369752,645.5512356810516,35167.35937420349,562.2187058195344,7960.977072489595,564.7414254268962,4571.020738253971,564.9006919187332,13289.959341181428,563.2333311982034,16004.220351848973,563.0477963289206,82842.79284709148,516.8010333747785,53114.068207614866,526.6086851868467,30086.38513211717,501.64243582823957,100502.47624980382,507.6777612755046,158799.69867802906,396.98001290708396,70161.24912664872,628.1990516161884,122741.75220658846,513.0067224836846,22640.88374862542,618.4815303230866,10035.826333487306,618.274594314704,6523.080404198109,619.6686058240562,1526.9781019675768,620.2729027483343,620.549333126628,621.1966041750577,13213.616813077782,619.6645709161503,1866.6599103884757,619.4798929355632,19379.43606671035,619.1951339912841,215.7061327709783,619.4263758657754,3811.8653861245384,619.281223955801,3617.6832370167367,619.4729653480465,6989.764035900782,619.022946544959,1719.9645371998627,619.0743245545377,12905.394282887244,618.9599001346114,53660.5170020896,594.0168539928034,23710.07580786905,594.2536426254345,
176.63916909811394,3644.744828013196,746.6117057944252,80496.52340390175,640.9974278054653,21558.620562523538,667.1868800790689,9645.569409085818,666.3945719667274,23701.060154629555,666.2726610614822,51.99503257124812,666.9028413219937,271.67371163143696,666.1864631038424,1166.6517477781786,666.1397438859784,1119.2856481820656,666.2794058149544,592.3356098170236,666.1261079233282,12808.902188831895,666.1268798139586,81395.02272812078,666.5869619859822,35930.129712102425,603.7765109405228,7605.456235909696,604.9261477106427,4293.30310535153,605.1975369674346,13658.834759302448,604.1568054553885,15518.012080410135,604.533665848031,83460.63744204743,538.7204987757686,50992.074444058075,639.9357593272018,31060.01642686562,600.016943490832,98270.04181301902,605.3744790308568,163947.19857363869,508.2561242383358,70487.26242260235,585.0669387248723,119756.10282388353,502.57755511245347,23225.990861497878,632.2079653368921,9934.552641272458,632.0827489295959,6689.6291203650935,633.490035262635,1629.4919122206738,633.913067152947,700.2295755774802,634.5173846186658,13089.042137039329,633.4421952163036,1850.6713491854546,632.9484176008974,19209.59726621176,632.6743546618574,276.6033890079332,633.475591123316,3949.1642279876187,633.6177489871243,3577.542971546371,632.7059442494221,6911.854695513569,632.5605048811473,1706.4549459874866,632.5911656979154,13119.889798690527,632.9984167864206,53131.70765046445,590.9012340529908,23916.071912505602,590.9239635973989,
193.6245412546757,3644.080721996443,746.8078087146258,80778.93442030277,658.36090824607,21559.317460015554,659.9785646797059,9647.38578902166,658.4943309137547,23704.331353699068,658.4724976329112,44.04070607217571,658.736003770495,263.7553370406648,658.1856423084284,1158.6464579027966,658.1713495102099,1111.1810623538174,658.4075907812895,584.4114020528286,658.1666802940058,12800.019229200889,658.1672944897275,81381.33509472742,658.462937514711,36168.03376165099,620.4847944603423,7582.279427446307,622.4782720524405,4278.056365062478,622.5093351897747,13712.078513517423,621.2700889532741,15478.024950330766,621.5129196929686,83550.16967229571,478.91408843632166,51414.93777814024,708.5344763439482,31450.68846075397,662.5924158428172,98228.98731042209,683.6332663582206,164045.24482173505,592.0451812296856,71950.81493131792,626.1064279042865,123489.5716759859,541.6849816699496,23561.36693152317,546.6536761150983,9563.540179606034,546.2603364078459,6968.586917115104,546.9650419148165,1758.7307304722358,547.355526535561,775.5958853891302,547.4518003011971,12649.14732115564,546.9568794454201,1692.0611299882462,546.6225617946003,18691.61889885213,546.5814401181716,306.35710507069535,547.3758638117603,4160.98629896688,547.2725068698094,3355.047801941121,546.7564835344652,6603.055705037671,546.7586523061473,1556.5014244976526,546.6242586231455,13520.035855328784,546.7216925097716,52418.714948496534,555.5675041017307,24233.100519612177,550.7881126611743,
173.18171510707953,3643.434314826032,747.2300495929695,81200.55124089925,708.515565333172,21121.588021692816,709.8607323015547,9914.126192313004,708.817853519855,24145.088568737727,708.6812253256094,12.419887017789108,709.0540365179459,285.09996543864736,708.5511005221027,1234.1928110629146,708.4227369999049,993.3186172686566,708.5273028282415,630.132142274721,708.4190776131588,13111.104876983058,708.4200598143991,80543.36544453079,708.5923965130286,36446.776127290665,582.3090529953172,7743.082397527832,583.4451353421559,4399.9501422005715,583.432140820142,13509.833261695938,583.2821525637868,15704.81743786956,583.2079474022102,83644.72355283798,510.91211408124843,51412.06784608274,644.6262962429995,31618.69676605168,644.4446712376721,97745.62076406617,658.4353232869756,166319.48104197337,648.4859836371766,70429.63149284292,682.4727268044339,125409.56738717493,606.7000306931587,22480.846608275977,608.1512968384966,10229.493418206008,607.7618725406942,6253.304594012822,608.271948039268,1364.0159727510638,609.1601479092375,496.17307312482893,610.4487265089266,13431.35590838337,608.5385225046307,1904.0661215479922,608.196215122429,19659.907655720348,608.0481733072634,123.62934956612719,608.0526646593678,3590.1476392838995,608.0253163706259,3698.9650334912826,607.8201797141576,7130.922273107385,607.8207939345205,1753.3868046125756,607.8187136209731,12556.534145486596,608.0414014455166,53697.78821547723,559.0674262757491,23367.45887635061,559.2667044003447,
189.53043814158463,3644.3132413959042,746.8767969132139,80842.05628825442,665.5241866727068,21504.280764380746,667.2554336306562,9681.557459195312,665.6160581442587,23753.204280246104,665.4322326268664,40.82857224473912,666.5416651966207,267.2095424654206,665.2864404562032,1168.9408426065906,665.264977916453,1096.443720462089,665.6799956061111,591.0156826397192,665.383834185579,12840.967048837429,665.4378186694316,81185.2850908034,674.7082674733787,35547.014012147185,607.8085099473564,7770.392515106306,608.528308370591,4425.227150190826,609.0674530958162,13528.40163193555,608.0802067474225,15733.433510271729,608.7654926499952,82934.42371076201,547.478406954161,52992.05027952478,547.7874410784364,29512.529469557558,514.7837022471122,101363.90877326526,536.6443710934996,160643.0401219583,506.58989633616835,74150.914202566,509.89664555835293,119559.99965275814,415.2372875996042,22706.11294253613,588.4252745572794,9775.761930729499,588.8684746202258,6792.759023987464,589.1721845299717,1672.279970125512,589.5722917125673,721.190606601122,589.615504129076,12901.004110056658,589.1963153540879,1777.2405211946882,588.557108065577,18983.438205438943,588.6745756793689,279.19389718674194,589.4030129853651,4024.938604372092,589.3576453271658,3479.1708670618154,588.91505244429,6780.63106624608,588.9154076520782,1637.6013961588394,588.8338446046821,13269.457904622683,589.1637101064607,52917.5785973118,562.9215858720515,24012.977933497816,563.1595105422726,
193.80325704807265,3644.728810088415,746.7246781977088,80750.42122934671,698.9707595650821,21174.13137173409,699.7022633162525,9861.148856035055,698.9129867562187,23671.021230740007,637.3212245341782,53.652210139698354,638.3149546326383,253.68068803601417,637.411248456118,1128.6276965754312,637.3941457592289,1152.8761402155849,637.6227682705359,565.20295188714,637.2727764332144,12681.004266270376,637.2761458606356,81651.35277643896,637.5893028076289,34956.25731255634,535.8659612015015,7918.87500390002,560.6234448273378,4536.570892434356,560.3877820409878,13309.850964246034,559.4735019330008,15948.842916781252,559.80852703559,82622.99409169621,492.94215747192845,53377.22244129826,511.10921981436013,30132.564978739996,500.62321850443357,99550.21081325771,515.5365678157848,162228.18213566928,466.86286024815473,71792.12546402105,523.5645645986581,122156.89194548366,421.5084770010087,22832.897199620063,482.91505835881446,8635.686924675774,626.4000298203381,8400.643935175802,626.8460644905297,2623.8641027341137,626.501738690728,1441.1392942554057,627.409949241448,11529.384291121412,626.7410184486441,1516.5058958763475,626.4736598513234,17237.500932889467,626.5392505224837,805.2111920575485,626.6893811438985,5332.168542884589,627.0471589453052,2950.8571046697048,626.6966932051808,5887.4493132000225,626.5067362100926,1403.8115792686478,626.4767266696624,15375.965856926954,626.6350318917741,49410.96801648807,554.9644683250784,27102.51483523796,551.8608253241141,
196.88624295408408,3643.1094477490506,746.959512441059,80248.31185745267,597.2110312670973,21892.089942930925,613.1033422825075,9413.297751382524,612.0661648615786,23324.618865793385,611.8310204766886,68.4658439681013,612.1548993588922,242.132479931633,611.6651204516631,1090.5067947890666,611.6573881420784,1211.0947034462251,611.8491243137257,541.728854958392,611.6566610661171,12530.709444894208,611.6589742865023,82090.79832023902,611.8996838378534,35059.00715712407,586.9447341368112,8106.990926778707,587.8573578465487,4693.1953514490615,588.0868582220871,13201.127753196371,587.4255246240971,16192.170641278433,587.7215618200062,82583.77206153025,553.4969086992893,53653.27205123411,561.5213321009405,29904.92821708364,509.75108239244605,100141.23930458234,555.4614531601585,162676.50042919716,518.7368958099073,72899.97612519993,546.8214314642652,120629.93592897237,467.96899408856723,23549.581969707106,584.5658041485613,9557.374008837422,584.6145118133015,7079.597988286553,584.7093709648673,1838.142940064229,585.0598455868571,844.4290637633993,585.1775818445212,12627.99408700227,585.0627213775947,1717.270530174279,584.6602467113387,18652.067172023566,584.7172980599153,366.3214685075428,585.122450173031,4256.481099765698,585.0771477061702,3369.456612667554,585.0994141826113,6603.67239341016,584.8689242426219,1582.8277699994364,584.7863743892301,13648.702015620898,584.9126865192666,51993.42984043513,529.2060443825513,24836.248848583607,529.2106472064469,
181.94658114173123,3645.466837645625,746.8358179768343,80827.81091767986,686.2436916982115,21213.902028307843,688.0061892392926,9838.66534534118,686.9028725771167,24020.329798518058,686.9115513756876,10.870589075544899,687.3407254358448,270.1188585629777,686.1529246780397,1205.4197828255667,686.1635372400865,1012.2268257234308,686.6561709556511,609.0473484615512,686.1516456951585,13014.685989118365,686.16608271569,80642.59192397709,670.7097288335754,35894.670720830094,607.7608016049741,7527.527458585815,609.194932029355,4231.738071276084,609.3951097451069,13732.180922426074,608.2524378080284,15408.059753776726,608.5474609152095,84152.17969281557,541.5617098582696,52298.41838471568,563.3223067782478,30522.673051459078,498.3696777221932,98641.06931399016,558.3836711534069,158864.6971233451,478.9558804867424,71016.84154444897,625.379961534316,123343.31298002765,576.4777918517361,23439.837219932717,578.6937668844855,9713.759987849726,578.3321894375933,6854.102667743238,578.9972091347713,1704.2456837151512,579.3555383361456,742.753781061297,580.7431752732546,12831.095970234812,579.6871396309014,1754.2687216719655,578.9944721688383,18900.30264093341,578.7705554915642,291.84860924807083,578.7135670664165,4074.628800456525,578.9545577517031,3440.304868156457,578.5928767377295,6723.037458286523,578.5934963873947,1614.103365868057,578.6292758708362,13355.781186091777,579.6881926978115,52366.74018414092,491.20075193222567,24689.543700998824,493.293800187756,
209.06522243359888,3643.5902124303702,746.9244819378315,80671.15421017879,676.239589693455,21335.06322300543,677.1198845441304,9764.02007558606,676.3299248927203,23904.142655981726,676.2648487303694,21.26198103897019,677.3297678156856,267.4244679333945,676.3177187446593,1189.2865218203137,676.2023816623748,1045.7842482309845,676.5183459544505,600.2099896545026,676.2279701483958,12938.52932470831,676.2085496864743,80814.43474672682,683.6105870369399,35939.18856507376,634.4705645203269,7755.403187350316,635.3270199285166,4420.398472806555,635.6953906484495,13582.354989495836,634.9855944475355,15712.151515475847,635.5293806396489,82133.04334938488,508.1629840653037,52742.082723546366,693.0018100142566,30824.84064036056,674.9735864829223,99658.56844177605,659.6931057306235,162279.27919638352,601.7212197118704,74011.59703782473,601.7935838289643,122068.8790300137,585.5671392369399,23806.634101295258,585.8489918733783,9471.817545844116,585.744041708786,7198.759275719949,586.0060877090123,1906.260128401218,586.1216126139011,895.4721710404943,586.0592948226817,12519.959716159277,585.7757792141091,1695.9179237568321,585.579612842471,18512.797847453534,585.5946865470598,403.1915853764717,585.5902915935435,4351.122133583096,585.958767045847,3327.13975457118,585.5865883940312,6531.753261043586,585.6986242890745,1563.1666442527253,585.76527057219,13802.812318185352,585.986059338746,51933.083263647364,561.9720361752981,24247.391988746716,573.9602196946274,
