0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
490.18619748462356,225.2793011727933,173.27962446860658,151.80631723004112,131.73006684008948,122.92814445336762,118.98258508588103,105.63907099515745,105.63907099515745,105.63907099515745,101.24040693586315,87.58721335972066,87.58721335972066,99.51802127985721,140.9380169235105,136.97850282668895,145.63094114944187,181.35899028282861,172.98506309972254,166.59586365890425,139.20868864142656,135.95879771795938,115.75111998246808,115.75111998246808,115.75111998246808,108.54645918049113,106.49549978657353,103.6467091307288,75.92036263829416,75.71410292016765,72.98689172636932,72.98689172636932,72.98689172636932,72.81895520278408,72.81895520278408,72.81895520278408,72.81895520278408,71.30981588013657,65.89513607010463,75.92036263829416,78.64657726817285,134.57215802737576,123.90143215673788,130.47808698433445,111.35194055358272,111.35194055358272,105.833607933363,104.06204048529966,85.44740033617308,72.52212911349142,72.52212911349142,66.85654911249367,64.06075555118974,61.364617159314946,56.59240278285836,52.57887253766654,52.57887253766654,48.13311580935937,40.40892565165967,40.40892565165967,37.4158137690697,37.4158137690697,37.4158137690697,32.99230734243696,40.41169955465409,40.41169955465409,81.38285057484364,100.95843316811431,78.9263600957324,57.63346146274756,73.67926431399337,42.026075587870366,26.57882330473018,20.25589969402398,18.062347705761,17.917558546744146,17.90965936624559,17.90927818415031,17.90926353884788
199.88624913449945,163.7828423266253,125.79867437284568,124.79726770216595,124.79726770216595,105.35051211830088,105.35051211830088,105.35051211830088,105.35051211830088,105.35051211830088,99.4740597694967,98.63107595043968,89.73342618539394,125.56753044566966,147.3709549858509,139.23856356206764,172.91505906430018,178.78798867577024,150.63389185619738,135.5192757211901,117.12051088330108,100.11144315182159,97.80380742365128,86.76088021465742,75.03416776024221,68.4865631126693,64.49364371957154,53.312437671240446,49.25999545979906,49.25999545979906,48.56757673087421,35.85916522664553,35.85916522664553,34.729950571959534,30.703616100152544,28.595073921439223,22.120061924251274,20.76169161096118,13.335034148962109,31.753240756964544,54.70611331341519,65.35087724443204,53.56633319576264,68.77921721413222,60.768986179618025,60.69550411757018,60.69227846356668,60.692184897939825,60.69217873060282,60.69217839396464,60.69217837037735,60.69217836960382,60.69217836955926,60.69217836955744,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369557325,60.692178369671836,60.69217837483859,60.69217887768727,60.69217837699205,60.69219384916278,60.692178466199096,60.6921783717311,60.692178369742436,60.69217836956719,60.69217836955761,60.69217836955738,60.692178369557354,60.692178369557354
220.90984636142719,197.6281225290018,140.77577780303304,140.09019760620296,140.09019760620296,139.0412950362783,121.93284150583881,116.29819637721934,114.15204178217499,97.51583104174597,97.51583104174597,90.58162179619632,90.08948351958537,158.10322061964158,151.89441494888243,151.89441494888243,162.13936165405656,179.02239617256822,179.02239617256822,175.5384960712127,156.487869963687,142.11122036763817,141.06093281530377,112.93773240967735,108.24917330489131,81.63167448977708,81.63167448977708,81.63167448977708,73.42453998078568,73.42453998078568,64.15270921955351,64.15270921955351,64.15270921955351,64.15270921955351,57.191878718882975,57.191878718882975,50.64066098640751,50.64066098640751,44.45181587105779,59.966436221562816,104.34746311244629,104.59675634177691,104.59675634177691,111.61344123567596,97.00282983815632,93.77737275738065,85.03561731382825,73.1959382643073,56.77648846768054,54.788405246279325,47.214527991670565,42.53284662183404,34.15194441184974,31.51213229127319,24.5951489146085,18.109440839347428,13.818726095928923,12.975005148331434,12.936702264352562,12.934608497254203,12.934476774428276,12.934468078635462,12.934467759047777,12.934467743558343,12.934470632907392,12.935299004315652,13.077975277671385,18.719594944102198,51.18655969976382,67.83066723344857,97.19489848512589,77.39480865908399,76.64183675186894,76.61404203316667,76.61144864087098,76.61131440348566,76.61130546951696,76.6113051136146,
233.36055198175183,165.64834750905734,157.7415522052828,143.12373105190548,131.45469092304904,118.04199895112819,116.0973584232519,108.43760044893062,108.43760044893062,90.2818300932289,90.2818300932289,90.2818300932289,90.2818300932289,113.86959050841887,113.86959050841887,113.86959050841887,136.17583464599514,198.67640964164798,175.65257292654323,163.70198206184332,141.2091233700444,135.74299073117234,123.78674819119803,105.20261153985314,101.9050344321854,92.49633967923441,92.49633967923441,83.3471079410754,77.7986649654166,75.2371959521515,75.2371959521515,71.33042264335117,61.21381332575447,61.21381332575447,59.4819010761974,58.05860098675606,56.15734894703425,56.15092479428816,48.824035278648864,48.824035278648864,58.99816425934418,83.2045186832949,69.38542333718698,78.26684354025261,57.47851015979404,57.47851015979404,44.901610593796335,34.362390950518375,29.285614440124846,19.832683875572684,18.023275988779346,17.917548441221754,17.909690644707496,17.909283904503866,17.909258790150375,17.909258043073862,17.909257992069797,17.909257989979437,17.909257989869843,17.90925798986052,17.909257989860237,17.90925798986018,17.90925798986018,17.90925798986018,17.90925798986018,17.90925798986018,17.90925799020914,17.90925803999886,17.90927244774548,17.910090460454796,17.98472462040968,41.12236438517317,45.17573263036613,18.00132182624901,17.913220947129503,17.909536133984204,17.909268623533023,17.9092585437798,
197.24570290238228,197.24570290238228,162.7153753471203,143.8409667458646,113.22155187223399,113.22155187223399,108.54936246086393,96.77981544113786,88.58950911148159,88.58950911148159,87.53965750900403,76.73360151201643,76.73360151201643,91.92522893160606,95.4217720738599,95.4217720738599,158.25373404280265,202.91062807474373,169.6806311906053,160.8829617023944,147.8942104670433,134.9642456989355,111.99356028252768,111.99356028252768,102.45521401725296,88.50763620804682,88.2721471954716,71.9275176632822,71.9275176632822,71.9275176632822,71.9275176632822,69.50296926333743,56.3685135560595,56.3685135560595,56.3685135560595,56.3685135560595,56.3685135560595,56.3685135560595,46.60859810587226,58.995495378494695,74.53222437313693,108.90558020532168,106.29309870182391,121.11210467741967,78.92105062882987,78.64104579366597,75.22166157794422,55.71894593893137,54.651568605680865,54.472327146331,50.94465824744836,42.72879945994487,42.217031742211304,41.99998092252139,38.0105091496236,33.91721995332966,27.627101798371825,22.052183309573138,17.513610701085327,12.393012399821487,11.958578309946859,11.940236296264345,11.939552443886441,11.939510383760194,11.960483226794452,21.056181332272672,132.1657075348447,118.96031740646944,86.78884477360171,52.5501708529315,84.79015745797432,47.56387514981145,33.13189613881451,26.86477771972841,25.912641242601183,25.872570981834485,25.869075969228902,25.86892327906844,
191.4980101093454,182.2731006925398,143.48075707880233,125.93941059240186,125.93941059240186,114.9671162159799,108.00152995759979,102.99453057824664,95.37788196812849,86.29108571945287,86.29108571945287,77.01226315560345,77.01226315560345,101.4258400672687,128.80467909487592,128.32989737523684,145.46543837482707,166.40579106542617,149.52574745971552,145.84821627304362,122.55415986329385,119.72783057752943,106.98579812943092,99.15447174110065,89.36145089475514,83.1211514887564,77.12181706222873,74.11927795470027,65.98054347978677,63.97564412103489,55.483488922525964,50.5079087462351,50.5079087462351,50.5079087462351,50.5079087462351,45.59121412996052,40.38160563736932,40.38160563736932,36.86778250830616,38.6857879451328,38.6857879451328,87.96614505613437,82.35137492217348,86.54470717553306,80.27898224547408,64.87005686438823,61.56878842979029,44.74624897101771,32.920774421654016,26.785883448250274,25.20213342620326,19.768389093590258,15.123905001987339,14.931859132420641,14.92484566452822,14.924410142704403,14.92438661266931,14.924385922297574,14.924385859549261,14.924385856528033,14.924385856403774,14.924385856399624,14.924385856399454,14.924385856399454,14.924385858331561,14.924385856403376,14.924385893528381,14.924387123865472,14.92504343446086,15.391228639712722,29.54868419092338,54.363020739552894,32.0277099429108,31.84614652935022,31.839010270370864,31.838645428913992,31.838630296559074,31.838629369422847,
251.93447689476048,179.85313472382128,152.03373642944075,152.03373642944075,148.9423463465836,133.27917454644708,130.6320248932,115.61623384161507,115.61623384161507,108.27936713647892,108.27936713647892,108.27936713647892,100.68537156609216,117.80645613068535,117.80645613068535,117.80645613068535,158.88666507015222,179.7739354203476,179.7739354203476,160.7015396399604,138.41715971577494,123.11298751514019,112.57047723733072,105.3791323240822,91.90489187893868,90.13108232825766,68.0201929486687,68.0201929486687,63.24460348892552,55.93634718946359,55.93634718946359,50.8431202317301,49.15893624231475,43.95141284631586,43.95141284631586,38.811217373790384,38.35326666481609,35.29453832291426,32.95031220729663,39.52093174468956,66.77631161268721,80.10333401725774,70.25692909292454,77.75599599692859,77.25184863101055,69.89132168877723,65.48892034044931,49.95817773814338,45.336223683229605,35.448077644242744,24.71589604532835,21.16449198582154,15.993628403209357,14.978989757187605,14.927347677998739,14.924574848998816,14.924383672671354,14.924376186972836,14.92437579698418,14.924375781542153,14.924375780812568,14.924375780764876,14.924375780761352,14.924375780761181,14.924375780937623,14.92437596439072,14.924413785019112,14.92684658679525,15.124833479844654,39.64047884940459,149.67437602828673,48.308242576799586,25.821743893305836,22.021166665491137,21.892592986587545,21.889375437256263,21.889095999113977,21.889084724612985,
218.9250223822653,161.18702586486063,136.7255222689806,126.22114837405195,121.66528179380475,119.58144730559212,110.43460602827551,110.2450682644288,100.17162143351507,100.17162143351507,97.9069423987728,97.9069423987728,86.64640165482712,97.93513605024762,100.81489710932743,100.81489710932743,172.65123679791827,176.2395689259456,162.1381288862725,161.74172052836644,138.04881653798935,121.5482179724348,121.5482179724348,90.51397748363152,76.91642992635974,76.91642992635974,76.91642992635974,76.91642992635974,76.91642992635974,62.51606591037327,62.51606591037327,62.49672418008592,58.57196729667652,58.57196729667652,58.57196729667652,45.6769831304602,45.6769831304602,45.6769831304602,45.6769831304602,51.63658937735272,57.73713038046867,89.2867289331605,81.70803504125303,73.75510645475606,73.75510645475606,66.00374623569229,56.070844178250184,50.351721820358506,46.52439314568795,35.023360586444255,33.39147943793199,27.153635336339562,25.963598929165812,17.959491676011737,14.198230570549413,13.00097852922238,12.937575341548268,12.934641054363738,12.934473602669357,12.934468050227963,12.934467761769668,12.934467742957565,12.934467742250263,12.93446774221428,12.934467750176225,12.934469275728475,12.934525361036492,12.9392533505453,13.209337574595054,34.04563718415318,152.50628453124284,38.8681017670188,29.275978599790506,28.878865480791887,28.854790958574085,28.85380994959104,28.853774047626757,28.853772394892246,
256.98882131691215,175.03192337638666,174.93823714381801,154.0837217334539,142.03162012206255,130.9790496917558,125.36800257807428,118.9442208140571,114.73367948326757,113.66792961704249,109.24591196156487,107.53044147690645,103.96731259683031,138.5053907662387,105.84694935224584,105.84694935224584,146.71431741998973,145.16211684314857,145.16211684314857,145.16211684314857,130.37607972262964,113.46290782044346,104.11638731739467,99.24615638014157,71.9162491952915,71.9162491952915,71.9162491952915,66.48689717154514,56.37200070341407,56.37200070341407,48.54776996254142,43.01587975481948,42.03847800114164,34.517097070009015,32.39742772482913,32.11195739741015,28.114689168039945,25.37054933205394,20.791623310827276,39.23832046991015,40.257273396038215,52.08083460991929,45.842388191344185,64.93786577660441,53.32745750909197,52.75399341245429,52.733739684139664,52.73272987087708,52.73267632262244,52.732673590681856,52.73267345222686,52.73267344378448,52.73267344347775,52.732673443465956,52.73267344346533,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.7326734434653,52.73267344358274,52.732673461709396,52.732679405662594,52.732673446790415,52.732690984674775,52.73267353014407,52.73267344804975,52.73267344365763,52.732673443474766,52.732673443465615,52.73267344346533,52.7326734434653,52.7326734434653
235.31557759995962,185.6660688461913,170.7084426854738,141.9663923051353,128.9816193782024,119.56062765177413,119.38435533875364,102.24155968711491,91.74822000548434,89.78752540247606,70.49202959869751,70.49202959869751,70.49202959869751,95.0774038996002,89.11592669908757,89.11592669908757,152.13856626601418,181.15585063111436,145.51973748842715,145.51973748842715,118.26145466064497,115.35064277312699,101.79938723548025,82.49321716543392,68.57732563338811,68.57732563338811,66.1474775123475,62.16599002566008,57.10464361631546,52.47270050472639,52.47270050472639,46.85654419833293,46.85654419833293,42.595778463549834,40.14998264537087,40.14998264537087,33.47400632270961,33.47400632270961,29.702166710431925,77.07096936749281,94.20268912945332,94.20268912945332,93.5393247743973,111.18777586555626,94.34238849092989,78.28519325968009,66.68787997840909,63.70480919945834,54.203140856015665,50.37382925746661,40.59318608488661,35.706967124051914,33.44421518085397,29.88828890002162,26.439244459224142,20.1512384138411,14.674722516184488,10.390113930935229,9.971184578546286,9.950563431396233,9.94964879863511,9.949592998327205,9.949590643215686,9.949590573916623,9.949603174663139,9.951979958838251,13.758112661803693,65.36993599346096,158.4993274572683,84.36093230790286,124.99666940267616,85.12929566425689,79.93172359896226,79.61239509315493,79.59694934229137,79.59631503491573,79.59629077053901,79.59628931009814,79.5962892611478
