sr
0.4
0.39
0.38
0.41000000000000003
0.37
0.39
0.39
0.38
0.38
0.38
0.4
0.39
0.38
0.35
0.37
0.39
0.38
0.39
0.38
0.38
0.39
0.36
0.37
0.4
0.39
0.39
0.4
0.39
0.4
0.36
