0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2.405660424310667e-09,5.628593326220889e-20,8.250190023199913e-31,6.915933490843821e-42,1.1728236493041862e-52,2.5511364564352627e-63,4.9185142365891944e-74,8.590528089904179e-85,2.457872029814134e-96,1.0292866138151066e-106,1.0929333790541783e-117,5.4451382846425445e-129,1.3113106614404707e-139,1.8094239274087146e-103,1.8262675420614994e-65,4.5236244586079636e-30,1.0119744116481555e-16,1.7328341987149673e-06,84.26727942516106,43.60112922388495,29.367113386257515,25.122207996437226,19.890658619783654,7.673973738846104,3.4780336989606324,0.6911911112810394,1.6559993486279938e-11,3.2571268921633446e-22,5.1599552737377746e-33,6.978606609484678e-44,1.7463569566076764e-54,4.603173279354675e-65,4.8832790566544754e-76,2.6050193934047595e-87,1.9073439209388224e-98,2.824299070627131e-109,1.9469423781073333e-120,1.2957806678383214e-131,1.453556250225332e-95,7.85655019066961e-61,4.380224437650957e-26,1.2368672808572718e-12,9.1480686806608,48.11414468733336,36.22765467400324,32.52414614650187,26.92336518008615,9.681330940987278,1.3250515186020644,1.7421709738963855,0.2614736983965501,1.7970865492098842e-12,2.967367691270491e-23,1.3670583727677946e-34,1.0545096032900591e-45,2.4445988152434338e-56,6.914548734179175e-67,1.0691518960414176e-77,1.3884923353826265e-88,1.4930762316565017e-99,3.6880372421984544e-110,8.821091152615939e-121,1.7937812685988415e-131,8.488119284983619e-92,
4.1587721964399995e-09,8.746802490285284e-20,1.7742205778709782e-30,1.070227414867156e-40,9.722520917402529e-52,5.97990989689211e-63,2.8099624789441752e-74,5.604899398128899e-85,1.334458655385818e-95,3.595734517072753e-106,1.2827840518226855e-116,8.376227166878443e-128,1.3528756390110862e-138,2.793633584824548e-102,1.0969560834627962e-65,9.92650857396433e-33,1.0156215667842231e-16,0.012975456863320056,86.41857713285366,40.784977594535306,26.824538014517586,22.858775841739384,19.778339947132213,7.534379602504963,3.4962565739602085,0.671513205286024,9.1519783491287e-12,8.428040305323734e-23,1.894377399266264e-33,2.0926467257032802e-44,5.8347736359897244e-55,1.66232027409195e-65,3.663812706173175e-76,2.2029359454523866e-87,2.6845073649087375e-98,2.571189261080412e-109,8.504902881418993e-120,1.6900852752761349e-130,2.6393591901391288e-92,1.0774942075983105e-57,2.6617620139154413e-28,5.013581089271068e-16,0.18276215330903256,37.05945888143129,25.68135203589319,24.059960419259447,22.293391854786766,8.933723782960573,1.25974005363213,1.6797284628216527,0.26279565821683254,2.8291009693850914e-12,8.521966830452436e-23,5.169458249127347e-34,2.5535932094681313e-45,7.688950030830268e-56,2.5688852173765294e-67,5.092195740932364e-78,1.0684001320123433e-88,2.574188242264947e-99,7.275633467871681e-110,9.584636275261894e-121,4.989700160036792e-132,4.1078735742574204e-94,9.242564140306205e-60
1.068043611625179e-08,4.922283086596901e-19,5.406178068969933e-30,2.340549475092686e-40,2.6407215548658964e-51,4.932418740417322e-62,9.342395393198703e-73,7.771148130264702e-84,2.766689593799784e-94,3.6798042564703544e-105,6.843699835878933e-116,1.5580660960302366e-126,4.0579975005078405e-137,6.212365821194801e-98,6.048185367102845e-61,4.673097226400765e-27,1.8655787416876692e-17,0.0004206604671887847,103.14788996782433,52.14505586667971,41.115951816319665,38.5327337063956,36.2002716382626,27.97499833815213,25.79552928326122,25.000000000016538,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,32.728559887224336,32.41517317151972,36.40592306229205,35.70737287043313,39.991415494585475,38.540177593034244,37.76073760680722,37.107094426049485,28.684364490447756,25.021589152692073,25.107486964700716,25.000000000002466,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,38.032219741827284
7.847054330047666e-09,3.3766719595255955e-19,6.2191337643578386e-30,2.0793278716329103e-40,1.1213507578521017e-50,2.6254998140282355e-61,4.531864671015799e-72,3.807009774720992e-83,4.272670219958264e-94,7.97359884230139e-105,1.0551811752768372e-115,1.2239579147074635e-126,1.355274405879206e-137,2.2150875744418288e-97,3.7597209745189175e-65,7.88156725128192e-33,1.1264863621721592e-16,0.012334589550348291,68.6366829702372,46.777071059550536,27.48930535573601,22.914812251509453,19.866212430734336,8.284305186879605,3.869146556516554,0.6916422747271261,1.4088506323960137e-11,2.235199260365067e-22,3.6222910816230795e-33,4.0958809589165554e-44,5.3298601361671305e-55,1.5927070164924043e-65,6.68861384949895e-77,1.7899524360800615e-87,6.592323591193957e-98,5.222230584801509e-109,5.937951603798255e-120,1.5827772067465725e-130,2.6754895243210577e-94,3.239041272023176e-53,4.3511167370370304e-29,1.742395774290579e-17,0.002152612131622286,58.25643805016467,44.61419872875232,41.20155423443242,39.62006001443482,29.07050713100783,25.0220670706586,25.106359465706024,25.00000000000182,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,36.496435077506106
2.228097120045453e-09,7.553136203509313e-20,1.4692997086046236e-30,3.590854697574733e-41,1.118035681438179e-51,1.013201514824726e-62,5.917337928608195e-74,1.547931467147561e-85,2.6447749205146783e-96,5.928282105340699e-107,1.4574100434138218e-117,3.2250697987591716e-128,6.462254806453842e-139,3.8241019729781764e-100,1.351849458340697e-65,1.4484198239170628e-27,6.64267316660813e-17,0.0038473057645424294,74.34793409636701,52.61018992522035,27.977877345097895,19.740007130890064,17.035752587751265,6.971905955221747,3.226882901207691,0.6460436308954141,5.523869716843808e-12,7.329137229778212e-23,9.465405762182808e-34,8.1381565068002e-45,9.438546311736462e-56,4.016727587313606e-66,5.2826283772206674e-77,4.6993676526913793e-88,1.5300400746949693e-98,9.480374850074571e-110,6.818886543472491e-121,1.635134471237269e-131,1.952605688022011e-93,8.355818021626504e-59,6.067756646205413e-28,5.474402009597801e-14,0.6700029156139423,46.47886294963539,30.196564420909066,25.37983908805344,21.726914973784208,8.050819746859885,1.1679409241931733,1.5775600424039307,0.26399441190725575,1.2056833122454778e-11,1.7971824953672497e-22,1.813751865145886e-33,1.5880287294167543e-44,4.27076942370799e-55,2.3763833168168395e-66,1.7781285660917465e-77,4.7613035656717093e-88,6.660935383181608e-99,4.3155112199650066e-110,3.13798578271866e-121,1.15381465571151e-131,2.976325611396764e-93,
1.3189354607163811e-08,1.4759108434991102e-19,2.7386430803110196e-30,9.392368765251155e-41,1.3223147806477765e-51,1.0206637536609792e-61,4.2809104218604884e-73,8.52378668605473e-84,8.443074360566649e-95,1.2294714573702886e-105,2.96717749286321e-116,5.148746697667979e-127,1.7713032401429977e-137,4.273408739202533e-101,4.147020000303651e-65,5.882675739681174e-32,1.471644658583237e-17,2.2558196209625654e-06,90.36355661506268,47.96634478681971,26.48317823979172,21.020289419137757,18.2378202159784,7.266209462761439,3.3172793637489826,0.6456276212167883,8.139573413486088e-11,9.305545462861309e-22,3.5471674520720355e-33,9.550758512483953e-44,7.472269238926342e-55,1.6680248579014864e-65,1.1557121580118543e-76,1.3170139154343399e-87,1.6524505298814665e-98,4.763806128118671e-109,5.739200863895964e-120,1.1284698429842002e-130,1.2185353854076585e-95,3.450004003984167e-61,1.9870335316450696e-26,1.0316542631749434e-15,0.01752775631534967,43.79797328717741,23.584186571126992,21.852492663698143,20.80192360563751,8.075421336584379,1.135178634040762,1.5266225018096289,0.25460979768533415,7.592657167898879e-12,2.3443496764519235e-22,1.9146821573224392e-32,2.9921032308469063e-43,4.877925275098297e-54,1.7256900517795043e-64,9.190926137243452e-76,3.975170988864384e-86,6.308334978104478e-97,3.844163976309075e-108,1.510705902012521e-118,9.237856505543664e-130,1.3634353590382122e-90,3.180526205637415e-57
6.984502400996641e-09,7.320290024962665e-20,2.213789454173394e-30,2.155502677694696e-41,7.013361841042615e-52,1.04443182052031e-62,1.4469564063970366e-73,1.1103416264926088e-84,1.0690194537508046e-95,7.832361586882204e-107,1.6506479057317797e-118,2.6140736535140503e-129,7.051525223121283e-140,6.082594452341954e-101,7.747673761694749e-66,7.582258133222849e-32,2.5119466706176746e-17,0.0008164637191559104,73.12699110399969,40.74689570012987,24.327469915996435,19.51747612223379,16.33831421814024,6.651089638375641,3.224535014366634,0.6471392515858443,1.0314586191720503e-11,2.4406771794832905e-22,7.205111431785438e-33,1.776880385497144e-43,2.832212300878688e-54,3.458914631474583e-65,4.4934718555300425e-76,1.4178575906711986e-86,3.756927652430844e-97,2.717939588157661e-108,2.2561737247358396e-119,7.583667322417043e-130,1.9867983442647233e-94,3.0049534381563072e-61,5.087029241280644e-28,5.215377454880461e-14,0.12423498414916345,42.19156619045967,31.270999466129364,24.05057251837696,21.058089927972283,8.322993562656398,1.1724132051112681,1.5741840261537796,0.2563759224684467,8.133293302550566e-12,3.6744927212030566e-22,4.872219805417132e-33,4.877456035173913e-44,6.064716791208363e-55,3.229786147802791e-66,1.884748535414234e-77,2.025253049429528e-88,8.556209115076314e-99,1.2233769753750526e-109,2.3477240046521422e-120,4.7931912119990295e-132,1.0448901056606738e-92,
3.5297417797918316e-09,1.8238671388520137e-19,1.0952238417262905e-30,3.0158829639330774e-41,8.321982206503852e-52,4.63095911049382e-62,4.563499288093456e-73,4.0346378766788697e-84,1.2101371806443376e-94,2.3719961843651884e-105,2.1733224091090794e-116,1.875085324980291e-127,2.0259944334131557e-138,1.640110620234373e-98,5.966698365100775e-67,2.1072343825252874e-30,2.4008683139509036e-17,0.0025294685084494262,68.25527869686273,44.7671297888539,28.26889629160773,23.571760919772164,19.741553516139653,7.366885411537577,3.3450649942347668,0.6484149965977497,2.168297290986305e-11,2.0714152038577681e-22,1.2565209757549189e-33,4.884463139571295e-44,5.649109898544042e-55,1.2232251924645047e-65,2.924739079431079e-76,3.238161981578872e-87,6.740836610612333e-98,3.687616755752231e-109,8.6243227322576e-120,4.610020502313626e-131,2.2873865257794957e-93,2.5035236900031395e-53,3.375717814697677e-27,5.54897881130403e-15,0.7590969509040025,42.2385680782753,33.56843363909113,27.686077975117527,24.06005618428453,9.413870137914211,1.1934616652811256,1.5731759466137754,0.25838490257810265,4.035640150915747e-12,7.916584036154557e-23,1.2303295938983757e-33,7.530772257442348e-45,2.122135839870878e-55,5.791348518363482e-66,2.80055648223191e-77,5.795249034039535e-88,7.593948947817202e-99,1.306731011322257e-109,1.1658600338617456e-120,8.303398335017992e-132,1.3051083046503948e-93,
2.644274947035065e-09,2.162067747840738e-20,1.6050043950406702e-31,3.637372123496013e-42,4.618320612716049e-53,1.5728071039545437e-63,5.059231465879387e-74,1.354910199190139e-84,4.3355752701968176e-95,8.260607578956695e-106,7.64375499120398e-117,9.796749451361912e-128,1.8082933362227364e-138,5.3764490596095326e-101,5.227677490063388e-67,1.8338217084919276e-33,7.910899113217802e-17,0.02903756553110969,77.3238401249248,68.90202328039493,59.70958474453948,57.20420947202335,55.54397053854886,50.62325182132252,50.00000000000159,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.21795104466434,52.88963115687158,55.941909059784535,55.661501889769944,58.949702159041664,57.830848219337874,57.23117505007905,56.739417031763836,50.97573967756831,50.000000000002466,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,
5.368750857133306e-09,1.0051915261152015e-19,6.6132938946270554e-31,1.31305609865515e-41,3.714155882896467e-52,6.235084280609944e-63,2.2644623478639394e-73,5.749905696523727e-84,5.9688366013696476e-95,1.5163711072596522e-105,4.3528780124874776e-116,6.47975676725722e-127,7.729701352299936e-138,4.879581225548248e-98,4.0946735837990495e-64,7.294241728620041e-29,3.0032121129895796e-18,0.023287828760481622,67.03644004262969,42.22748910258889,27.033737183623185,22.84484476550792,19.071727063984934,7.2941259820565705,3.326461396608475,0.6656419016871997,5.773260713656522e-12,7.709847599161589e-23,1.4966876307589808e-33,4.4445454016099047e-44,7.600558188378793e-55,1.6578108664410452e-65,1.0944505582303212e-76,1.1915341679755106e-87,2.333298010961489e-98,2.503255568058651e-109,1.7101123064233112e-120,1.8181541774544592e-131,6.41662929667407e-94,2.8495922889960894e-58,3.1639940471153542e-25,1.6332870865324573e-15,0.02565305032479381,55.66942324364619,44.71341770896712,40.5176322427413,22.43671005494371,8.326232112445526,1.1606932459795154,1.5276327133790153,0.2536013709224939,3.6190282582440676e-11,2.5340719535978183e-22,6.34631301971947e-33,5.470015844113501e-43,5.514377290792272e-54,3.97818515821958e-65,5.490769087688148e-76,7.072597035386286e-87,2.2512938500063286e-98,5.074152259071844e-109,5.5206428462905554e-120,1.6050900055794069e-130,1.0141910664374493e-91,1.1454224279754368e-56
2.3120605428330306e-09,2.907350475300278e-20,6.712262664267787e-31,8.476749571267453e-42,1.364609898019183e-52,2.270370139065484e-64,3.542399543943543e-75,2.1929090777956037e-86,1.663677796190569e-97,8.3323292860849005e-109,2.832136967182274e-119,3.5924204913438393e-130,4.0270111090860116e-141,7.568527154502018e-103,5.271369832821586e-70,2.984821643860751e-35,1.0163097983300577e-16,0.007813927807863778,101.13625028820023,62.99723245140553,45.67865812190306,40.2628729189192,37.02856264447314,28.34975241640442,25.887847041808957,25.000000000006853,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,34.127915476016376,32.60360653805497,37.15093616733203,36.52996499407553,40.65235230648652,38.73436959635594,37.908532325080486,37.21439099595586,28.6143938802767,25.02184808053,25.106176300132027,25.00000000000049,25.000000000000004,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,36.44706196045712
7.236585019147957e-09,5.3030303595258637e-20,7.2742190429397455e-31,1.7468943725502259e-41,6.745735894316256e-53,7.905942386316606e-64,3.1635207447368697e-75,2.074013351908033e-86,2.40961700519849e-97,2.8944590834968175e-108,3.305570943158958e-119,5.794739316544024e-130,1.4095017227779682e-140,1.2783809861033762e-104,1.6371140648131723e-67,1.8999977202274823e-34,8.653081177333895e-17,0.0006942164368615725,56.43275998649285,46.684213032476784,30.959739724357004,24.867408662833444,21.229460310046928,8.12974723442925,3.700746989483925,0.6935449994247719,4.259970005441703e-11,2.692815276296414e-22,2.29550264798042e-33,2.1193085482528409e-44,1.9410603873727335e-55,7.51367950256614e-67,3.484071235264642e-78,2.8109840002382027e-89,3.487499832464261e-100,1.9145223506522975e-111,1.0971611748369024e-121,1.1323049951283594e-132,2.456572734397028e-91,1.93299234935701e-55,1.6682742005633377e-27,7.758500951539202e-16,0.07258265387235653,50.07279120119344,45.091153322471584,43.5269749521389,41.69112823775569,28.931746061790285,25.022279588975625,25.109802490068667,25.000000000007155,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,35.099072931569246
