0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
120.69015742928559,87.30936420910953,80.0909854448469,73.70496222253342,62.508148663436515,62.04176139118704,56.206487695442746,58.48728739095546,53.63122620887941,48.85104243442649,50.822752363851976,44.732752017792535,40.04618761803158,32.271514892578125,23.68346168177942,15.427139526301517,18.5062255859375,22.18756103515625,26.465904390056664,31.3411865234375,36.813468972837995,42.8826904296875,49.548919677734375,56.81208801269531,64.67228223746471,73.12940979003906,82.18348693847656,91.8345947265625,102.08265255204392,112.92766964830591,124.36964416503906,136.40858459472656,149.04454822553822,162.2774200439453,176.1072998046875,190.5341339111328,205.5579071044922,221.17869127895707,237.3963966369629,254.21110682949376,271.6227493286133,289.63134479522705,308.23692512512207,327.43948266515224,347.2389768901737,367.6354217529297,388.62879180908203,410.2191467285156,432.406522941271,455.1907983782428,478.572021484375,502.5501403808594,527.125244140625,552.2973992494399,578.0664242570393,604.4323955870611,631.3952941894531,658.9551086425781,687.1119649190364,715.8657134287323,745.2163696289062,775.1639099121094,805.7084350585938,836.8500323908988,868.5884399414062,900.9237060546875,933.856074095641,967.38525390625,1001.5114197609364,1036.2344597334645,1071.5544368213284,1107.4713134765625,1143.9849853515625,1181.0958251953125,1218.803466796875,1257.10791015625,1296.0093994140625,1335.5076904296875,1375.6032052586743,1416.2952880859375,1457.5843505859375,1499.4703369140625,1541.9530029296875,1585.032958984375,1628.7093505859375,1672.9830322265625,1717.8536376953125,1763.3209228515625,1809.38525390625,1856.0460205078125,1903.30419921875,1951.1592267031635,1999.61083984375,2048.6595068245347,
105.56095550934083,94.17791286817263,81.16205997956831,70.75252877524511,55.573013749082065,43.32288366955032,29.941047501916728,12.409894393533705,4.77587890625,5.074249267578125,5.969755981351909,7.462158203125,9.55157470703125,12.23797607421875,15.52130126953125,19.401698199312193,23.878997802734375,28.95330348721177,34.62456473850142,40.89280186425293,47.75800837770743,55.220184326171875,63.27934265136719,71.9354248046875,81.18857442022298,91.03864876374789,101.48564147949219,112.52969360351562,124.17066955566406,136.40864385764033,149.24354553222656,162.67543029785156,176.7042999267578,191.3301010131836,206.55291748046875,222.37266540527344,238.78936386108398,255.8030662536621,273.41369819641113,291.6213266212644,310.4258804321289,329.82738494873047,349.8258514404297,370.42135505434385,391.6137555771702,413.40308380126953,435.7893981933594,458.77259826660156,482.3529070215885,506.53007795811715,531.3041839599609,556.6752014160156,582.6432189941406,609.208236507307,636.370145798636,664.1289920195948,692.4847717285156,721.4374694824219,750.9871713930117,781.1337745988059,811.8772583007812,843.2177124023438,875.155029296875,907.6895141601562,940.8206176757812,974.548828125,1008.8740987772824,1043.796142578125,1079.3151113402942,1115.4309848618052,1152.1437377929688,1189.4534301757812,1227.3600463867188,1265.8635864257812,1304.9640502929688,1344.6612548828125,1384.95556640625,1425.8465576171875,1467.3349609375,1509.4197998046875,1552.1015625,1595.3804931640625,1639.2559814453125,1683.7286376953125,1728.7977294921875,1774.464111328125,1820.7275390625,1867.58740234375,1915.044677734375,1963.0982666015625,2011.7491455078125,2060.996826171875,2110.8411865234375,2161.2825927734375,
124.21392895108298,86.23120396544311,74.93668405603216,73.72790710826038,70.57031758820978,59.147137829210266,56.62647713309718,54.18159877376357,57.554469393333505,61.52734001290338,58.38020324707031,57.55244445800781,50.47389172761794,53.360298256020855,41.323961415052395,39.415313720703125,25.1158447265625,17.411956787109375,20.297162722037797,23.77947998046875,27.858842993975884,32.535125732421875,37.80841064453125,43.67864990234375,50.14589470770514,57.210091828339216,64.8712158203125,73.12939453125,81.98451232910156,91.43659911702733,101.48565656180583,112.13165283203125,123.37467986983452,135.21461486816406,147.65157929797473,160.6854705810547,174.31633758544922,188.54419181004448,203.3689727783203,218.79076343180083,234.80948638916016,251.42516326904297,268.63780975341797,286.4474755679058,304.85405814790766,323.8575859069824,343.4580726623535,363.65550994873047,384.44998307699507,405.8413580817934,427.8296661376953,450.4149169921875,473.5971374511719,497.37639514028496,521.7525177001953,546.7255859375,572.2956237792969,598.4625854492188,625.2265930175781,652.5874328613281,680.5452270507812,709.0999145507812,738.2515869140625,768.0003967285156,798.3459167480469,829.2883911132812,860.8278198242188,892.964111328125,925.697509765625,959.0277099609375,992.954833984375,1027.478759765625,1062.5997314453125,1098.3177490234375,1134.632568359375,1171.5442504882812,1209.0529174804688,1247.158447265625,1285.8612670898438,1325.16064453125,1365.0567626953125,1405.550048828125,1446.639892578125,1488.3270263671875,1530.6107177734375,1573.4915771484375,1616.969482421875,1661.0438232421875,1705.7154541015625,1750.983642578125,1796.8489990234375,1843.311279296875,1890.3701171875,,
122.73201019459088,97.41304233609435,77.6236127577879,54.36697672823061,32.06180946748816,19.991336868709766,7.562888824353536,8.25811767578125,9.551620868446435,11.4420166015625,13.929429442338119,17.013763427734375,20.69512939453125,24.97344970703125,29.848724365234375,35.321014404296875,41.3902587890625,48.056488037109375,55.31968470467905,63.17982482910156,71.63698317262879,80.69107055664062,90.3421630859375,100.59017944335938,111.43524312882138,122.87723587222027,134.91616821289062,147.55212366717114,160.78501892089844,174.61488342285156,189.04169464111328,204.06549835205078,219.68627166748047,235.90398406982422,252.71869828880563,270.1303367614746,288.13893604278564,306.74453687667847,325.947057723999,345.74658022081525,366.14302825927734,387.13641357421875,408.72674560546875,430.9141376629529,453.6984153942254,477.07960510253906,501.0577850341797,525.6328430175781,550.8050287568935,576.5740576009011,602.9400307992944,629.9029235839844,657.4627685546875,685.6196069779592,714.3733498338167,743.7240315642056,773.671630859375,804.2161254882812,835.357695372519,867.0961161723855,899.431396484375,932.3636474609375,965.892822265625,1000.01904296875,1034.7420654296875,1070.0619506835938,1105.97900390625,1142.4927978515625,1179.6036026622598,1217.3112242871566,1255.6157836914062,1294.5172119140625,1334.0155029296875,1374.11083984375,1414.8031005859375,1456.092041015625,1497.97802734375,1540.4608154296875,1583.540771484375,1627.21728515625,1671.4908447265625,1716.3615426775732,1761.82861328125,1807.89306640625,1813.3642578125,1850.076171875,1897.13525390625,1786.5372314453125,1759.0576171875,1514.1568603515625,1507.2130126953125,1547.7508468548688,1588.8865966796875,1630.620349749959,
111.75691360813227,90.49063434755496,65.8302692855031,63.27633684283137,52.4301738274479,45.65606436898241,46.95536931786904,48.85467426675561,50.3229578563155,48.48649597167969,47.913884945643446,41.923553466796875,32.240203857421875,15.6015625,13.92938232421875,17.411773681640625,21.4910888671875,26.16741943359375,31.440700201155096,37.3109554080138,43.778179345144,50.842376708984375,58.5035525276339,66.76165771484375,75.61681972827537,85.06890663081123,95.11793518066406,105.76399230957031,117.00700378417969,128.8469788114466,141.2838897705078,154.3177947998047,167.94869995117188,182.17652130126953,197.00135803222656,212.42313385009766,228.44185638427734,245.05757904052734,262.2702407836914,280.07988793603846,298.4864673614502,317.48999786376953,337.0904998779297,357.2880203387193,378.08245390164416,399.4738006591797,421.46214294433594,444.0473937988281,467.22972450157715,491.0089231278213,515.3850708007812,540.3580932617188,565.9281616210938,592.0952171301705,618.8591618494899,646.2200435047902,674.1778564453125,702.7325744628906,731.8843400620935,761.6329841939332,791.978515625,822.9210205078125,854.4603881835938,886.5968627929688,919.330078125,952.6603393554688,986.5876397128104,1021.1116943359375,1056.232729650514,1091.9506785915894,1128.2655029296875,1165.17724609375,1202.685791015625,1240.79150390625,1279.4939575195312,1318.7933349609375,1358.6895751953125,1399.1827392578125,1440.2730712890625,1481.9599609375,1524.243896484375,1567.1248779296875,1610.6024169921875,1654.6771240234375,1699.348388671875,1744.616943359375,1790.4822998046875,1836.9443359375,1884.0035400390625,1931.6591796875,1979.9122314453125,2028.7619046146915,2078.2083740234375,,
123.21222107535317,95.28582456191126,79.5409991694128,59.19571549256224,59.84850960500077,55.304049914839794,49.01051192444953,44.16725268479655,45.79170268432475,44.86708480296218,47.76359617723244,45.23545837402344,43.4198970776979,48.671539306640625,45.27593994140625,30.793060302734375,22.08906782881695,25.371429443359375,29.25178237088653,33.72909272069796,38.803377305493655,44.47462463378906,50.74284362792969,57.60801696777344,65.07024413743628,73.12939209549083,81.78547668457031,91.03860473632812,100.88867020818037,111.33570575919276,122.37969970703125,134.02064514160156,146.25862658698435,159.09352111816406,172.52540588378906,186.55425961292406,201.18004608154297,216.40284729003906,232.22257232666016,248.63929464231103,265.6529541015625,283.26356506347656,301.471134185791,320.27573760373923,339.67724992912935,359.6757049560547,380.27111053466797,401.46348571777344,423.25287154951707,445.63916769819474,468.6224060058594,492.2025451660156,516.3796691894531,541.1538509508208,566.5249003073096,592.4928924807216,619.0578002929688,646.2196655273438,673.9785393166487,702.3342895507812,731.2869873046875,760.8365783691406,790.9830932617188,821.7267422870441,853.0671830290889,885.0045166015625,917.5388765021456,950.6701240511576,984.3982660409883,1018.7233514360352,1053.6453799358096,1089.1641845703125,1125.280029296875,1161.9927978515625,1199.302490234375,1237.208984375,1275.712646484375,1314.81298828125,1354.510443707231,1394.8046609938945,1435.6956787109375,1477.1837158203125,1519.2684326171875,1561.950439453125,1605.22900390625,1649.1046142578125,1693.5772705078125,1738.646484375,1784.3128662109375,1830.575927734375,,,,,
125.4087015554766,105.55328469005198,85.0857256240626,67.42256123719065,67.97475007841038,69.12693891963013,62.36031197470115,64.78854251004617,59.88870469057477,51.583847191950156,50.460090504122974,42.764801025390625,34.48016357421875,26.803070068359375,14.16607666015625,17.411784778221488,21.690093994140625,26.56536865234375,32.03767380823018,38.10691879365123,44.77313232421875,52.03630065917969,59.89649189213654,68.35360717773438,77.4077403293418,87.0588219267537,97.30683898925781,108.15190107890203,119.59388732910156,131.63285957128335,144.26878356933594,157.5016632080078,171.33155822753906,185.7583770751953,200.7821954687596,216.4029541015625,232.62066650390625,249.43538665771484,266.8470268249512,284.8556709462402,303.46123790740967,322.663761138916,342.46324157714844,362.8597556254733,383.8531775962322,405.4435272216797,427.6308288574219,450.4150848388672,473.7963953712532,497.7745795296503,522.3497009277344,547.5217132568359,573.290771484375,599.6568175301361,626.6197400474343,654.1795959472656,682.3363952636719,711.0901184082031,740.4408623538861,770.3884843963929,800.9330444335938,832.074462890625,863.8128662109375,896.1483154296875,929.08056640625,962.6096801757812,996.7359619140625,1031.458984375,1066.7792358398438,1102.6961059570312,1139.2098999023438,1176.3204956054688,1214.028076171875,1252.332763671875,1291.2342529296875,1330.732421875,1370.8277587890625,1411.5198974609375,1452.8092041015625,1494.6951904296875,1537.177978515625,1580.2579345703125,1623.9344482421875,1668.208251953125,1713.078125,1758.545654296875,1804.610107421875,1851.271240234375,1898.529541015625,1946.3839111328125,1994.8358154296875,2043.8846435546875,2093.5301513671875,,
123.96030344984473,81.02677087609223,76.27133576449589,68.87161880984823,64.51321419830538,53.49407020280148,42.080278104563774,36.50523116017996,27.872592359137116,22.727996826171875,13.009341875652296,8.6561279296875,10.94451904296875,13.82989501953125,17.312255859375,21.3916015625,26.067901611328125,31.3411865234375,37.21145050257388,43.67867952171821,50.742878843724355,58.40403747558594,66.66218566894531,75.51727294921875,84.96940612792969,95.01847013853532,105.66445922851562,116.90750122070312,128.74746704101562,141.18441904752154,154.2183074951172,167.8491973876953,182.07704162597656,196.9018325805664,212.3236312866211,228.34237670898438,244.95806503295898,262.1707534790039,279.9803714752197,298.38698229070013,317.3905258178711,336.9910125732422,357.1884651184082,377.9829514030159,399.3743443638525,421.3626403808594,443.9479522705078,467.13014221191406,490.9094232424235,515.2855730241913,540.2586669921875,565.8286743164062,591.9956665039062,618.7596607634591,646.1205479323354,674.078366530032,702.6331176757812,731.7847900390625,761.5334890910074,791.87906704786,822.821533203125,854.3609619140625,886.4972534179688,919.2306518554688,952.5608520507812,986.4879760742188,1021.0123291015625,1056.13330078125,1091.8512573242188,1128.1660766601562,1165.0777587890625,1202.5863647460938,1240.6919555664062,1279.39453125,1318.6939086914062,1358.5902099609375,1399.0833740234375,1440.1734619140625,1481.8607177734375,1524.14453125,1567.0252685546875,1610.5030517578125,1654.5775146484375,1699.2491455078125,1744.517333984375,1790.3826904296875,1836.844970703125,1883.90380859375,1931.5599365234375,1979.8125,2028.6622314453125,2078.1090087890625,2128.15234375,2178.792724609375,2230.029052734375
131.49842687711626,99.19732480190743,59.000270147160506,60.07535942525365,50.525400838617315,46.66077730151176,47.23435441842298,48.4079315353342,44.77035465996582,37.98455810546875,39.672119140625,39.52486836360015,32.032012939453125,14.6494140625,17.710235595703125,21.391571044921875,25.669921875,30.545220053470416,36.017486572265625,42.08673048653009,48.75294534675294,56.01612854003906,63.87628173828125,72.33338928222656,81.3875377696668,91.03861520391106,101.28662109375,112.13168334960938,123.57365417480469,135.61263049883945,148.24855041503906,161.48143005371094,175.31130981445312,189.73812103271484,204.76193237304688,220.3827055493759,236.60040664672852,253.4151153564453,270.8267478942871,288.83538477582886,307.4409418106079,326.64345932006836,346.44293212890625,366.8394416707771,387.83285153232487,409.4231872558594,431.61048889160156,454.3947296142578,477.7760360735167,501.75421394832176,526.3293396780707,551.5013275146484,577.2703552246094,603.6364083891189,630.5993255708574,658.1591812077253,686.3159484863281,715.0696716308594,744.4203942873658,774.3680096111866,804.9125366210938,836.053955078125,867.7922973632812,900.1278076171875,933.0599365234375,966.589111328125,1000.7154320999803,1035.4384765625,1070.758474915077,1106.6753603328461,1143.1891479492188,1180.2998657226562,1218.0073852539062,1256.3120727539062,1295.2134399414062,1334.7117919921875,1374.8070068359375,1415.4991455078125,1456.7884521484375,1498.6744384765625,1541.1571044921875,1584.237060546875,1627.9134521484375,1672.1871337890625,1717.057373046875,1762.52490234375,1808.5892333984375,1855.250244140625,1902.50830078125,1950.363037109375,1998.8148193359375,2047.863561674589,2097.509033203125,,
115.72043413194953,84.96371990676593,78.5935527008522,65.60228914524708,50.08511605529915,45.37163525274394,32.9118336628585,34.46634923219057,32.555944295262975,24.944897600612478,20.421669777164198,8.65643310546875,10.94451904296875,13.82989501953125,17.312255859375,21.3916015625,26.067901611328125,31.3411865234375,37.21145232962215,43.678677612483455,50.742877224435404,58.40403747558594,66.66218566894531,75.51727294921875,84.96940563825748,95.01846830508705,105.66447448730469,116.90750122070312,128.7474758954558,141.18441755047516,154.2183074951172,167.8491973876953,182.07704162597656,196.9018325805664,212.32363891601562,228.34237670898438,244.95806121826172,262.1707534790039,279.9803657531738,298.386982677335,317.39052391052246,336.9910125732422,357.18846893310547,377.9829517249338,399.374338574181,421.36265563964844,443.9479217529297,467.13014221191406,490.9094228623362,515.2855756012211,540.2586669921875,565.8286437988281,591.9956665039062,618.7596624847611,646.1205456509457,674.0783651881709,702.6331351537572,731.7848205566406,761.5334863544224,791.879066095795,822.821533203125,854.3609619140625,886.4972534179688,919.2306518554688,952.5608520507812,986.4879760742188,1021.0122240429582,1056.1331787109375,1091.8511637657282,1128.1660189486452,1165.0777923384776,1202.5863647460938,1240.69189453125,1279.3945801424413,1318.6939086914062,1358.5902099609375,1399.0833740234375,1440.17333984375,1481.8607177734375,1524.14453125,1567.0252685546875,1610.5030517578125,1654.5775146484375,1699.2491455078125,1744.517333984375,1790.3826904296875,1836.844970703125,1883.90380859375,1931.56005859375,1979.8123779296875,2028.662353515625,2078.1090087890625,2128.15234375,,
